u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
0,0,0,1.9351e-05,-4.1764e-31,-1.2536e-34,1,0.78,13.5,0.78,0
0,0,0,1.9339e-05,-3.8448e-31,-1.154e-34,1,0.8,13.5,0.8,0
0,0,0,1.9328e-05,-3.5131e-31,-1.0544e-34,1,0.82,13.5,0.82,0
0,0,0,1.9317e-05,-3.1815e-31,-9.5482e-35,1,0.84,13.5,0.84,0
0,0,0,1.9305e-05,-2.8499e-31,-8.5521e-35,1,0.86,13.5,0.86,0
0,0,0,1.9294e-05,-2.5182e-31,-7.5561e-35,1,0.88,13.5,0.88,0
0,0,0,1.9282e-05,-2.1866e-31,-6.56e-35,1,0.9,13.5,0.9,0
0,0,0,1.9271e-05,-1.8549e-31,-5.5639e-35,1,0.92,13.5,0.92,0
0,0,0,1.926e-05,-1.5233e-31,-4.5679e-35,1,0.94,13.5,0.94,0
0,0,0,1.9246e-05,1.4083e-32,3.9879e-36,1,0.96,13.5,0.96,0
0,0,0,1.9232e-05,1.9443e-31,5.7807e-35,1,0.98,13.5,0.98,0
0,0,0,1.9221e-05,9.8218e-32,2.9353e-35,1,1,13.5,1,0
0,0,0,1.921e-05,-7.4717e-32,-2.1927e-35,1,1.02,13.5,1.02,0
0,0,0,1.92e-05,-2.4765e-31,-7.3207e-35,1,1.04,13.5,1.04,0
0,0,0,1.9194e-05,-3.4893e-31,-1.0323e-34,1,1.06,13.5,1.06,0
0,0,0,1.9197e-05,-3.1545e-31,-9.3277e-35,1,1.08,13.5,1.08,0
0,0,0,1.9199e-05,-2.8197e-31,-8.3325e-35,1,1.1,13.5,1.1,0
0,0,0,1.9201e-05,-2.4849e-31,-7.3373e-35,1,1.12,13.5,1.12,0
0,0,0,1.9203e-05,-2.1501e-31,-6.3421e-35,1,1.14,13.5,1.14,0
0,0,0,1.9205e-05,-1.8154e-31,-5.3469e-35,1,1.16,13.5,1.16,0
0,0,0,1.9208e-05,-1.4806e-31,-4.3517e-35,1,1.18,13.5,1.18,0
0,0,0,1.921e-05,-1.1458e-31,-3.3565e-35,1,1.2,13.5,1.2,0
0,0,0,1.9212e-05,-8.11e-32,-2.3612e-35,1,1.22,13.5,1.22,0
0,0,0,1.9204e-05,-2.5272e-32,-6.9338e-36,1,1.24,13.5,1.24,0
0,0,0,1.9196e-05,3.13e-32,9.9685e-36,1,1.26,13.5,1.26,0
0,0,0,1.9188e-05,8.7872e-32,2.6871e-35,1,1.28,13.5,1.28,0
0,0,0,1.918e-05,1.4444e-31,4.3773e-35,1,1.3,13.5,1.3,0
0,0,0,1.9172e-05,2.0102e-31,6.0676e-35,1,1.32,13.5,1.32,0
0,0,0,1.9164e-05,2.5759e-31,7.7578e-35,1,1.34,13.5,1.34,0
0,0,0,1.9156e-05,3.1416e-31,9.448e-35,1,1.36,13.5,1.36,0
0,0,0,1.9147e-05,3.7073e-31,1.1138e-34,1,1.38,13.5,1.38,0
9.146e-11,2.6746e-12,1.1155e-11,1.9139e-05,4.2764e-31,1.2936e-34,1,1.4,13.5,1.4,0
0,0,0,1.9156e-05,3.2689e-31,9.819e-35,1,1.42,13.5,1.42,0
0,0,0,1.9172e-05,2.3011e-31,6.9182e-35,1,1.44,13.5,1.44,0
0,0,0,1.9181e-05,2.7795e-31,8.3394e-35,1,1.46,13.5,1.46,0
0,0,0,1.9182e-05,4.9555e-31,1.4834e-34,1,1.48,13.5,1.48,0
-1.3017e-22,-3.4531e-24,-1.8405e-23,1.9184e-05,7.0052e-31,2.0951e-34,1,1.5,13.5,1.5,0
-1.3017e-22,-3.4531e-24,-1.8405e-23,1.921e-05,6.4578e-31,1.9314e-34,1,1.52,13.5,1.52,0
-8.6778e-23,-2.3021e-24,-1.227e-23,1.9236e-05,5.9104e-31,1.7676e-34,1,1.54,13.5,1.54,0
-1.3017e-22,-3.4531e-24,-1.8405e-23,1.9262e-05,5.363e-31,1.6038e-34,1,1.56,13.5,1.56,0
-4.3389e-23,-1.151e-24,-6.1349e-24,1.9288e-05,4.8156e-31,1.4401e-34,1,1.58,13.5,1.58,0
4.3389e-23,1.151e-24,6.1349e-24,1.9315e-05,4.2682e-31,1.2763e-34,1,1.6,13.5,1.6,0
0,0,0,1.9341e-05,3.7208e-31,1.1126e-34,1,1.62,13.5,1.62,0
-4.3389e-23,-1.151e-24,-6.1349e-24,1.9367e-05,3.1734e-31,9.488e-35,1,1.64,13.5,1.64,0
0,0,0,1.9393e-05,2.626e-31,7.8504e-35,1,1.66,13.5,1.66,0
-8.6778e-23,-2.3021e-24,-1.227e-23,1.9419e-05,2.0786e-31,6.2128e-35,1,1.68,13.5,1.68,0
0,0,0,1.9441e-05,1.5966e-31,4.7709e-35,1,1.7,13.5,1.7,0
0,0,0,1.9438e-05,1.489e-31,4.4485e-35,1,1.72,13.5,1.72,0
0,0,0,1.9436e-05,1.3813e-31,4.1261e-35,1,1.74,13.5,1.74,0
0,0,0,1.9434e-05,1.2737e-31,3.8038e-35,1,1.76,13.5,1.76,0
8.6778e-23,2.3021e-24,1.227e-23,1.9431e-05,1.1661e-31,3.4814e-35,1,1.78,13.5,1.78,0
0,0,0,1.9425e-05,2.3747e-31,7.0893e-35,1,1.8,13.5,1.8,0
0,0,0,1.9417e-05,3.9419e-31,1.1768e-34,1,1.82,13.5,1.82,0
0,0,0,1.941e-05,5.5091e-31,1.6446e-34,1,1.84,13.5,1.84,0
0,0,0,1.9402e-05,7.0763e-31,2.1125e-34,1,1.86,13.5,1.86,0
0,0,0,1.9394e-05,8.6435e-31,2.5804e-34,1,1.88,13.5,1.88,0
0,0,0,1.9387e-05,1.0211e-30,3.0482e-34,1,1.9,13.5,1.9,0
0,0,0,1.9379e-05,1.1778e-30,3.5161e-34,1,1.92,13.5,1.92,0
0,0,0,1.9372e-05,1.3345e-30,3.9839e-34,1,1.94,13.5,1.94,0
0,0,0,1.9364e-05,1.4912e-30,4.4518e-34,1,1.96,13.5,1.96,0
0,0,0,1.9357e-05,1.648e-30,4.9196e-34,1,1.98,13.5,1.98,0
0,0,0,1.9349e-05,1.8047e-30,5.3875e-34,1,2,13.5,2,0
