"u","v","w","p","s","d","r","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.8135e-28,-2.3788e-13,2.2185e-12,6.2346e-11,1.5757e-22,0,0,1,0.786,13.5,0.786,0
-6.8135e-28,-2.416e-13,2.2086e-12,6.226e-11,1.5763e-22,0,0,1,0.788,13.5,0.788,0
-9.0847e-28,-2.4532e-13,2.1988e-12,6.2173e-11,1.577e-22,0,0,1,0.79,13.5,0.79,0
-1.1356e-27,-2.4904e-13,2.1889e-12,6.2087e-11,1.5777e-22,0,0,1,0.792,13.5,0.792,0
-9.0847e-28,-2.5276e-13,2.179e-12,6.2e-11,1.5784e-22,0,0,1,0.794,13.5,0.794,0
-4.5424e-28,-2.5648e-13,2.1692e-12,6.1913e-11,1.5791e-22,0,0,1,0.796,13.5,0.796,0
-1.1356e-27,-2.602e-13,2.1593e-12,6.1827e-11,1.5798e-22,0,0,1,0.798,13.5,0.798,0
-9.0847e-28,-2.6392e-13,2.1495e-12,6.174e-11,1.5805e-22,0,0,1,0.8,13.5,0.8,0
-6.8135e-28,-2.6764e-13,2.1396e-12,6.1654e-11,1.5811e-22,0,0,1,0.802,13.5,0.802,0
-6.8135e-28,-2.7135e-13,2.1297e-12,6.1567e-11,1.5818e-22,0,0,1,0.804,13.5,0.804,0
-9.0847e-28,-2.7507e-13,2.1199e-12,6.148e-11,1.5825e-22,0,0,1,0.806,13.5,0.806,0
-2.2712e-28,-2.7879e-13,2.11e-12,6.1394e-11,1.5832e-22,0,0,1,0.808,13.5,0.808,0
-4.5424e-28,-2.8251e-13,2.1001e-12,6.1307e-11,1.5839e-22,0,0,1,0.81,13.5,0.81,0
-6.8135e-28,-2.8623e-13,2.0903e-12,6.1221e-11,1.5846e-22,0,0,1,0.812,13.5,0.812,0
-9.0847e-28,-2.8995e-13,2.0804e-12,6.1134e-11,1.5853e-22,0,0,1,0.814,13.5,0.814,0
-9.0847e-28,-2.9367e-13,2.0706e-12,6.1047e-11,1.586e-22,0,0,1,0.816,13.5,0.816,0
-4.5424e-28,-2.9739e-13,2.0607e-12,6.0961e-11,1.5866e-22,0,0,1,0.818,13.5,0.818,0
-1.1356e-27,-3.0111e-13,2.0508e-12,6.0874e-11,1.5873e-22,0,0,1,0.82,13.5,0.82,0
-4.5424e-28,-3.0483e-13,2.041e-12,6.0788e-11,1.588e-22,0,0,1,0.822,13.5,0.822,0
-4.5424e-28,-3.0855e-13,2.0311e-12,6.0701e-11,1.5887e-22,0,0,1,0.824,13.5,0.824,0
-6.8135e-28,-3.1226e-13,2.0212e-12,6.0614e-11,1.5894e-22,0,0,1,0.826,13.5,0.826,0
-4.5424e-28,-3.1598e-13,2.0114e-12,6.0528e-11,1.5901e-22,0,0,1,0.828,13.5,0.828,0
-4.5424e-28,-3.197e-13,2.0015e-12,6.0441e-11,1.5908e-22,0,0,1,0.83,13.5,0.83,0
-9.0847e-28,-3.2342e-13,1.9916e-12,6.0355e-11,1.5914e-22,0,0,1,0.832,13.5,0.832,0
-1.1356e-27,-3.2714e-13,1.9818e-12,6.0268e-11,1.5921e-22,0,0,1,0.834,13.5,0.834,0
-4.5424e-28,-3.3086e-13,1.9719e-12,6.0181e-11,1.5928e-22,0,0,1,0.836,13.5,0.836,0
-9.0847e-28,-3.3458e-13,1.9621e-12,6.0095e-11,1.5935e-22,0,0,1,0.838,13.5,0.838,0
-9.0847e-28,-3.383e-13,1.9522e-12,6.0008e-11,1.5942e-22,0,0,1,0.84,13.5,0.84,0
-6.8135e-28,-3.4202e-13,1.9423e-12,5.9922e-11,1.5949e-22,0,0,1,0.842,13.5,0.842,0
-6.8135e-28,-3.4574e-13,1.9325e-12,5.9835e-11,1.5956e-22,0,0,1,0.844,13.5,0.844,0
-6.8135e-28,-3.4946e-13,1.9226e-12,5.9748e-11,1.5963e-22,0,0,1,0.846,13.5,0.846,0
-1.3627e-27,-3.5317e-13,1.9127e-12,5.9662e-11,1.5969e-22,0,0,1,0.848,13.5,0.848,0
-4.5424e-28,-3.5689e-13,1.9029e-12,5.9575e-11,1.5976e-22,0,0,1,0.85,13.5,0.85,0
-6.8135e-28,-3.6061e-13,1.893e-12,5.9488e-11,1.5983e-22,0,0,1,0.852,13.5,0.852,0
-6.8135e-28,-3.6433e-13,1.8832e-12,5.9402e-11,1.599e-22,0,0,1,0.854,13.5,0.854,0
-2.2712e-28,-3.6805e-13,1.8733e-12,5.9315e-11,1.5997e-22,0,0,1,0.856,13.5,0.856,0
-6.8135e-28,-3.7177e-13,1.8634e-12,5.9229e-11,1.6004e-22,0,0,1,0.858,13.5,0.858,0
-9.0847e-28,-3.7549e-13,1.8536e-12,5.9142e-11,1.6011e-22,0,0,1,0.86,13.5,0.86,0
-4.5424e-28,-3.7921e-13,1.8437e-12,5.9055e-11,1.6017e-22,0,0,1,0.862,13.5,0.862,0
-2.2712e-28,-3.8293e-13,1.8338e-12,5.8969e-11,1.6024e-22,0,0,1,0.864,13.5,0.864,0
-4.5424e-28,-3.8665e-13,1.824e-12,5.8882e-11,1.6031e-22,0,0,1,0.866,13.5,0.866,0
-6.8135e-28,-3.9036e-13,1.8141e-12,5.8796e-11,1.6038e-22,0,0,1,0.868,13.5,0.868,0
-2.2712e-28,-3.9408e-13,1.8043e-12,5.8709e-11,1.6045e-22,0,0,1,0.87,13.5,0.87,0
-2.2712e-28,-3.978e-13,1.7944e-12,5.8622e-11,1.6052e-22,0,0,1,0.872,13.5,0.872,0
-4.5424e-28,-4.0152e-13,1.7845e-12,5.8536e-11,1.6059e-22,0,0,1,0.874,13.5,0.874,0
-2.2712e-28,-4.0524e-13,1.7747e-12,5.8449e-11,1.6065e-22,0,0,1,0.876,13.5,0.876,0
-6.8135e-28,-4.0896e-13,1.7648e-12,5.8363e-11,1.6072e-22,0,0,1,0.878,13.5,0.878,0
-6.8135e-28,-4.1268e-13,1.7549e-12,5.8276e-11,1.6079e-22,0,0,1,0.88,13.5,0.88,0
-1.1356e-27,-4.164e-13,1.7451e-12,5.8189e-11,1.6086e-22,0,0,1,0.882,13.5,0.882,0
-2.2712e-28,-4.2012e-13,1.7352e-12,5.8103e-11,1.6093e-22,0,0,1,0.884,13.5,0.884,0
-6.8135e-28,-4.2384e-13,1.7253e-12,5.8016e-11,1.61e-22,0,0,1,0.886,13.5,0.886,0
-9.0847e-28,-4.2756e-13,1.7155e-12,5.793e-11,1.6107e-22,0,0,1,0.888,13.5,0.888,0
-6.8135e-28,-4.3127e-13,1.7056e-12,5.7843e-11,1.6114e-22,0,0,1,0.89,13.5,0.89,0
-4.5424e-28,-4.3499e-13,1.6958e-12,5.7756e-11,1.612e-22,0,0,1,0.892,13.5,0.892,0
-9.0847e-28,-4.3871e-13,1.6859e-12,5.767e-11,1.6127e-22,0,0,1,0.894,13.5,0.894,0
-9.0847e-28,-4.4243e-13,1.676e-12,5.7583e-11,1.6134e-22,0,0,1,0.896,13.5,0.896,0
-4.5424e-28,-4.4615e-13,1.6662e-12,5.7497e-11,1.6141e-22,0,0,1,0.898,13.5,0.898,0
-9.0847e-28,-4.4987e-13,1.6563e-12,5.741e-11,1.6148e-22,0,0,1,0.9,13.5,0.9,0
-9.0847e-28,-4.5359e-13,1.6464e-12,5.7323e-11,1.6155e-22,0,0,1,0.902,13.5,0.902,0
-4.5424e-28,-4.5731e-13,1.6366e-12,5.7237e-11,1.6162e-22,0,0,1,0.904,13.5,0.904,0
0,-4.6103e-13,1.6267e-12,5.715e-11,1.6168e-22,0,0,1,0.906,13.5,0.906,0
-9.0847e-28,-4.6475e-13,1.6169e-12,5.7064e-11,1.6175e-22,0,0,1,0.908,13.5,0.908,0
-4.5424e-28,-4.6847e-13,1.607e-12,5.6977e-11,1.6182e-22,0,0,1,0.91,13.5,0.91,0
-4.5424e-28,-4.7218e-13,1.5971e-12,5.689e-11,1.6189e-22,0,0,1,0.912,13.5,0.912,0
0,-4.759e-13,1.5873e-12,5.6804e-11,1.6196e-22,0,0,1,0.914,13.5,0.914,0
-4.5424e-28,-4.7962e-13,1.5774e-12,5.6717e-11,1.6203e-22,0,0,1,0.916,13.5,0.916,0
-4.5424e-28,-4.8334e-13,1.5675e-12,5.6631e-11,1.621e-22,0,0,1,0.918,13.5,0.918,0
-4.5424e-28,-4.8706e-13,1.5577e-12,5.6544e-11,1.6216e-22,0,0,1,0.92,13.5,0.92,0
-4.5424e-28,-4.9078e-13,1.5478e-12,5.6457e-11,1.6223e-22,0,0,1,0.922,13.5,0.922,0
0,-4.945e-13,1.538e-12,5.6371e-11,1.623e-22,0,0,1,0.924,13.5,0.924,0
0,-4.9822e-13,1.5281e-12,5.6284e-11,1.6237e-22,0,0,1,0.926,13.5,0.926,0
-4.5424e-28,-5.0194e-13,1.5182e-12,5.6198e-11,1.6244e-22,0,0,1,0.928,13.5,0.928,0
-9.0847e-28,-5.0566e-13,1.5084e-12,5.6111e-11,1.6251e-22,0,0,1,0.93,13.5,0.93,0
0,-5.0938e-13,1.4985e-12,5.6024e-11,1.6258e-22,0,0,1,0.932,13.5,0.932,0
0,-5.1309e-13,1.4886e-12,5.5938e-11,1.6265e-22,0,0,1,0.934,13.5,0.934,0
-4.5424e-28,-5.1681e-13,1.4788e-12,5.5851e-11,1.6271e-22,0,0,1,0.936,13.5,0.936,0
0,-5.2053e-13,1.4689e-12,5.5765e-11,1.6278e-22,0,0,1,0.938,13.5,0.938,0
0,-5.2425e-13,1.459e-12,5.5678e-11,1.6285e-22,0,0,1,0.94,13.5,0.94,0
-4.5424e-28,-5.2797e-13,1.4492e-12,5.5591e-11,1.6292e-22,0,0,1,0.942,13.5,0.942,0
-4.5424e-28,-5.3169e-13,1.4393e-12,5.5505e-11,1.6299e-22,0,0,1,0.944,13.5,0.944,0
0,-5.3541e-13,1.4295e-12,5.5418e-11,1.6306e-22,0,0,1,0.946,13.5,0.946,0
-4.5424e-28,-5.3913e-13,1.4196e-12,5.5332e-11,1.6313e-22,0,0,1,0.948,13.5,0.948,0
-9.0847e-28,-5.4285e-13,1.4097e-12,5.5245e-11,1.6319e-22,0,0,1,0.95,13.5,0.95,0
0,-5.4657e-13,1.3999e-12,5.5158e-11,1.6326e-22,0,0,1,0.952,13.5,0.952,0
0,-5.5028e-13,1.39e-12,5.5072e-11,1.6333e-22,0,0,1,0.954,13.5,0.954,0
-9.0847e-28,-5.54e-13,1.3801e-12,5.4985e-11,1.634e-22,0,0,1,0.956,13.5,0.956,0
0,-5.5772e-13,1.3703e-12,5.4899e-11,1.6347e-22,0,0,1,0.958,13.5,0.958,0
-9.0847e-28,-5.6144e-13,1.3604e-12,5.4812e-11,1.6354e-22,0,0,1,0.96,13.5,0.96,0
0,-5.6516e-13,1.3506e-12,5.4725e-11,1.6361e-22,0,0,1,0.962,13.5,0.962,0
-9.0847e-28,-5.6888e-13,1.3407e-12,5.4639e-11,1.6368e-22,0,0,1,0.964,13.5,0.964,0
0,-5.726e-13,1.3308e-12,5.4552e-11,1.6374e-22,0,0,1,0.966,13.5,0.966,0
0,-5.7632e-13,1.321e-12,5.4466e-11,1.6381e-22,0,0,1,0.968,13.5,0.968,0
4.5424e-28,-5.8004e-13,1.3111e-12,5.4379e-11,1.6388e-22,0,0,1,0.97,13.5,0.97,0
4.5424e-28,-5.8376e-13,1.3012e-12,5.4292e-11,1.6395e-22,0,0,1,0.972,13.5,0.972,0
4.5424e-28,-5.8748e-13,1.2914e-12,5.4206e-11,1.6402e-22,0,0,1,0.974,13.5,0.974,0
-4.5424e-28,-5.9119e-13,1.2815e-12,5.4119e-11,1.6409e-22,0,0,1,0.976,13.5,0.976,0
4.5424e-28,-5.9491e-13,1.2717e-12,5.4033e-11,1.6416e-22,0,0,1,0.978,13.5,0.978,0
0,-5.9863e-13,1.2618e-12,5.3946e-11,1.6422e-22,0,0,1,0.98,13.5,0.98,0
0,-6.0255e-13,1.2511e-12,5.386e-11,1.6431e-22,0,0,1,0.982,13.5,0.982,0
0,-6.0507e-13,1.2462e-12,5.3771e-11,1.6429e-22,0,0,1,0.984,13.5,0.984,0
0,-6.0758e-13,1.2413e-12,5.3682e-11,1.6428e-22,0,0,1,0.986,13.5,0.986,0
0,-6.1009e-13,1.2365e-12,5.3593e-11,1.6427e-22,0,0,1,0.988,13.5,0.988,0
0,-6.126e-13,1.2316e-12,5.3504e-11,1.6426e-22,0,0,1,0.99,13.5,0.99,0
0,-6.1512e-13,1.2267e-12,5.3416e-11,1.6425e-22,0,0,1,0.992,13.5,0.992,0
0,-6.1763e-13,1.2218e-12,5.3327e-11,1.6424e-22,0,0,1,0.994,13.5,0.994,0
0,-6.2014e-13,1.2169e-12,5.3238e-11,1.6422e-22,0,0,1,0.996,13.5,0.996,0
0,-6.2265e-13,1.2121e-12,5.3149e-11,1.6421e-22,0,0,1,0.998,13.5,0.998,0
0,-6.2517e-13,1.2072e-12,5.306e-11,1.642e-22,0,0,1,1,13.5,1,0
0,-6.2768e-13,1.2023e-12,5.2972e-11,1.6419e-22,0,0,1,1.002,13.5,1.002,0
0,-6.3019e-13,1.1974e-12,5.2883e-11,1.6418e-22,0,0,1,1.004,13.5,1.004,0
0,-6.327e-13,1.1926e-12,5.2794e-11,1.6417e-22,0,0,1,1.006,13.5,1.006,0
0,-6.3522e-13,1.1877e-12,5.2705e-11,1.6415e-22,0,0,1,1.008,13.5,1.008,0
0,-6.3773e-13,1.1828e-12,5.2616e-11,1.6414e-22,0,0,1,1.01,13.5,1.01,0
0,-6.4024e-13,1.1779e-12,5.2528e-11,1.6413e-22,0,0,1,1.012,13.5,1.012,0
0,-6.4275e-13,1.1731e-12,5.2439e-11,1.6412e-22,0,0,1,1.014,13.5,1.014,0
0,-6.4527e-13,1.1682e-12,5.235e-11,1.6411e-22,0,0,1,1.016,13.5,1.016,0
0,-6.4778e-13,1.1633e-12,5.2261e-11,1.6409e-22,0,0,1,1.018,13.5,1.018,0
0,-6.5029e-13,1.1584e-12,5.2172e-11,1.6408e-22,0,0,1,1.02,13.5,1.02,0
0,-6.528e-13,1.1535e-12,5.2084e-11,1.6407e-22,0,0,1,1.022,13.5,1.022,0
0,-6.5531e-13,1.1487e-12,5.1995e-11,1.6406e-22,0,0,1,1.024,13.5,1.024,0
0,-6.5783e-13,1.1438e-12,5.1906e-11,1.6405e-22,0,0,1,1.026,13.5,1.026,0
0,-6.6034e-13,1.1389e-12,5.1817e-11,1.6404e-22,0,0,1,1.028,13.5,1.028,0
0,-6.6285e-13,1.134e-12,5.1728e-11,1.6402e-22,0,0,1,1.03,13.5,1.03,0
0,-6.6536e-13,1.1292e-12,5.164e-11,1.6401e-22,0,0,1,1.032,13.5,1.032,0
0,-6.6788e-13,1.1243e-12,5.1551e-11,1.64e-22,0,0,1,1.034,13.5,1.034,0
0,-6.7039e-13,1.1194e-12,5.1462e-11,1.6399e-22,0,0,1,1.036,13.5,1.036,0
0,-6.729e-13,1.1145e-12,5.1373e-11,1.6398e-22,0,0,1,1.038,13.5,1.038,0
0,-6.7541e-13,1.1097e-12,5.1284e-11,1.6397e-22,0,0,1,1.04,13.5,1.04,0
0,-6.7793e-13,1.1048e-12,5.1196e-11,1.6395e-22,0,0,1,1.042,13.5,1.042,0
0,-6.8044e-13,1.0999e-12,5.1107e-11,1.6394e-22,0,0,1,1.044,13.5,1.044,0
0,-6.8295e-13,1.095e-12,5.1018e-11,1.6393e-22,0,0,1,1.046,13.5,1.046,0
0,-6.8546e-13,1.0901e-12,5.0929e-11,1.6392e-22,0,0,1,1.048,13.5,1.048,0
0,-6.8798e-13,1.0853e-12,5.084e-11,1.6391e-22,0,0,1,1.05,13.5,1.05,0
0,-6.9049e-13,1.0804e-12,5.0752e-11,1.6389e-22,0,0,1,1.052,13.5,1.052,0
0,-6.93e-13,1.0755e-12,5.0663e-11,1.6388e-22,0,0,1,1.054,13.5,1.054,0
0,-6.9551e-13,1.0706e-12,5.0574e-11,1.6387e-22,0,0,1,1.056,13.5,1.056,0
0,-6.9803e-13,1.0658e-12,5.0485e-11,1.6386e-22,0,0,1,1.058,13.5,1.058,0
0,-7.0054e-13,1.0609e-12,5.0396e-11,1.6385e-22,0,0,1,1.06,13.5,1.06,0
0,-7.0305e-13,1.056e-12,5.0308e-11,1.6384e-22,0,0,1,1.062,13.5,1.062,0
0,-7.0556e-13,1.0511e-12,5.0219e-11,1.6382e-22,0,0,1,1.064,13.5,1.064,0
0,-7.0807e-13,1.0463e-12,5.013e-11,1.6381e-22,0,0,1,1.066,13.5,1.066,0
0,-7.1059e-13,1.0414e-12,5.0041e-11,1.638e-22,0,0,1,1.068,13.5,1.068,0
0,-7.131e-13,1.0365e-12,4.9952e-11,1.6379e-22,0,0,1,1.07,13.5,1.07,0
0,-7.1561e-13,1.0316e-12,4.9864e-11,1.6378e-22,0,0,1,1.072,13.5,1.072,0
0,-7.1812e-13,1.0267e-12,4.9775e-11,1.6377e-22,0,0,1,1.074,13.5,1.074,0
0,-7.2064e-13,1.0219e-12,4.9686e-11,1.6375e-22,0,0,1,1.076,13.5,1.076,0
0,-7.2315e-13,1.017e-12,4.9597e-11,1.6374e-22,0,0,1,1.078,13.5,1.078,0
0,-7.2566e-13,1.0121e-12,4.9508e-11,1.6373e-22,0,0,1,1.08,13.5,1.08,0
0,-7.2817e-13,1.0072e-12,4.9419e-11,1.6372e-22,0,0,1,1.082,13.5,1.082,0
0,-7.3069e-13,1.0024e-12,4.9331e-11,1.6371e-22,0,0,1,1.084,13.5,1.084,0
0,-7.332e-13,9.9748e-13,4.9242e-11,1.6369e-22,0,0,1,1.086,13.5,1.086,0
0,-7.3571e-13,9.9261e-13,4.9153e-11,1.6368e-22,0,0,1,1.088,13.5,1.088,0
0,-7.3822e-13,9.8773e-13,4.9064e-11,1.6367e-22,0,0,1,1.09,13.5,1.09,0
0,-7.4074e-13,9.8285e-13,4.8975e-11,1.6366e-22,0,0,1,1.092,13.5,1.092,0
0,-7.4325e-13,9.7798e-13,4.8887e-11,1.6365e-22,0,0,1,1.094,13.5,1.094,0
0,-7.4576e-13,9.731e-13,4.8798e-11,1.6364e-22,0,0,1,1.096,13.5,1.096,0
0,-7.4827e-13,9.6822e-13,4.8709e-11,1.6362e-22,0,0,1,1.098,13.5,1.098,0
0,-7.5079e-13,9.6334e-13,4.862e-11,1.6361e-22,0,0,1,1.1,13.5,1.1,0
0,-7.533e-13,9.5847e-13,4.8531e-11,1.636e-22,0,0,1,1.102,13.5,1.102,0
0,-7.5581e-13,9.5359e-13,4.8443e-11,1.6359e-22,0,0,1,1.104,13.5,1.104,0
0,-7.5832e-13,9.4871e-13,4.8354e-11,1.6358e-22,0,0,1,1.106,13.5,1.106,0
0,-7.6084e-13,9.4384e-13,4.8265e-11,1.6357e-22,0,0,1,1.108,13.5,1.108,0
0,-7.6335e-13,9.3896e-13,4.8176e-11,1.6355e-22,0,0,1,1.11,13.5,1.11,0
0,-7.6586e-13,9.3408e-13,4.8087e-11,1.6354e-22,0,0,1,1.112,13.5,1.112,0
0,-7.6837e-13,9.2921e-13,4.7999e-11,1.6353e-22,0,0,1,1.114,13.5,1.114,0
0,-7.7088e-13,9.2433e-13,4.791e-11,1.6352e-22,0,0,1,1.116,13.5,1.116,0
0,-7.734e-13,9.1945e-13,4.7821e-11,1.6351e-22,0,0,1,1.118,13.5,1.118,0
0,-7.7591e-13,9.1457e-13,4.7732e-11,1.6349e-22,0,0,1,1.12,13.5,1.12,0
0,-7.7842e-13,9.097e-13,4.7643e-11,1.6348e-22,0,0,1,1.122,13.5,1.122,0
0,-7.8093e-13,9.0482e-13,4.7555e-11,1.6347e-22,0,0,1,1.124,13.5,1.124,0
0,-7.8345e-13,8.9994e-13,4.7466e-11,1.6346e-22,0,0,1,1.126,13.5,1.126,0
0,-7.8596e-13,8.9507e-13,4.7377e-11,1.6345e-22,0,0,1,1.128,13.5,1.128,0
0,-7.8847e-13,8.9019e-13,4.7288e-11,1.6344e-22,0,0,1,1.13,13.5,1.13,0
0,-7.9098e-13,8.8531e-13,4.7199e-11,1.6342e-22,0,0,1,1.132,13.5,1.132,0
0,-7.935e-13,8.8043e-13,4.7111e-11,1.6341e-22,0,0,1,1.134,13.5,1.134,0
0,-7.9601e-13,8.7556e-13,4.7022e-11,1.634e-22,0,0,1,1.136,13.5,1.136,0
0,-7.9852e-13,8.7068e-13,4.6933e-11,1.6339e-22,0,0,1,1.138,13.5,1.138,0
0,-8.0103e-13,8.658e-13,4.6844e-11,1.6338e-22,0,0,1,1.14,13.5,1.14,0
0,-8.0355e-13,8.6093e-13,4.6755e-11,1.6337e-22,0,0,1,1.142,13.5,1.142,0
0,-8.0606e-13,8.5605e-13,4.6667e-11,1.6335e-22,0,0,1,1.144,13.5,1.144,0
0,-8.0857e-13,8.5117e-13,4.6578e-11,1.6334e-22,0,0,1,1.146,13.5,1.146,0
0,-8.1108e-13,8.463e-13,4.6489e-11,1.6333e-22,0,0,1,1.148,13.5,1.148,0
0,-8.136e-13,8.4142e-13,4.64e-11,1.6332e-22,0,0,1,1.15,13.5,1.15,0
0,-8.1611e-13,8.3654e-13,4.6311e-11,1.6331e-22,0,0,1,1.152,13.5,1.152,0
0,-8.1862e-13,8.3166e-13,4.6223e-11,1.633e-22,0,0,1,1.154,13.5,1.154,0
0,-8.2113e-13,8.2679e-13,4.6134e-11,1.6328e-22,0,0,1,1.156,13.5,1.156,0
0,-8.2364e-13,8.2191e-13,4.6045e-11,1.6327e-22,0,0,1,1.158,13.5,1.158,0
0,-8.2616e-13,8.1703e-13,4.5956e-11,1.6326e-22,0,0,1,1.16,13.5,1.16,0
0,-8.2867e-13,8.1216e-13,4.5867e-11,1.6325e-22,0,0,1,1.162,13.5,1.162,0
0,-8.3118e-13,8.0728e-13,4.5778e-11,1.6324e-22,0,0,1,1.164,13.5,1.164,0
0,-8.3369e-13,8.024e-13,4.569e-11,1.6322e-22,0,0,1,1.166,13.5,1.166,0
0,-8.3621e-13,7.9753e-13,4.5601e-11,1.6321e-22,0,0,1,1.168,13.5,1.168,0
0,-8.3872e-13,7.9265e-13,4.5512e-11,1.632e-22,0,0,1,1.17,13.5,1.17,0
0,-8.4123e-13,7.8777e-13,4.5423e-11,1.6319e-22,0,0,1,1.172,13.5,1.172,0
0,-8.4374e-13,7.8289e-13,4.5334e-11,1.6318e-22,0,0,1,1.174,13.5,1.174,0
0,-8.4626e-13,7.7802e-13,4.5246e-11,1.6317e-22,0,0,1,1.176,13.5,1.176,0
0,-8.4877e-13,7.7314e-13,4.5157e-11,1.6315e-22,0,0,1,1.178,13.5,1.178,0
0,-8.5128e-13,7.6826e-13,4.5068e-11,1.6314e-22,0,0,1,1.18,13.5,1.18,0
0,-8.5379e-13,7.6339e-13,4.4979e-11,1.6313e-22,0,0,1,1.182,13.5,1.182,0
0,-8.5631e-13,7.5851e-13,4.489e-11,1.6312e-22,0,0,1,1.184,13.5,1.184,0
0,-8.5882e-13,7.5363e-13,4.4802e-11,1.6311e-22,0,0,1,1.186,13.5,1.186,0
0,-8.6133e-13,7.4876e-13,4.4713e-11,1.631e-22,0,0,1,1.188,13.5,1.188,0
0,-8.6384e-13,7.4388e-13,4.4624e-11,1.6308e-22,0,0,1,1.19,13.5,1.19,0
0,-8.6636e-13,7.39e-13,4.4535e-11,1.6307e-22,0,0,1,1.192,13.5,1.192,0
0,-8.6887e-13,7.3412e-13,4.4446e-11,1.6306e-22,0,0,1,1.194,13.5,1.194,0
0,-8.7138e-13,7.2925e-13,4.4358e-11,1.6305e-22,0,0,1,1.196,13.5,1.196,0
0,-8.7389e-13,7.2437e-13,4.4269e-11,1.6304e-22,0,0,1,1.198,13.5,1.198,0
0,-8.7641e-13,7.1949e-13,4.418e-11,1.6302e-22,0,0,1,1.2,13.5,1.2,0
0,-8.7892e-13,7.1462e-13,4.4091e-11,1.6301e-22,0,0,1,1.202,13.5,1.202,0
0,-8.8143e-13,7.0974e-13,4.4002e-11,1.63e-22,0,0,1,1.204,13.5,1.204,0
0,-8.8394e-13,7.0486e-13,4.3914e-11,1.6299e-22,0,0,1,1.206,13.5,1.206,0
0,-8.8645e-13,6.9998e-13,4.3825e-11,1.6298e-22,0,0,1,1.208,13.5,1.208,0
0,-8.8897e-13,6.9511e-13,4.3736e-11,1.6297e-22,0,0,1,1.21,13.5,1.21,0
0,-8.9148e-13,6.9023e-13,4.3647e-11,1.6295e-22,0,0,1,1.212,13.5,1.212,0
0,-8.9399e-13,6.8535e-13,4.3558e-11,1.6294e-22,0,0,1,1.214,13.5,1.214,0
0,-8.965e-13,6.8048e-13,4.347e-11,1.6293e-22,0,0,1,1.216,13.5,1.216,0
0,-8.9902e-13,6.756e-13,4.3381e-11,1.6292e-22,0,0,1,1.218,13.5,1.218,0
0,-9.0153e-13,6.7072e-13,4.3292e-11,1.6291e-22,0,0,1,1.22,13.5,1.22,0
0,-9.0404e-13,6.6585e-13,4.3203e-11,1.629e-22,0,0,1,1.222,13.5,1.222,0
0,-9.0655e-13,6.6097e-13,4.3114e-11,1.6288e-22,0,0,1,1.224,13.5,1.224,0
0,-9.0907e-13,6.5609e-13,4.3026e-11,1.6287e-22,0,0,1,1.226,13.5,1.226,0
0,-9.1158e-13,6.5121e-13,4.2937e-11,1.6286e-22,0,0,1,1.228,13.5,1.228,0
0,-9.1409e-13,6.4634e-13,4.2848e-11,1.6285e-22,0,0,1,1.23,13.5,1.23,0
0,-9.166e-13,6.4146e-13,4.2759e-11,1.6284e-22,0,0,1,1.232,13.5,1.232,0
0,-9.1912e-13,6.3658e-13,4.267e-11,1.6282e-22,0,0,1,1.234,13.5,1.234,0
0,-9.2163e-13,6.3171e-13,4.2582e-11,1.6281e-22,0,0,1,1.236,13.5,1.236,0
0,-9.2414e-13,6.2683e-13,4.2493e-11,1.628e-22,0,0,1,1.238,13.5,1.238,0
0,-9.2665e-13,6.2195e-13,4.2404e-11,1.6279e-22,0,0,1,1.24,13.5,1.24,0
0,-9.2917e-13,6.1708e-13,4.2315e-11,1.6278e-22,0,0,1,1.242,13.5,1.242,0
0,-9.3168e-13,6.122e-13,4.2226e-11,1.6277e-22,0,0,1,1.244,13.5,1.244,0
0,-9.3419e-13,6.0732e-13,4.2138e-11,1.6275e-22,0,0,1,1.246,13.5,1.246,0
0,-9.367e-13,6.0244e-13,4.2049e-11,1.6274e-22,0,0,1,1.248,13.5,1.248,0
0,-9.3921e-13,5.9757e-13,4.196e-11,1.6273e-22,0,0,1,1.25,13.5,1.25,0
0,-9.4173e-13,5.9269e-13,4.1871e-11,1.6272e-22,0,0,1,1.252,13.5,1.252,0
0,-9.4424e-13,5.8781e-13,4.1782e-11,1.6271e-22,0,0,1,1.254,13.5,1.254,0
0,-9.4675e-13,5.8294e-13,4.1693e-11,1.627e-22,0,0,1,1.256,13.5,1.256,0
0,-9.4926e-13,5.7806e-13,4.1605e-11,1.6268e-22,0,0,1,1.258,13.5,1.258,0
0,-9.5178e-13,5.7318e-13,4.1516e-11,1.6267e-22,0,0,1,1.26,13.5,1.26,0
0,-9.5429e-13,5.6831e-13,4.1427e-11,1.6266e-22,0,0,1,1.262,13.5,1.262,0
0,-9.568e-13,5.6343e-13,4.1338e-11,1.6265e-22,0,0,1,1.264,13.5,1.264,0
0,-9.5931e-13,5.5855e-13,4.1249e-11,1.6264e-22,0,0,1,1.266,13.5,1.266,0
0,-9.6183e-13,5.5367e-13,4.1161e-11,1.6262e-22,0,0,1,1.268,13.5,1.268,0
0,-9.6434e-13,5.488e-13,4.1072e-11,1.6261e-22,0,0,1,1.27,13.5,1.27,0
0,-9.6685e-13,5.4392e-13,4.0983e-11,1.626e-22,0,0,1,1.272,13.5,1.272,0
4.5424e-28,-9.6597e-13,5.3714e-13,4.0862e-11,1.6109e-22,0,0,1,1.274,13.5,1.274,0
