"u","v","w","p","s","d","r","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.1686e-28,-2.1552e-12,-9.4954e-13,7.5614e-11,-2.2772e-22,0,0,1,1.448,13.5,1.448,0
-8.3372e-28,-2.1397e-12,-9.8497e-13,7.5063e-11,-2.3332e-22,0,0,1,1.45,13.5,1.45,0
-2.7791e-28,-2.1241e-12,-1.0204e-12,7.4512e-11,-2.3892e-22,0,0,1,1.452,13.5,1.452,0
1.3895e-28,-2.1086e-12,-1.0558e-12,7.3961e-11,-2.4452e-22,0,0,1,1.454,13.5,1.454,0
6.2529e-28,-2.093e-12,-1.0913e-12,7.341e-11,-2.5012e-22,0,0,1,1.456,13.5,1.456,0
-3.3349e-27,-2.0775e-12,-1.1267e-12,7.286e-11,-2.5572e-22,0,0,1,1.458,13.5,1.458,0
-2.2927e-27,-2.062e-12,-1.1621e-12,7.2309e-11,-2.6133e-22,0,0,1,1.46,13.5,1.46,0
-2.0843e-28,-2.0464e-12,-1.1976e-12,7.1758e-11,-2.6693e-22,0,0,1,1.462,13.5,1.462,0
-1.3201e-27,-2.0309e-12,-1.233e-12,7.1207e-11,-2.7253e-22,0,0,1,1.464,13.5,1.464,0
-1.4764e-27,-2.0153e-12,-1.2684e-12,7.0657e-11,-2.7813e-22,0,0,1,1.466,13.5,1.466,0
-1.9996e-27,-1.9998e-12,-1.3039e-12,7.0106e-11,-2.8373e-22,0,0,1,1.468,13.5,1.468,0
0,-1.987e-12,-1.289e-12,7.0069e-11,-2.8321e-22,4.1768e-28,4.3279e-29,1,1.47,13.5,1.47,0
0,-1.9748e-12,-1.2631e-12,7.0144e-11,-2.8135e-22,9.2683e-28,9.6038e-29,1,1.472,13.5,1.472,0
0,-1.9627e-12,-1.2372e-12,7.022e-11,-2.7949e-22,1.436e-27,1.488e-28,1,1.474,13.5,1.474,0
0,-1.9505e-12,-1.2113e-12,7.0295e-11,-2.7763e-22,1.9451e-27,2.0155e-28,1,1.476,13.5,1.476,0
0,-1.9383e-12,-1.1854e-12,7.0371e-11,-2.7576e-22,2.4543e-27,2.5432e-28,1,1.478,13.5,1.478,0
0,-1.9262e-12,-1.1595e-12,7.0446e-11,-2.739e-22,2.9635e-27,3.0707e-28,1,1.48,13.5,1.48,0
0,-1.914e-12,-1.1336e-12,7.0522e-11,-2.7204e-22,3.4726e-27,3.5983e-28,1,1.482,13.5,1.482,0
0,-1.9018e-12,-1.1077e-12,7.0597e-11,-2.7018e-22,3.9818e-27,4.1259e-28,1,1.484,13.5,1.484,0
0,-1.8897e-12,-1.0818e-12,7.0673e-11,-2.6832e-22,4.491e-27,4.6535e-28,1,1.486,13.5,1.486,0
0,-1.8775e-12,-1.056e-12,7.0748e-11,-2.6645e-22,5.0001e-27,5.1811e-28,1,1.488,13.5,1.488,0
0,-1.8653e-12,-1.0301e-12,7.0824e-11,-2.6459e-22,5.5093e-27,5.7087e-28,1,1.49,13.5,1.49,0
0,-1.8532e-12,-1.0042e-12,7.0899e-11,-2.6273e-22,6.0185e-27,6.2363e-28,1,1.492,13.5,1.492,0
0,-1.841e-12,-9.7827e-13,7.0975e-11,-2.6087e-22,6.5276e-27,6.7638e-28,1,1.494,13.5,1.494,0
0,-1.8288e-12,-9.5237e-13,7.105e-11,-2.5901e-22,7.0368e-27,7.2915e-28,1,1.496,13.5,1.496,0
0,-1.8167e-12,-9.2648e-13,7.1126e-11,-2.5714e-22,7.546e-27,7.819e-28,1,1.498,13.5,1.498,0
0,-1.8045e-12,-9.0059e-13,7.1201e-11,-2.5528e-22,8.0551e-27,8.3466e-28,1,1.5,13.5,1.5,0
0,-1.7923e-12,-8.7469e-13,7.1276e-11,-2.5342e-22,8.5643e-27,8.8742e-28,1,1.502,13.5,1.502,0
0,-1.7802e-12,-8.488e-13,7.1352e-11,-2.5156e-22,9.0734e-27,9.4018e-28,1,1.504,13.5,1.504,0
0,-1.768e-12,-8.229e-13,7.1427e-11,-2.4969e-22,9.5826e-27,9.9294e-28,1,1.506,13.5,1.506,0
0,-1.7558e-12,-7.9701e-13,7.1503e-11,-2.4783e-22,1.0092e-26,1.0457e-27,1,1.508,13.5,1.508,0
0,-1.7437e-12,-7.7112e-13,7.1578e-11,-2.4597e-22,1.0601e-26,1.0985e-27,1,1.51,13.5,1.51,0
0,-1.7315e-12,-7.4522e-13,7.1654e-11,-2.4411e-22,1.111e-26,1.1512e-27,1,1.512,13.5,1.512,0
0,-1.7193e-12,-7.1933e-13,7.1729e-11,-2.4225e-22,1.1619e-26,1.204e-27,1,1.514,13.5,1.514,0
0,-1.7072e-12,-6.9343e-13,7.1805e-11,-2.4038e-22,1.2128e-26,1.2567e-27,1,1.516,13.5,1.516,0
0,-1.695e-12,-6.6754e-13,7.188e-11,-2.3852e-22,1.2638e-26,1.3095e-27,1,1.518,13.5,1.518,0
0,-1.6828e-12,-6.4165e-13,7.1956e-11,-2.3666e-22,1.3147e-26,1.3623e-27,1,1.52,13.5,1.52,0
0,-1.6706e-12,-6.1575e-13,7.2031e-11,-2.348e-22,1.3656e-26,1.415e-27,1,1.522,13.5,1.522,0
0,-1.6585e-12,-5.8986e-13,7.2107e-11,-2.3293e-22,1.4165e-26,1.4678e-27,1,1.524,13.5,1.524,0
0,-1.6463e-12,-5.6396e-13,7.2182e-11,-2.3107e-22,1.4674e-26,1.5205e-27,1,1.526,13.5,1.526,0
0,-1.6341e-12,-5.3807e-13,7.2258e-11,-2.2921e-22,1.5183e-26,1.5733e-27,1,1.528,13.5,1.528,0
0,-1.622e-12,-5.1218e-13,7.2333e-11,-2.2735e-22,1.5693e-26,1.626e-27,1,1.53,13.5,1.53,0
0,-1.6098e-12,-4.8628e-13,7.2409e-11,-2.2549e-22,1.6202e-26,1.6788e-27,1,1.532,13.5,1.532,0
0,-1.5976e-12,-4.6039e-13,7.2484e-11,-2.2362e-22,1.6711e-26,1.7316e-27,1,1.534,13.5,1.534,0
0,-1.5855e-12,-4.3449e-13,7.256e-11,-2.2176e-22,1.722e-26,1.7843e-27,1,1.536,13.5,1.536,0
0,-1.5733e-12,-4.086e-13,7.2635e-11,-2.199e-22,1.7729e-26,1.8371e-27,1,1.538,13.5,1.538,0
0,-1.5611e-12,-3.8271e-13,7.2711e-11,-2.1804e-22,1.8238e-26,1.8898e-27,1,1.54,13.5,1.54,0
0,-1.549e-12,-3.5681e-13,7.2786e-11,-2.1618e-22,1.8748e-26,1.9426e-27,1,1.542,13.5,1.542,0
0,-1.5368e-12,-3.3092e-13,7.2862e-11,-2.1431e-22,1.9257e-26,1.9954e-27,1,1.544,13.5,1.544,0
0,-1.5246e-12,-3.0502e-13,7.2937e-11,-2.1245e-22,1.9766e-26,2.0481e-27,1,1.546,13.5,1.546,0
0,-1.5125e-12,-2.7913e-13,7.3013e-11,-2.1059e-22,2.0275e-26,2.1009e-27,1,1.548,13.5,1.548,0
0,-1.5003e-12,-2.5324e-13,7.3088e-11,-2.0873e-22,2.0784e-26,2.1536e-27,1,1.55,13.5,1.55,0
0,-1.4881e-12,-2.2734e-13,7.3164e-11,-2.0686e-22,2.1293e-26,2.2064e-27,1,1.552,13.5,1.552,0
0,-1.476e-12,-2.0145e-13,7.3239e-11,-2.05e-22,2.1803e-26,2.2592e-27,1,1.554,13.5,1.554,0
0,-1.4638e-12,-1.7555e-13,7.3315e-11,-2.0314e-22,2.2312e-26,2.3119e-27,1,1.556,13.5,1.556,0
0,-1.4516e-12,-1.4966e-13,7.339e-11,-2.0128e-22,2.2821e-26,2.3647e-27,1,1.558,13.5,1.558,0
0,-1.4395e-12,-1.2377e-13,7.3465e-11,-1.9942e-22,2.333e-26,2.4174e-27,1,1.56,13.5,1.56,0
0,-1.4273e-12,-9.7871e-14,7.3541e-11,-1.9755e-22,2.3839e-26,2.4702e-27,1,1.562,13.5,1.562,0
0,-1.4151e-12,-7.1977e-14,7.3616e-11,-1.9569e-22,2.4348e-26,2.5229e-27,1,1.564,13.5,1.564,0
0,-1.403e-12,-4.6084e-14,7.3692e-11,-1.9383e-22,2.4857e-26,2.5757e-27,1,1.566,13.5,1.566,0
0,-1.3908e-12,-2.019e-14,7.3767e-11,-1.9197e-22,2.5367e-26,2.6285e-27,1,1.568,13.5,1.568,0
0,-1.3786e-12,5.7052e-15,7.3843e-11,-1.9011e-22,2.5876e-26,2.6812e-27,1,1.57,13.5,1.57,0
0,-1.3665e-12,3.1599e-14,7.3918e-11,-1.8824e-22,2.6385e-26,2.734e-27,1,1.572,13.5,1.572,0
0,-1.3543e-12,5.7493e-14,7.3994e-11,-1.8638e-22,2.6894e-26,2.7867e-27,1,1.574,13.5,1.574,0
0,-1.3421e-12,8.3386e-14,7.4069e-11,-1.8452e-22,2.7403e-26,2.8395e-27,1,1.576,13.5,1.576,0
0,-1.33e-12,1.0928e-13,7.4145e-11,-1.8266e-22,2.7912e-26,2.8923e-27,1,1.578,13.5,1.578,0
0,-1.3178e-12,1.3518e-13,7.422e-11,-1.8079e-22,2.8422e-26,2.945e-27,1,1.58,13.5,1.58,0
0,-1.3056e-12,1.6107e-13,7.4296e-11,-1.7893e-22,2.8931e-26,2.9978e-27,1,1.582,13.5,1.582,0
0,-1.2935e-12,1.8696e-13,7.4371e-11,-1.7707e-22,2.944e-26,3.0505e-27,1,1.584,13.5,1.584,0
0,-1.2813e-12,2.1286e-13,7.4447e-11,-1.7521e-22,2.9949e-26,3.1033e-27,1,1.586,13.5,1.586,0
0,-1.2691e-12,2.3875e-13,7.4522e-11,-1.7335e-22,3.0458e-26,3.1561e-27,1,1.588,13.5,1.588,0
0,-1.257e-12,2.6465e-13,7.4598e-11,-1.7148e-22,3.0967e-26,3.2088e-27,1,1.59,13.5,1.59,0
0,-1.2448e-12,2.9054e-13,7.4673e-11,-1.6962e-22,3.1477e-26,3.2616e-27,1,1.592,13.5,1.592,0
0,-1.2326e-12,3.1643e-13,7.4749e-11,-1.6776e-22,3.1986e-26,3.3143e-27,1,1.594,13.5,1.594,0
0,-1.2204e-12,3.4233e-13,7.4824e-11,-1.659e-22,3.2495e-26,3.3671e-27,1,1.596,13.5,1.596,0
0,-1.2083e-12,3.6822e-13,7.49e-11,-1.6403e-22,3.3004e-26,3.4199e-27,1,1.598,13.5,1.598,0
0,-1.1961e-12,3.9412e-13,7.4975e-11,-1.6217e-22,3.3513e-26,3.4726e-27,1,1.6,13.5,1.6,0
0,-1.1839e-12,4.2001e-13,7.5051e-11,-1.6031e-22,3.4022e-26,3.5254e-27,1,1.602,13.5,1.602,0
0,-1.1718e-12,4.459e-13,7.5126e-11,-1.5845e-22,3.4532e-26,3.5781e-27,1,1.604,13.5,1.604,0
0,-1.1596e-12,4.718e-13,7.5202e-11,-1.5659e-22,3.5041e-26,3.6309e-27,1,1.606,13.5,1.606,0
0,-1.1474e-12,4.9769e-13,7.5277e-11,-1.5472e-22,3.555e-26,3.6836e-27,1,1.608,13.5,1.608,0
0,-1.1353e-12,5.2359e-13,7.5353e-11,-1.5286e-22,3.6059e-26,3.7364e-27,1,1.61,13.5,1.61,0
0,-1.1231e-12,5.4948e-13,7.5428e-11,-1.51e-22,3.6568e-26,3.7892e-27,1,1.612,13.5,1.612,0
0,-1.1109e-12,5.7537e-13,7.5504e-11,-1.4914e-22,3.7077e-26,3.8419e-27,1,1.614,13.5,1.614,0
0,-1.0988e-12,6.0127e-13,7.5579e-11,-1.4728e-22,3.7587e-26,3.8947e-27,1,1.616,13.5,1.616,0
0,-1.0866e-12,6.2716e-13,7.5654e-11,-1.4541e-22,3.8096e-26,3.9474e-27,1,1.618,13.5,1.618,0
0,-1.0744e-12,6.5306e-13,7.573e-11,-1.4355e-22,3.8605e-26,4.0002e-27,1,1.62,13.5,1.62,0
0,-1.0623e-12,6.7895e-13,7.5805e-11,-1.4169e-22,3.9114e-26,4.053e-27,1,1.622,13.5,1.622,0
0,-1.0501e-12,7.0484e-13,7.5881e-11,-1.3983e-22,3.9623e-26,4.1057e-27,1,1.624,13.5,1.624,0
0,-1.0379e-12,7.3074e-13,7.5956e-11,-1.3796e-22,4.0132e-26,4.1585e-27,1,1.626,13.5,1.626,0
0,-1.0258e-12,7.5663e-13,7.6032e-11,-1.361e-22,4.0642e-26,4.2112e-27,1,1.628,13.5,1.628,0
0,-1.0136e-12,7.8253e-13,7.6107e-11,-1.3424e-22,4.1151e-26,4.264e-27,1,1.63,13.5,1.63,0
0,-1.0014e-12,8.0842e-13,7.6183e-11,-1.3238e-22,4.166e-26,4.3167e-27,1,1.632,13.5,1.632,0
0,-9.8926e-13,8.3431e-13,7.6258e-11,-1.3052e-22,4.2169e-26,4.3695e-27,1,1.634,13.5,1.634,0
0,-9.771e-13,8.6021e-13,7.6334e-11,-1.2865e-22,4.2678e-26,4.4223e-27,1,1.636,13.5,1.636,0
0,-9.6493e-13,8.861e-13,7.6409e-11,-1.2679e-22,4.3187e-26,4.475e-27,1,1.638,13.5,1.638,0
0,-9.5276e-13,9.12e-13,7.6485e-11,-1.2493e-22,4.3696e-26,4.5278e-27,1,1.64,13.5,1.64,0
0,-9.4059e-13,9.3789e-13,7.656e-11,-1.2307e-22,4.4206e-26,4.5805e-27,1,1.642,13.5,1.642,0
0,-9.2843e-13,9.6378e-13,7.6636e-11,-1.212e-22,4.4715e-26,4.6333e-27,1,1.644,13.5,1.644,0
0,-9.1626e-13,9.8968e-13,7.6711e-11,-1.1934e-22,4.5224e-26,4.6861e-27,1,1.646,13.5,1.646,0
0,-9.0409e-13,1.0156e-12,7.6787e-11,-1.1748e-22,4.5733e-26,4.7388e-27,1,1.648,13.5,1.648,0
0,-8.9192e-13,1.0415e-12,7.6862e-11,-1.1562e-22,4.6242e-26,4.7916e-27,1,1.65,13.5,1.65,0
0,-8.7976e-13,1.0674e-12,7.6938e-11,-1.1376e-22,4.6751e-26,4.8443e-27,1,1.652,13.5,1.652,0
0,-8.6759e-13,1.0933e-12,7.7013e-11,-1.1189e-22,4.7261e-26,4.8971e-27,1,1.654,13.5,1.654,0
0,-8.5542e-13,1.1191e-12,7.7089e-11,-1.1003e-22,4.777e-26,4.9499e-27,1,1.656,13.5,1.656,0
0,-8.4325e-13,1.145e-12,7.7164e-11,-1.0817e-22,4.8279e-26,5.0026e-27,1,1.658,13.5,1.658,0
0,-8.3109e-13,1.1709e-12,7.724e-11,-1.0631e-22,4.8788e-26,5.0554e-27,1,1.66,13.5,1.66,0
0,-8.1892e-13,1.1968e-12,7.7315e-11,-1.0445e-22,4.9297e-26,5.1081e-27,1,1.662,13.5,1.662,0
0,-8.0675e-13,1.2227e-12,7.7391e-11,-1.0258e-22,4.9806e-26,5.1609e-27,1,1.664,13.5,1.664,0
0,-7.9458e-13,1.2486e-12,7.7466e-11,-1.0072e-22,5.0316e-26,5.2137e-27,1,1.666,13.5,1.666,0
0,-7.8241e-13,1.2745e-12,7.7542e-11,-9.8859e-23,5.0825e-26,5.2664e-27,1,1.668,13.5,1.668,0
0,-7.7025e-13,1.3004e-12,7.7617e-11,-9.6997e-23,5.1334e-26,5.3192e-27,1,1.67,13.5,1.67,0
0,-7.5808e-13,1.3263e-12,7.7693e-11,-9.5135e-23,5.1843e-26,5.3719e-27,1,1.672,13.5,1.672,0
0,-7.4591e-13,1.3522e-12,7.7768e-11,-9.3272e-23,5.2352e-26,5.4247e-27,1,1.674,13.5,1.674,0
0,-7.3374e-13,1.3781e-12,7.7843e-11,-9.141e-23,5.2861e-26,5.4774e-27,1,1.676,13.5,1.676,0
0,-7.2158e-13,1.404e-12,7.7919e-11,-8.9548e-23,5.3371e-26,5.5302e-27,1,1.678,13.5,1.678,0
0,-7.0941e-13,1.4299e-12,7.7994e-11,-8.7686e-23,5.388e-26,5.583e-27,1,1.68,13.5,1.68,0
0,-6.9724e-13,1.4558e-12,7.807e-11,-8.5824e-23,5.4389e-26,5.6357e-27,1,1.682,13.5,1.682,0
0,-6.8507e-13,1.4817e-12,7.8145e-11,-8.3962e-23,5.4898e-26,5.6885e-27,1,1.684,13.5,1.684,0
0,-6.7291e-13,1.5076e-12,7.8221e-11,-8.2099e-23,5.5407e-26,5.7412e-27,1,1.686,13.5,1.686,0
0,-6.6074e-13,1.5335e-12,7.8296e-11,-8.0237e-23,5.5916e-26,5.794e-27,1,1.688,13.5,1.688,0
0,-6.4857e-13,1.5593e-12,7.8372e-11,-7.8375e-23,5.6426e-26,5.8468e-27,1,1.69,13.5,1.69,0
0,-6.364e-13,1.5852e-12,7.8447e-11,-7.6513e-23,5.6935e-26,5.8995e-27,1,1.692,13.5,1.692,0
0,-6.2424e-13,1.6111e-12,7.8523e-11,-7.4651e-23,5.7444e-26,5.9523e-27,1,1.694,13.5,1.694,0
0,-6.1207e-13,1.637e-12,7.8598e-11,-7.2789e-23,5.7953e-26,6.005e-27,1,1.696,13.5,1.696,0
0,-5.999e-13,1.6629e-12,7.8674e-11,-7.0927e-23,5.8462e-26,6.0578e-27,1,1.698,13.5,1.698,0
0,-5.8773e-13,1.6888e-12,7.8749e-11,-6.9064e-23,5.8971e-26,6.1106e-27,1,1.7,13.5,1.7,0
0,-5.7557e-13,1.7147e-12,7.8825e-11,-6.7202e-23,5.9481e-26,6.1633e-27,1,1.702,13.5,1.702,0
0,-5.634e-13,1.7406e-12,7.89e-11,-6.534e-23,5.999e-26,6.2161e-27,1,1.704,13.5,1.704,0
0,-5.5123e-13,1.7665e-12,7.8976e-11,-6.3478e-23,6.0499e-26,6.2688e-27,1,1.706,13.5,1.706,0
0,-5.3906e-13,1.7924e-12,7.9051e-11,-6.1616e-23,6.1008e-26,6.3216e-27,1,1.708,13.5,1.708,0
0,-5.269e-13,1.8183e-12,7.9127e-11,-5.9753e-23,6.1517e-26,6.3743e-27,1,1.71,13.5,1.71,0
0,-5.1473e-13,1.8442e-12,7.9202e-11,-5.7891e-23,6.2026e-26,6.4271e-27,1,1.712,13.5,1.712,0
0,-5.0256e-13,1.8701e-12,7.9278e-11,-5.6029e-23,6.2535e-26,6.4799e-27,1,1.714,13.5,1.714,0
0,-4.9039e-13,1.896e-12,7.9353e-11,-5.4167e-23,6.3045e-26,6.5326e-27,1,1.716,13.5,1.716,0
0,-4.7822e-13,1.9219e-12,7.9429e-11,-5.2305e-23,6.3554e-26,6.5854e-27,1,1.718,13.5,1.718,0
0,-4.6606e-13,1.9478e-12,7.9504e-11,-5.0443e-23,6.4063e-26,6.6381e-27,1,1.72,13.5,1.72,0
0,-4.5389e-13,1.9737e-12,7.958e-11,-4.858e-23,6.4572e-26,6.6909e-27,1,1.722,13.5,1.722,0
0,-4.4172e-13,1.9995e-12,7.9655e-11,-4.6718e-23,6.5081e-26,6.7437e-27,1,1.724,13.5,1.724,0
0,-4.2955e-13,2.0254e-12,7.9731e-11,-4.4856e-23,6.559e-26,6.7964e-27,1,1.726,13.5,1.726,0
0,-4.1739e-13,2.0513e-12,7.9806e-11,-4.2994e-23,6.61e-26,6.8492e-27,1,1.728,13.5,1.728,0
0,-4.0522e-13,2.0772e-12,7.9882e-11,-4.1132e-23,6.6609e-26,6.9019e-27,1,1.73,13.5,1.73,0
0,-3.9305e-13,2.1031e-12,7.9957e-11,-3.927e-23,6.7118e-26,6.9547e-27,1,1.732,13.5,1.732,0
0,-3.8088e-13,2.129e-12,8.0033e-11,-3.7408e-23,6.7627e-26,7.0075e-27,1,1.734,13.5,1.734,0
0,-3.6872e-13,2.1549e-12,8.0108e-11,-3.5545e-23,6.8136e-26,7.0602e-27,1,1.736,13.5,1.736,0
0,-3.5655e-13,2.1808e-12,8.0183e-11,-3.3683e-23,6.8645e-26,7.113e-27,1,1.738,13.5,1.738,0
0,-3.4438e-13,2.2067e-12,8.0259e-11,-3.1821e-23,6.9155e-26,7.1657e-27,1,1.74,13.5,1.74,0
0,-3.3221e-13,2.2326e-12,8.0334e-11,-2.9959e-23,6.9664e-26,7.2185e-27,1,1.742,13.5,1.742,0
0,-3.2005e-13,2.2585e-12,8.041e-11,-2.8097e-23,7.0173e-26,7.2712e-27,1,1.744,13.5,1.744,0
0,-3.0788e-13,2.2844e-12,8.0485e-11,-2.6234e-23,7.0682e-26,7.324e-27,1,1.746,13.5,1.746,0
0,-2.9571e-13,2.3103e-12,8.0561e-11,-2.4372e-23,7.1191e-26,7.3768e-27,1,1.748,13.5,1.748,0
0,-2.8354e-13,2.3362e-12,8.0636e-11,-2.251e-23,7.17e-26,7.4295e-27,1,1.75,13.5,1.75,0
0,-2.7138e-13,2.3621e-12,8.0712e-11,-2.0648e-23,7.221e-26,7.4823e-27,1,1.752,13.5,1.752,0
0,-2.5921e-13,2.388e-12,8.0787e-11,-1.8786e-23,7.2719e-26,7.535e-27,1,1.754,13.5,1.754,0
0,-2.4704e-13,2.4139e-12,8.0863e-11,-1.6924e-23,7.3228e-26,7.5878e-27,1,1.756,13.5,1.756,0
0,-2.3487e-13,2.4397e-12,8.0938e-11,-1.5061e-23,7.3737e-26,7.6406e-27,1,1.758,13.5,1.758,0
0,-2.2271e-13,2.4656e-12,8.1014e-11,-1.3199e-23,7.4246e-26,7.6933e-27,1,1.76,13.5,1.76,0
0,-2.1054e-13,2.4915e-12,8.1089e-11,-1.1337e-23,7.4755e-26,7.7461e-27,1,1.762,13.5,1.762,0
0,-1.9837e-13,2.5174e-12,8.1165e-11,-9.4749e-24,7.5265e-26,7.7988e-27,1,1.764,13.5,1.764,0
0,-1.862e-13,2.5433e-12,8.124e-11,-7.6128e-24,7.5774e-26,7.8516e-27,1,1.766,13.5,1.766,0
0,-1.7404e-13,2.5692e-12,8.1316e-11,-5.7506e-24,7.6283e-26,7.9044e-27,1,1.768,13.5,1.768,0
0,-1.6187e-13,2.5951e-12,8.1391e-11,-3.8885e-24,7.6792e-26,7.9571e-27,1,1.77,13.5,1.77,0
0,-1.497e-13,2.621e-12,8.1467e-11,-2.0263e-24,7.7301e-26,8.0099e-27,1,1.772,13.5,1.772,0
0,-1.3753e-13,2.6469e-12,8.1542e-11,-1.641e-25,7.781e-26,8.0626e-27,1,1.774,13.5,1.774,0
0,-1.2536e-13,2.6728e-12,8.1618e-11,1.698e-24,7.832e-26,8.1154e-27,1,1.776,13.5,1.776,0
0,-1.132e-13,2.6987e-12,8.1693e-11,3.5602e-24,7.8829e-26,8.1682e-27,1,1.778,13.5,1.778,0
0,-1.0103e-13,2.7246e-12,8.1769e-11,5.4223e-24,7.9338e-26,8.2209e-27,1,1.78,13.5,1.78,0
0,-8.8862e-14,2.7505e-12,8.1844e-11,7.2845e-24,7.9847e-26,8.2737e-27,1,1.782,13.5,1.782,0
0,-7.6694e-14,2.7764e-12,8.192e-11,9.1467e-24,8.0356e-26,8.3264e-27,1,1.784,13.5,1.784,0
0,-6.4527e-14,2.8023e-12,8.1995e-11,1.1009e-23,8.0865e-26,8.3792e-27,1,1.786,13.5,1.786,0
0,-5.2359e-14,2.8282e-12,8.2071e-11,1.2871e-23,8.1375e-26,8.4319e-27,1,1.788,13.5,1.788,0
0,-4.0192e-14,2.854e-12,8.2146e-11,1.4733e-23,8.1884e-26,8.4847e-27,1,1.79,13.5,1.79,0
0,-2.8024e-14,2.8799e-12,8.2222e-11,1.6595e-23,8.2393e-26,8.5375e-27,1,1.792,13.5,1.792,0
0,-1.5856e-14,2.9058e-12,8.2297e-11,1.8458e-23,8.2902e-26,8.5902e-27,1,1.794,13.5,1.794,0
0,-3.6889e-15,2.9317e-12,8.2372e-11,2.032e-23,8.3411e-26,8.643e-27,1,1.796,13.5,1.796,0
0,8.4786e-15,2.9576e-12,8.2448e-11,2.2182e-23,8.392e-26,8.6957e-27,1,1.798,13.5,1.798,0
0,2.0646e-14,2.9835e-12,8.2523e-11,2.4044e-23,8.4429e-26,8.7485e-27,1,1.8,13.5,1.8,0
0,3.2814e-14,3.0094e-12,8.2599e-11,2.5906e-23,8.4939e-26,8.8013e-27,1,1.802,13.5,1.802,0
0,4.4982e-14,3.0353e-12,8.2674e-11,2.7768e-23,8.5448e-26,8.854e-27,1,1.804,13.5,1.804,0
0,5.7149e-14,3.0612e-12,8.275e-11,2.9631e-23,8.5957e-26,8.9068e-27,1,1.806,13.5,1.806,0
0,6.9316e-14,3.0871e-12,8.2825e-11,3.1493e-23,8.6466e-26,8.9595e-27,1,1.808,13.5,1.808,0
0,8.1484e-14,3.113e-12,8.2901e-11,3.3355e-23,8.6975e-26,9.0123e-27,1,1.81,13.5,1.81,0
0,9.3652e-14,3.1389e-12,8.2976e-11,3.5217e-23,8.7484e-26,9.0651e-27,1,1.812,13.5,1.812,0
0,1.0582e-13,3.1648e-12,8.3052e-11,3.7079e-23,8.7994e-26,9.1178e-27,1,1.814,13.5,1.814,0
0,1.1799e-13,3.1907e-12,8.3127e-11,3.8941e-23,8.8503e-26,9.1706e-27,1,1.816,13.5,1.816,0
0,1.3015e-13,3.2166e-12,8.3203e-11,4.0803e-23,8.9012e-26,9.2233e-27,1,1.818,13.5,1.818,0
0,1.4232e-13,3.2425e-12,8.3278e-11,4.2666e-23,8.9521e-26,9.2761e-27,1,1.82,13.5,1.82,0
0,1.5449e-13,3.2684e-12,8.3354e-11,4.4528e-23,9.003e-26,9.3288e-27,1,1.822,13.5,1.822,0
0,1.6666e-13,3.2942e-12,8.3429e-11,4.639e-23,9.0539e-26,9.3816e-27,1,1.824,13.5,1.824,0
0,1.7882e-13,3.3201e-12,8.3505e-11,4.8252e-23,9.1049e-26,9.4344e-27,1,1.826,13.5,1.826,0
0,1.9099e-13,3.346e-12,8.358e-11,5.0114e-23,9.1558e-26,9.4871e-27,1,1.828,13.5,1.828,0
0,2.0316e-13,3.3719e-12,8.3656e-11,5.1977e-23,9.2067e-26,9.5399e-27,1,1.83,13.5,1.83,0
0,2.1533e-13,3.3978e-12,8.3731e-11,5.3839e-23,9.2576e-26,9.5926e-27,1,1.832,13.5,1.832,0
0,2.275e-13,3.4237e-12,8.3807e-11,5.5701e-23,9.3085e-26,9.6454e-27,1,1.834,13.5,1.834,0
0,2.3966e-13,3.4496e-12,8.3882e-11,5.7563e-23,9.3594e-26,9.6982e-27,1,1.836,13.5,1.836,0
0,2.5183e-13,3.4755e-12,8.3958e-11,5.9425e-23,9.4104e-26,9.7509e-27,1,1.838,13.5,1.838,0
0,2.64e-13,3.5014e-12,8.4033e-11,6.1287e-23,9.4613e-26,9.8037e-27,1,1.84,13.5,1.84,0
0,2.7617e-13,3.5273e-12,8.4109e-11,6.315e-23,9.5122e-26,9.8564e-27,1,1.842,13.5,1.842,0
0,2.8833e-13,3.5532e-12,8.4184e-11,6.5012e-23,9.5631e-26,9.9092e-27,1,1.844,13.5,1.844,0
0,3.005e-13,3.5791e-12,8.426e-11,6.6874e-23,9.614e-26,9.962e-27,1,1.846,13.5,1.846,0
0,3.1267e-13,3.605e-12,8.4335e-11,6.8736e-23,9.6649e-26,1.0015e-26,1,1.848,13.5,1.848,0
0,3.2484e-13,3.6309e-12,8.4411e-11,7.0598e-23,9.7159e-26,1.0067e-26,1,1.85,13.5,1.85,0
0,3.37e-13,3.6568e-12,8.4486e-11,7.246e-23,9.7668e-26,1.012e-26,1,1.852,13.5,1.852,0
0,3.4917e-13,3.6827e-12,8.4561e-11,7.4323e-23,9.8177e-26,1.0173e-26,1,1.854,13.5,1.854,0
0,3.6134e-13,3.7086e-12,8.4637e-11,7.6185e-23,9.8686e-26,1.0226e-26,1,1.856,13.5,1.856,0
0,3.7351e-13,3.7344e-12,8.4712e-11,7.8047e-23,9.9195e-26,1.0279e-26,1,1.858,13.5,1.858,0
0,3.8567e-13,3.7603e-12,8.4788e-11,7.9909e-23,9.9704e-26,1.0331e-26,1,1.86,13.5,1.86,0
0,3.9784e-13,3.7862e-12,8.4863e-11,8.1771e-23,1.0021e-25,1.0384e-26,1,1.862,13.5,1.862,0
