"u","v","w","p","s","d","r","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-9.8067e-23,-5.9522e-08,1.7969e-07,9.011e-06,4.3963e-10,0,0,1,4.806,4.806,1,0
-9.8067e-23,-5.9062e-08,2.1538e-07,9.4202e-06,5.1693e-10,0,0,1,4.824,4.824,1,0
-1.9613e-22,-5.8603e-08,2.5107e-07,9.8293e-06,5.9423e-10,0,0,1,4.842,4.842,1,0
0,-5.8144e-08,2.8677e-07,1.0238e-05,6.7153e-10,0,0,1,4.86,4.86,1,0
-2.4517e-22,-5.7684e-08,3.2246e-07,1.0648e-05,7.4883e-10,0,0,1,4.878,4.878,1,0
-2.2065e-22,-5.7225e-08,3.5815e-07,1.1057e-05,8.2613e-10,0,0,1,4.896,4.896,1,0
-3.2485e-22,-5.6766e-08,3.9384e-07,1.1466e-05,9.0344e-10,0,0,1,4.914,4.914,1,0
3.9227e-22,-5.8549e-08,3.9521e-07,1.1531e-05,8.9874e-10,0,0,1,4.932,4.932,1,0
0,-6.092e-08,3.8758e-07,1.1507e-05,8.7257e-10,0,0,1,4.95,4.95,1,0
1.9613e-22,-6.329e-08,3.7996e-07,1.1482e-05,8.464e-10,0,0,1,4.968,4.968,1,0
1.9613e-22,-6.5661e-08,3.7233e-07,1.1458e-05,8.2024e-10,0,0,1,4.986,4.986,1,0
1.9613e-22,-6.8032e-08,3.6471e-07,1.1433e-05,7.9407e-10,0,0,1,5.004,5.004,1,0
4.9033e-22,-7.0402e-08,3.5708e-07,1.1409e-05,7.679e-10,0,0,1,5.022,5.022,1,0
1.9613e-22,-7.2773e-08,3.4946e-07,1.1384e-05,7.4174e-10,0,0,1,5.04,5.04,1,0
3.9227e-22,-7.5143e-08,3.4184e-07,1.136e-05,7.1557e-10,0,0,1,5.058,5.058,1,0
2.942e-22,-7.7514e-08,3.3421e-07,1.1335e-05,6.894e-10,0,0,1,5.076,5.076,1,0
9.8067e-23,-7.9884e-08,3.2659e-07,1.1311e-05,6.6324e-10,0,0,1,5.094,5.094,1,0
2.942e-22,-8.2255e-08,3.1896e-07,1.1286e-05,6.3707e-10,0,0,1,5.112,5.112,1,0
2.942e-22,-8.4626e-08,3.1134e-07,1.1262e-05,6.109e-10,0,0,1,5.13,5.13,1,0
2.942e-22,-8.6996e-08,3.0371e-07,1.1237e-05,5.8474e-10,0,0,1,5.148,5.148,1,0
1.9613e-22,-8.9367e-08,2.9609e-07,1.1213e-05,5.5857e-10,0,0,1,5.166,5.166,1,0
0,-9.1737e-08,2.8847e-07,1.1188e-05,5.324e-10,0,0,1,5.184,5.184,1,0
4.9033e-23,-9.4108e-08,2.8084e-07,1.1164e-05,5.0623e-10,0,0,1,5.202,5.202,1,0
1.9613e-22,-9.6479e-08,2.7322e-07,1.1139e-05,4.8007e-10,0,0,1,5.22,5.22,1,0
4.9033e-23,-9.8849e-08,2.6559e-07,1.1115e-05,4.539e-10,0,0,1,5.238,5.238,1,0
9.8067e-23,-1.0122e-07,2.5797e-07,1.109e-05,4.2773e-10,0,0,1,5.256,5.256,1,0
9.8067e-23,-1.0359e-07,2.5035e-07,1.1066e-05,4.0157e-10,0,0,1,5.274,5.274,1,0
-1.2258e-22,-1.0596e-07,2.4272e-07,1.1041e-05,3.754e-10,0,0,1,5.292,5.292,1,0
7.3218e-10,-1.0811e-07,2.355e-07,1.1021e-05,3.5111e-10,0,0,1,5.31,5.31,1,0
0,-1.1004e-07,2.4972e-07,1.0973e-05,3.2113e-10,0,0,1,5.328,5.328,1,0
0,-1.1079e-07,2.5985e-07,1.0894e-05,2.9546e-10,0,0,1,5.346,5.346,1,0
0,-1.0642e-07,2.5036e-07,1.0626e-05,2.8218e-10,0,0,1,5.364,5.364,1,0
0,-1.0204e-07,2.4086e-07,1.0357e-05,2.689e-10,0,0,1,5.382,5.382,1,0
0,-9.767e-08,2.3137e-07,1.0089e-05,2.5562e-10,0,0,1,5.4,5.4,1,0
0,-9.3298e-08,2.2187e-07,9.8204e-06,2.4234e-10,0,0,1,5.418,5.418,1,0
0,-8.8925e-08,2.1238e-07,9.5519e-06,2.2906e-10,0,0,1,5.436,5.436,1,0
0,-8.4553e-08,2.0288e-07,9.2835e-06,2.1578e-10,0,0,1,5.454,5.454,1,0
0,-8.0181e-08,1.9339e-07,9.015e-06,2.025e-10,0,0,1,5.472,5.472,1,0
0,-7.5808e-08,1.839e-07,8.7466e-06,1.8922e-10,0,0,1,5.49,5.49,1,0
0,-7.1436e-08,1.744e-07,8.4781e-06,1.7594e-10,0,0,1,5.508,5.508,1,0
0,-6.7064e-08,1.6491e-07,8.2097e-06,1.6266e-10,0,0,1,5.526,5.526,1,0
0,-6.2691e-08,1.5541e-07,7.9412e-06,1.4938e-10,0,0,1,5.544,5.544,1,0
0,-5.8319e-08,1.4592e-07,7.6728e-06,1.361e-10,0,0,1,5.562,5.562,1,0
0,-5.3946e-08,1.3642e-07,7.4044e-06,1.2282e-10,0,0,1,5.58,5.58,1,0
0,-4.9574e-08,1.2693e-07,7.1359e-06,1.0954e-10,0,0,1,5.598,5.598,1,0
0,-4.5202e-08,1.1744e-07,6.8675e-06,9.626e-11,0,0,1,5.616,5.616,1,0
0,-4.0829e-08,1.0794e-07,6.599e-06,8.298e-11,0,0,1,5.634,5.634,1,0
0,-3.6457e-08,9.8447e-08,6.3306e-06,6.97e-11,0,0,1,5.652,5.652,1,0
0,-3.2084e-08,8.8953e-08,6.0621e-06,5.6419e-11,0,0,1,5.67,5.67,1,0
0,-2.7712e-08,7.9459e-08,5.7937e-06,4.3139e-11,0,0,1,5.688,5.688,1,0
0,-2.334e-08,6.9965e-08,5.5252e-06,2.9859e-11,0,0,1,5.706,5.706,1,0
0,-1.8967e-08,6.047e-08,5.2568e-06,1.6579e-11,0,0,1,5.724,5.724,1,0
0,-1.4595e-08,5.0976e-08,4.9883e-06,3.2987e-12,0,0,1,5.742,5.742,1,0
0,-1.0222e-08,4.1482e-08,4.7199e-06,-9.9815e-12,0,0,1,5.76,5.76,1,0
0,-5.8501e-09,3.1988e-08,4.4514e-06,-2.3261e-11,0,0,1,5.778,5.778,1,0
0,-1.4777e-09,2.2493e-08,4.183e-06,-3.6542e-11,0,0,1,5.796,5.796,1,0
0,1.9393e-09,1.673e-08,4.0092e-06,-3.9998e-11,0,0,1,5.814,5.814,1,0
0,1.2571e-09,1.5537e-08,3.9259e-06,-3.8362e-11,0,0,1,5.832,5.832,1,0
0,5.7482e-10,1.4344e-08,3.8425e-06,-3.6726e-11,0,0,1,5.85,5.85,1,0
0,-1.0743e-10,1.3152e-08,3.7592e-06,-3.509e-11,0,0,1,5.868,5.868,1,0
0,-7.8969e-10,1.1959e-08,3.6758e-06,-3.3453e-11,0,0,1,5.886,5.886,1,0
0,-1.4719e-09,1.0766e-08,3.5925e-06,-3.1817e-11,0,0,1,5.904,5.904,1,0
0,-2.1542e-09,9.5732e-09,3.5091e-06,-3.0181e-11,0,0,1,5.922,5.922,1,0
0,-2.8364e-09,8.3804e-09,3.4258e-06,-2.8544e-11,0,0,1,5.94,5.94,1,0
0,-3.5187e-09,7.1876e-09,3.3424e-06,-2.6908e-11,0,0,1,5.958,5.958,1,0
0,-4.2009e-09,5.9948e-09,3.2591e-06,-2.5272e-11,0,0,1,5.976,5.976,1,0
0,-4.8832e-09,4.8019e-09,3.1757e-06,-2.3636e-11,0,0,1,5.994,5.994,1,0
0,-5.5654e-09,3.6091e-09,3.0924e-06,-2.1999e-11,0,0,1,6.012,6.012,1,0
0,-6.2477e-09,2.4163e-09,3.009e-06,-2.0363e-11,0,0,1,6.03,6.03,1,0
0,-6.9299e-09,1.2235e-09,2.9257e-06,-1.8727e-11,0,0,1,6.048,6.048,1,0
0,-7.6122e-09,3.065e-11,2.8423e-06,-1.709e-11,0,0,1,6.066,6.066,1,0
0,-8.2944e-09,-1.1622e-09,2.759e-06,-1.5454e-11,0,0,1,6.084,6.084,1,0
0,-8.9767e-09,-2.355e-09,2.6756e-06,-1.3818e-11,0,0,1,6.102,6.102,1,0
0,-9.6589e-09,-3.5478e-09,2.5923e-06,-1.2182e-11,0,0,1,6.12,6.12,1,0
0,-1.0341e-08,-4.7406e-09,2.5089e-06,-1.0545e-11,0,0,1,6.138,6.138,1,0
0,-1.1023e-08,-5.9335e-09,2.4256e-06,-8.9089e-12,0,0,1,6.156,6.156,1,0
0,-1.1706e-08,-7.1263e-09,2.3422e-06,-7.2727e-12,0,0,1,6.174,6.174,1,0
0,-1.2388e-08,-8.3191e-09,2.2589e-06,-5.6364e-12,0,0,1,6.192,6.192,1,0
0,-1.307e-08,-9.5119e-09,2.1755e-06,-4.0001e-12,0,0,1,6.21,6.21,1,0
0,-1.3752e-08,-1.0705e-08,2.0922e-06,-2.3638e-12,0,0,1,6.228,6.228,1,0
0,-1.4435e-08,-1.1898e-08,2.0088e-06,-7.2753e-13,0,0,1,6.246,6.246,1,0
-2.2257e-10,-1.5035e-08,-1.3024e-08,1.9269e-06,8.9845e-13,0,0,1,6.264,6.264,1,0
-1.8293e-10,-1.5732e-08,-1.4228e-08,1.8433e-06,2.5366e-12,0,0,1,6.282,6.282,1,0
-1.433e-10,-1.6429e-08,-1.5433e-08,1.7597e-06,4.1747e-12,0,0,1,6.3,6.3,1,0
-1.0367e-10,-1.7126e-08,-1.6638e-08,1.6761e-06,5.8128e-12,0,0,1,6.318,6.318,1,0
-6.4034e-11,-1.7822e-08,-1.7842e-08,1.5925e-06,7.451e-12,0,0,1,6.336,6.336,1,0
-2.4401e-11,-1.8519e-08,-1.9047e-08,1.5089e-06,9.0891e-12,0,0,1,6.354,6.354,1,0
-2.2719e-18,-1.948e-08,-1.795e-08,1.462e-06,9.9748e-12,0,0,1,6.372,6.372,1,0
-2.246e-18,-2.0863e-08,-1.3167e-08,1.4741e-06,9.6554e-12,0,0,1,6.39,6.39,1,0
-2.22e-18,-2.2247e-08,-8.384e-09,1.4861e-06,9.3359e-12,0,0,1,6.408,6.408,1,0
-2.194e-18,-2.363e-08,-3.6007e-09,1.4982e-06,9.0164e-12,0,0,1,6.426,6.426,1,0
-2.1681e-18,-2.5014e-08,1.1824e-09,1.5102e-06,8.697e-12,0,0,1,6.444,6.444,1,0
-2.1421e-18,-2.6397e-08,5.9656e-09,1.5223e-06,8.3775e-12,0,0,1,6.462,6.462,1,0
-2.1161e-18,-2.778e-08,1.0749e-08,1.5343e-06,8.058e-12,0,0,1,6.48,6.48,1,0
-2.0902e-18,-2.9164e-08,1.5532e-08,1.5464e-06,7.7385e-12,0,0,1,6.498,6.498,1,0
-2.0642e-18,-3.0547e-08,2.0315e-08,1.5584e-06,7.4191e-12,0,0,1,6.516,6.516,1,0
-2.0382e-18,-3.1931e-08,2.5099e-08,1.5705e-06,7.0996e-12,0,0,1,6.534,6.534,1,0
-2.0123e-18,-3.3314e-08,2.9882e-08,1.5825e-06,6.7801e-12,0,0,1,6.552,6.552,1,0
-1.9863e-18,-3.4698e-08,3.4665e-08,1.5946e-06,6.4607e-12,0,0,1,6.57,6.57,1,0
0,-3.6081e-08,3.9448e-08,1.6066e-06,6.1412e-12,0,0,1,6.588,6.588,1,0
0,-3.7464e-08,4.4231e-08,1.6187e-06,5.8217e-12,0,0,1,6.606,6.606,1,0
0,-3.8848e-08,4.9015e-08,1.6307e-06,5.5023e-12,0,0,1,6.624,6.624,1,0
0,-4.0231e-08,5.3798e-08,1.6428e-06,5.1828e-12,0,0,1,6.642,6.642,1,0
0,-4.1615e-08,5.8581e-08,1.6548e-06,4.8633e-12,0,0,1,6.66,6.66,1,0
0,-4.2998e-08,6.3364e-08,1.6669e-06,4.5438e-12,0,0,1,6.678,6.678,1,0
0,-4.4382e-08,6.8148e-08,1.6789e-06,4.2244e-12,0,0,1,6.696,6.696,1,0
0,-4.5765e-08,7.2931e-08,1.691e-06,3.9049e-12,0,0,1,6.714,6.714,1,0
0,-4.7148e-08,7.7714e-08,1.703e-06,3.5854e-12,0,0,1,6.732,6.732,1,0
0,-4.8532e-08,8.2497e-08,1.7151e-06,3.266e-12,0,0,1,6.75,6.75,1,0
0,-4.9915e-08,8.7281e-08,1.7271e-06,2.9465e-12,0,0,1,6.768,6.768,1,0
5.4973e-24,-4.9279e-08,8.6148e-08,1.7008e-06,2.7239e-12,0,0,1,6.786,6.786,1,0
1.0103e-23,-4.7358e-08,8.125e-08,1.65e-06,2.563e-12,0,0,1,6.804,6.804,1,0
-1.7829e-24,-4.5437e-08,7.6353e-08,1.5992e-06,2.4021e-12,0,0,1,6.822,6.822,1,0
-1.1886e-24,-4.3516e-08,7.1455e-08,1.5484e-06,2.2412e-12,0,0,1,6.84,6.84,1,0
-2.3772e-24,-4.1595e-08,6.6557e-08,1.4976e-06,2.0803e-12,0,0,1,6.858,6.858,1,0
1.1886e-24,-3.9673e-08,6.166e-08,1.4468e-06,1.9194e-12,0,0,1,6.876,6.876,1,0
0,-3.7752e-08,5.6762e-08,1.396e-06,1.7585e-12,0,0,1,6.894,6.894,1,0
4.7545e-24,-3.5831e-08,5.1865e-08,1.3452e-06,1.5976e-12,0,0,1,6.912,6.912,1,0
2.3772e-24,-3.391e-08,4.6967e-08,1.2944e-06,1.4367e-12,0,0,1,6.93,6.93,1,0
2.3772e-24,-3.1989e-08,4.207e-08,1.2436e-06,1.2758e-12,0,0,1,6.948,6.948,1,0
0,-3.0068e-08,3.7172e-08,1.1928e-06,1.1149e-12,0,0,1,6.966,6.966,1,0
0,-2.8146e-08,3.2274e-08,1.142e-06,9.54e-13,0,0,1,6.984,6.984,1,0
4.7545e-24,-2.6225e-08,2.7377e-08,1.0912e-06,7.931e-13,0,0,1,7.002,7.002,1,0
4.7545e-24,-2.4304e-08,2.2479e-08,1.0404e-06,6.322e-13,0,0,1,7.02,7.02,1,0
0,-2.2383e-08,1.7582e-08,9.8958e-07,4.7129e-13,0,0,1,7.038,7.038,1,0
4.7545e-24,-2.0462e-08,1.2684e-08,9.3878e-07,3.1039e-13,0,0,1,7.056,7.056,1,0
0,-1.8541e-08,7.7866e-09,8.8798e-07,1.4949e-13,0,0,1,7.074,7.074,1,0
0,-1.6619e-08,2.889e-09,8.3718e-07,-1.1411e-14,0,0,1,7.092,7.092,1,0
0,-1.4698e-08,-2.0086e-09,7.8638e-07,-1.7231e-13,0,0,1,7.11,7.11,1,0
4.7545e-24,-1.2777e-08,-6.9061e-09,7.3558e-07,-3.3321e-13,0,0,1,7.128,7.128,1,0
0,-1.0856e-08,-1.1804e-08,6.8478e-07,-4.9411e-13,0,0,1,7.146,7.146,1,0
4.7545e-24,-8.9347e-09,-1.6701e-08,6.3397e-07,-6.5502e-13,0,0,1,7.164,7.164,1,0
-1.0772e-24,-7.3304e-09,-2.0587e-08,5.8877e-07,-7.8258e-13,0,0,1,7.182,7.182,1,0
-6.2402e-24,-7.3306e-09,-1.9348e-08,5.7189e-07,-7.4131e-13,0,0,1,7.2,7.2,1,0
-4.7545e-24,-7.3309e-09,-1.811e-08,5.5501e-07,-7.0004e-13,0,0,1,7.218,7.218,1,0
0,-7.2453e-09,-1.6856e-08,5.3519e-07,-6.577e-13,0,0,1,7.236,7.236,1,0
0,-7.1127e-09,-1.5595e-08,5.1375e-07,-6.1476e-13,0,0,1,7.254,7.254,1,0
0,-6.98e-09,-1.4333e-08,4.9231e-07,-5.7182e-13,0,0,1,7.272,7.272,1,0
0,-6.8474e-09,-1.3072e-08,4.7087e-07,-5.2889e-13,0,0,1,7.29,7.29,1,0
0,-6.7147e-09,-1.1811e-08,4.4943e-07,-4.8595e-13,0,0,1,7.308,7.308,1,0
0,-6.582e-09,-1.0549e-08,4.2799e-07,-4.4301e-13,0,0,1,7.326,7.326,1,0
0,-6.4494e-09,-9.288e-09,4.0655e-07,-4.0008e-13,0,0,1,7.344,7.344,1,0
0,-6.3167e-09,-8.0266e-09,3.8511e-07,-3.5714e-13,0,0,1,7.362,7.362,1,0
0,-6.1841e-09,-6.7653e-09,3.6367e-07,-3.142e-13,0,0,1,7.38,7.38,1,0
0,-6.0514e-09,-5.5039e-09,3.4223e-07,-2.7127e-13,0,0,1,7.398,7.398,1,0
0,-5.9187e-09,-4.2425e-09,3.208e-07,-2.2833e-13,0,0,1,7.416,7.416,1,0
0,-5.7861e-09,-2.9812e-09,2.9936e-07,-1.8539e-13,0,0,1,7.434,7.434,1,0
0,-5.6534e-09,-1.7198e-09,2.7792e-07,-1.4246e-13,0,0,1,7.452,7.452,1,0
0,-5.5208e-09,-4.5845e-10,2.5648e-07,-9.9521e-14,0,0,1,7.47,7.47,1,0
0,-5.3881e-09,8.0292e-10,2.3504e-07,-5.6584e-14,0,0,1,7.488,7.488,1,0
0,-5.2554e-09,2.0643e-09,2.136e-07,-1.3647e-14,0,0,1,7.506,7.506,1,0
0,-5.1228e-09,3.3257e-09,1.9216e-07,2.929e-14,0,0,1,7.524,7.524,1,0
0,-4.9901e-09,4.587e-09,1.7072e-07,7.2226e-14,0,0,1,7.542,7.542,1,0
0,-4.7697e-09,5e-09,1.5865e-07,9.1072e-14,0,0,1,7.56,7.56,1,0
0,-4.462e-09,4.5679e-09,1.5592e-07,8.5918e-14,0,0,1,7.578,7.578,1,0
0,-4.1542e-09,4.1358e-09,1.5319e-07,8.0764e-14,0,0,1,7.596,7.596,1,0
0,-3.8464e-09,3.7036e-09,1.5046e-07,7.561e-14,0,0,1,7.614,7.614,1,0
0,-3.5387e-09,3.2715e-09,1.4773e-07,7.0456e-14,0,0,1,7.632,7.632,1,0
0,-3.2309e-09,2.8394e-09,1.45e-07,6.5302e-14,0,0,1,7.65,7.65,1,0
0,-2.9231e-09,2.4072e-09,1.4227e-07,6.0148e-14,0,0,1,7.668,7.668,1,0
0,-2.6154e-09,1.9751e-09,1.3954e-07,5.4995e-14,0,0,1,7.686,7.686,1,0
0,-2.3076e-09,1.543e-09,1.368e-07,4.9841e-14,0,0,1,7.704,7.704,1,0
0,-1.9998e-09,1.1109e-09,1.3407e-07,4.4687e-14,0,0,1,7.722,7.722,1,0
0,-1.6921e-09,6.7873e-10,1.3134e-07,3.9533e-14,0,0,1,7.74,7.74,1,0
0,-1.3843e-09,2.4659e-10,1.2861e-07,3.4379e-14,0,0,1,7.758,7.758,1,0
0,-1.0765e-09,-1.8554e-10,1.2588e-07,2.9225e-14,0,0,1,7.776,7.776,1,0
0,-7.6875e-10,-6.1767e-10,1.2315e-07,2.4071e-14,0,0,1,7.794,7.794,1,0
0,-4.6099e-10,-1.0498e-09,1.2042e-07,1.8917e-14,0,0,1,7.812,7.812,1,0
0,-1.5322e-10,-1.4819e-09,1.1769e-07,1.3763e-14,0,0,1,7.83,7.83,1,0
0,1.2649e-10,-1.8257e-09,1.1478e-07,9.2623e-15,0,0,1,7.848,7.848,1,0
0,1.083e-10,-1.6801e-09,1.1323e-07,9.1423e-15,0,0,1,7.866,7.866,1,0
0,9.0112e-11,-1.5346e-09,1.1169e-07,9.0224e-15,0,0,1,7.884,7.884,1,0
0,7.1924e-11,-1.3891e-09,1.1014e-07,8.9025e-15,0,0,1,7.902,7.902,1,0
-1.3397e-12,5.3004e-11,-1.244e-09,1.0859e-07,8.7762e-15,0,0,1,7.92,7.92,1,0
1.8446e-12,3.6554e-11,-1.0975e-09,1.0705e-07,8.6714e-15,0,0,1,7.938,7.938,1,0
5.0288e-12,2.0104e-11,-9.5098e-10,1.0552e-07,8.5667e-15,0,0,1,7.956,7.956,1,0
0,2.5583e-12,-7.9225e-10,1.038e-07,8.3807e-15,0,0,1,7.974,7.974,1,0
0,-1.4317e-11,-6.4101e-10,1.0219e-07,8.2444e-15,0,0,1,7.992,7.992,1,0
0,-3.1192e-11,-4.8976e-10,1.0058e-07,8.1082e-15,0,0,1,8.01,8.01,1,0
0,-4.8066e-11,-3.3851e-10,9.8973e-08,7.972e-15,0,0,1,8.028,8.028,1,0
0,-6.4941e-11,-1.8727e-10,9.7365e-08,7.8357e-15,0,0,1,8.046,8.046,1,0
0,-8.1816e-11,-3.6019e-11,9.5757e-08,7.6995e-15,0,0,1,8.064,8.064,1,0
0,-9.8691e-11,1.1522e-10,9.415e-08,7.5632e-15,0,0,1,8.082,8.082,1,0
0,-1.1557e-10,2.6648e-10,9.2542e-08,7.427e-15,0,0,1,8.1,8.1,1,0
0,-1.3244e-10,4.1772e-10,9.0935e-08,7.2907e-15,0,0,1,8.118,8.118,1,0
0,-1.4932e-10,5.6896e-10,8.9327e-08,7.1545e-15,0,0,1,8.136,8.136,1,0
0,-1.6619e-10,7.2022e-10,8.7719e-08,7.0183e-15,0,0,1,8.154,8.154,1,0
0,-1.8307e-10,8.7146e-10,8.6112e-08,6.882e-15,0,0,1,8.172,8.172,1,0
0,-1.9994e-10,1.0227e-09,8.4504e-08,6.7458e-15,0,0,1,8.19,8.19,1,0
0,-2.1682e-10,1.174e-09,8.2897e-08,6.6095e-15,0,0,1,8.208,8.208,1,0
0,-2.3369e-10,1.3252e-09,8.1289e-08,6.4733e-15,0,0,1,8.226,8.226,1,0
0,-2.4938e-10,1.4697e-09,7.9698e-08,6.3715e-15,0,0,1,8.244,8.244,1,0
0,-2.2963e-10,1.3985e-09,7.7743e-08,6.366e-15,0,0,1,8.262,8.262,1,0
0,-2.0691e-10,1.3052e-09,7.5482e-08,6.0724e-15,0,0,1,8.28,8.28,1,0
0,-1.8419e-10,1.2119e-09,7.3221e-08,5.7788e-15,0,0,1,8.298,8.298,1,0
0,-1.6147e-10,1.1186e-09,7.0959e-08,5.4852e-15,0,0,1,8.316,8.316,1,0
0,-1.3875e-10,1.0253e-09,6.8698e-08,5.1916e-15,0,0,1,8.334,8.334,1,0
0,-1.1603e-10,9.3201e-10,6.6437e-08,4.8979e-15,0,0,1,8.352,8.352,1,0
0,-9.3311e-11,8.3872e-10,6.4176e-08,4.6043e-15,0,0,1,8.37,8.37,1,0
0,-7.0591e-11,7.4543e-10,6.1915e-08,4.3107e-15,0,0,1,8.388,8.388,1,0
0,-4.787e-11,6.5213e-10,5.9653e-08,4.0171e-15,0,0,1,8.406,8.406,1,0
0,-2.5151e-11,5.5884e-10,5.7392e-08,3.7235e-15,0,0,1,8.424,8.424,1,0
0,-2.4297e-12,4.6555e-10,5.5131e-08,3.4299e-15,0,0,1,8.442,8.442,1,0
0,2.029e-11,3.7226e-10,5.287e-08,3.1363e-15,0,0,1,8.46,8.46,1,0
0,4.301e-11,2.7896e-10,5.0608e-08,2.8427e-15,0,0,1,8.478,8.478,1,0
0,6.5731e-11,1.8567e-10,4.8347e-08,2.5491e-15,0,0,1,8.496,8.496,1,0
0,8.845e-11,9.2377e-11,4.6086e-08,2.2555e-15,0,0,1,8.514,8.514,1,0
0,1.1117e-10,-9.137e-13,4.3825e-08,1.9618e-15,0,0,1,8.532,8.532,1,0
0,1.3389e-10,-9.421e-11,4.1563e-08,1.6682e-15,0,0,1,8.55,8.55,1,0
0,1.5661e-10,-1.875e-10,3.9302e-08,1.3746e-15,0,0,1,8.568,8.568,1,0
0,1.7933e-10,-2.808e-10,3.7041e-08,1.081e-15,0,0,1,8.586,8.586,1,0
0,2.0205e-10,-3.7409e-10,3.478e-08,7.8739e-16,0,0,1,8.604,8.604,1,0
0,2.2477e-10,-4.6738e-10,3.2519e-08,4.9379e-16,0,0,1,8.622,8.622,1,0
0,2.4749e-10,-5.6068e-10,3.0257e-08,2.0017e-16,0,0,1,8.64,8.64,1,0
0,2.6501e-10,-6.2576e-10,2.8403e-08,-3.7776e-17,0,0,1,8.658,8.658,1,0
0,2.6984e-10,-5.5792e-10,2.7956e-08,-1.0895e-17,0,0,1,8.676,8.676,1,0
0,2.7466e-10,-4.9007e-10,2.7509e-08,1.5986e-17,0,0,1,8.694,8.694,1,0
0,2.7949e-10,-4.2223e-10,2.7062e-08,4.2867e-17,0,0,1,8.712,8.712,1,0
0,2.8431e-10,-3.5439e-10,2.6615e-08,6.9747e-17,0,0,1,8.73,8.73,1,0
0,2.8914e-10,-2.8654e-10,2.6168e-08,9.6628e-17,0,0,1,8.748,8.748,1,0
0,2.9396e-10,-2.1869e-10,2.5721e-08,1.2351e-16,0,0,1,8.766,8.766,1,0
0,2.9879e-10,-1.5085e-10,2.5274e-08,1.5039e-16,0,0,1,8.784,8.784,1,0
0,3.0362e-10,-8.3003e-11,2.4826e-08,1.7727e-16,0,0,1,8.802,8.802,1,0
0,3.0844e-10,-1.5159e-11,2.4379e-08,2.0415e-16,0,0,1,8.82,8.82,1,0
0,3.1327e-10,5.2688e-11,2.3932e-08,2.3103e-16,0,0,1,8.838,8.838,1,0
0,3.1809e-10,1.2053e-10,2.3485e-08,2.5791e-16,0,0,1,8.856,8.856,1,0
0,3.2292e-10,1.8838e-10,2.3038e-08,2.8479e-16,0,0,1,8.874,8.874,1,0
0,3.2774e-10,2.5622e-10,2.2591e-08,3.1167e-16,0,0,1,8.892,8.892,1,0
0,3.3257e-10,3.2407e-10,2.2144e-08,3.3855e-16,0,0,1,8.91,8.91,1,0
0,3.3739e-10,3.9191e-10,2.1697e-08,3.6544e-16,0,0,1,8.928,8.928,1,0
0,3.4222e-10,4.5976e-10,2.1249e-08,3.9232e-16,0,0,1,8.946,8.946,1,0
0,3.1902e-10,4.376e-10,2.067e-08,3.6735e-16,0,0,1,8.964,8.964,1,0
0,2.9266e-10,4.0532e-10,2.0076e-08,3.3655e-16,0,0,1,8.982,8.982,1,0
9.0725e-27,2.6631e-10,3.7305e-10,1.9482e-08,3.0575e-16,0,0,1,9,9,1,0
-4.5362e-27,2.3996e-10,3.4078e-10,1.8888e-08,2.7495e-16,0,0,1,9.018,9.018,1,0
0,2.136e-10,3.085e-10,1.8294e-08,2.4415e-16,0,0,1,9.036,9.036,1,0
4.5362e-27,1.8725e-10,2.7623e-10,1.7699e-08,2.1335e-16,0,0,1,9.054,9.054,1,0
-9.0725e-27,1.609e-10,2.4396e-10,1.7105e-08,1.8256e-16,0,0,1,9.072,9.072,1,0
9.0725e-27,1.3454e-10,2.1168e-10,1.6511e-08,1.5176e-16,0,0,1,9.09,9.09,1,0
-4.5362e-27,1.0819e-10,1.7941e-10,1.5917e-08,1.2096e-16,0,0,1,9.108,9.108,1,0
-9.0725e-27,8.1837e-11,1.4714e-10,1.5323e-08,9.0159e-17,0,0,1,9.126,9.126,1,0
4.5362e-27,5.5484e-11,1.1486e-10,1.4729e-08,5.9361e-17,0,0,1,9.144,9.144,1,0
-4.5362e-27,2.9132e-11,8.2591e-11,1.4135e-08,2.8563e-17,0,0,1,9.162,9.162,1,0
-4.5362e-27,2.7775e-12,5.0316e-11,1.3541e-08,-2.2363e-18,0,0,1,9.18,9.18,1,0
-4.5362e-27,-2.3575e-11,1.8043e-11,1.2946e-08,-3.3034e-17,0,0,1,9.198,9.198,1,0
-2.2681e-27,-4.9928e-11,-1.423e-11,1.2352e-08,-6.3832e-17,0,0,1,9.216,9.216,1,0
2.2681e-27,-7.6282e-11,-4.6504e-11,1.1758e-08,-9.4631e-17,0,0,1,9.234,9.234,1,0
6.8044e-27,-1.0263e-10,-7.8777e-11,1.1164e-08,-1.2543e-16,0,0,1,9.252,9.252,1,0
-3.4022e-27,-1.2899e-10,-1.1105e-10,1.057e-08,-1.5623e-16,0,0,1,9.27,9.27,1,0
-2.4382e-26,-1.5752e-10,-1.3807e-10,1.0036e-08,-1.7148e-16,0,0,1,9.288,9.288,1,0
-7.9384e-27,-1.8703e-10,-1.6269e-10,9.5296e-09,-1.7967e-16,0,0,1,9.306,9.306,1,0
0,-2.0956e-10,-1.7982e-10,9.0967e-09,-1.8417e-16,0,0,1,9.324,9.324,1,0
0,-2.0341e-10,-1.6622e-10,8.9653e-09,-1.7353e-16,0,0,1,9.342,9.342,1,0
