u,v,w,p,s,d,r,vtkValidPointMask,arc_length,Points0,Points1,Points2
-3.4122e-22,-2.7685e-07,3.2917e-07,-8.3347e-06,1.6127e-09,0,0,1,4.824,4.824,1,0
-6.8245e-22,-3.9485e-07,5.4613e-07,-6.8493e-06,1.8698e-09,0,0,1,4.842,4.842,1,0
0,-5.1285e-07,7.6309e-07,-5.3639e-06,2.1269e-09,0,0,1,4.86,4.86,1,0
-8.5306e-22,-6.3085e-07,9.8005e-07,-3.8785e-06,2.384e-09,0,0,1,4.878,4.878,1,0
-7.6775e-22,-7.4885e-07,1.197e-06,-2.393e-06,2.6411e-09,0,0,1,4.896,4.896,1,0
-1.1303e-21,-8.6685e-07,1.414e-06,-9.0761e-07,2.8982e-09,0,0,1,4.914,4.914,1,0
1.3649e-21,-8.7604e-07,1.4308e-06,-2.0263e-08,2.8854e-09,0,0,1,4.932,4.932,1,0
0,-8.5674e-07,1.3951e-06,7.1047e-07,2.802e-09,0,0,1,4.95,4.95,1,0
6.8245e-22,-8.3744e-07,1.3595e-06,1.4412e-06,2.7186e-09,0,0,1,4.968,4.968,1,0
6.8245e-22,-8.1815e-07,1.3239e-06,2.172e-06,2.6351e-09,0,0,1,4.986,4.986,1,0
6.8245e-22,-7.9885e-07,1.2882e-06,2.9027e-06,2.5517e-09,0,0,1,5.004,5.004,1,0
1.7061e-21,-7.7955e-07,1.2526e-06,3.6335e-06,2.4682e-09,0,0,1,5.022,5.022,1,0
6.8245e-22,-7.6025e-07,1.217e-06,4.3642e-06,2.3848e-09,0,0,1,5.04,5.04,1,0
1.3649e-21,-7.4095e-07,1.1814e-06,5.095e-06,2.3014e-09,0,0,1,5.058,5.058,1,0
1.0237e-21,-7.2165e-07,1.1457e-06,5.8258e-06,2.2179e-09,0,0,1,5.076,5.076,1,0
3.4122e-22,-7.0235e-07,1.1101e-06,6.5565e-06,2.1345e-09,0,0,1,5.094,5.094,1,0
1.0237e-21,-6.8305e-07,1.0745e-06,7.2873e-06,2.051e-09,0,0,1,5.112,5.112,1,0
1.0237e-21,-6.6376e-07,1.0388e-06,8.018e-06,1.9676e-09,0,0,1,5.13,5.13,1,0
1.0237e-21,-6.4446e-07,1.0032e-06,8.7487e-06,1.8841e-09,0,0,1,5.148,5.148,1,0
6.8245e-22,-6.2516e-07,9.6757e-07,9.4795e-06,1.8007e-09,0,0,1,5.166,5.166,1,0
0,-6.0586e-07,9.3194e-07,1.021e-05,1.7173e-09,0,0,1,5.184,5.184,1,0
1.7061e-22,-5.8656e-07,8.9631e-07,1.0941e-05,1.6338e-09,0,0,1,5.202,5.202,1,0
6.8245e-22,-5.6726e-07,8.6068e-07,1.1672e-05,1.5504e-09,0,0,1,5.22,5.22,1,0
1.7061e-22,-5.4796e-07,8.2505e-07,1.2403e-05,1.4669e-09,0,0,1,5.238,5.238,1,0
3.4122e-22,-5.2866e-07,7.8942e-07,1.3133e-05,1.3835e-09,0,0,1,5.256,5.256,1,0
3.4122e-22,-5.0937e-07,7.5379e-07,1.3864e-05,1.3e-09,0,0,1,5.274,5.274,1,0
-4.2653e-22,-4.9007e-07,7.1816e-07,1.4595e-05,1.2166e-09,0,0,1,5.292,5.292,1,0
2.3556e-09,-4.699e-07,6.8378e-07,1.5307e-05,1.1392e-09,0,0,1,5.31,5.31,1,0
0,-4.529e-07,7.1812e-07,1.5519e-05,1.0396e-09,0,0,1,5.328,5.328,1,0
0,-4.3465e-07,7.4194e-07,1.5624e-05,9.5449e-10,0,0,1,5.346,5.346,1,0
0,-4.1464e-07,7.1658e-07,1.5173e-05,9.1176e-10,0,0,1,5.364,5.364,1,0
0,-3.9464e-07,6.9121e-07,1.4723e-05,8.6902e-10,0,0,1,5.382,5.382,1,0
0,-3.7463e-07,6.6584e-07,1.4272e-05,8.2628e-10,0,0,1,5.4,5.4,1,0
0,-3.5462e-07,6.4048e-07,1.3822e-05,7.8355e-10,0,0,1,5.418,5.418,1,0
0,-3.3461e-07,6.1511e-07,1.3371e-05,7.4081e-10,0,0,1,5.436,5.436,1,0
0,-3.1461e-07,5.8975e-07,1.2921e-05,6.9807e-10,0,0,1,5.454,5.454,1,0
0,-2.946e-07,5.6438e-07,1.247e-05,6.5534e-10,0,0,1,5.472,5.472,1,0
0,-2.7459e-07,5.3902e-07,1.202e-05,6.126e-10,0,0,1,5.49,5.49,1,0
0,-2.5459e-07,5.1365e-07,1.1569e-05,5.6986e-10,0,0,1,5.508,5.508,1,0
0,-2.3458e-07,4.8829e-07,1.1119e-05,5.2713e-10,0,0,1,5.526,5.526,1,0
0,-2.1457e-07,4.6292e-07,1.0668e-05,4.8439e-10,0,0,1,5.544,5.544,1,0
0,-1.9456e-07,4.3755e-07,1.0218e-05,4.4165e-10,0,0,1,5.562,5.562,1,0
0,-1.7456e-07,4.1219e-07,9.7671e-06,3.9892e-10,0,0,1,5.58,5.58,1,0
0,-1.5455e-07,3.8682e-07,9.3166e-06,3.5618e-10,0,0,1,5.598,5.598,1,0
0,-1.3454e-07,3.6146e-07,8.8661e-06,3.1344e-10,0,0,1,5.616,5.616,1,0
0,-1.1454e-07,3.3609e-07,8.4156e-06,2.7071e-10,0,0,1,5.634,5.634,1,0
0,-9.4528e-08,3.1073e-07,7.9651e-06,2.2797e-10,0,0,1,5.652,5.652,1,0
0,-7.452e-08,2.8536e-07,7.5146e-06,1.8523e-10,0,0,1,5.67,5.67,1,0
0,-5.4513e-08,2.5999e-07,7.0641e-06,1.4249e-10,0,0,1,5.688,5.688,1,0
0,-3.4506e-08,2.3463e-07,6.6136e-06,9.9758e-11,0,0,1,5.706,5.706,1,0
0,-1.4499e-08,2.0926e-07,6.1631e-06,5.7021e-11,0,0,1,5.724,5.724,1,0
0,5.5086e-09,1.839e-07,5.7126e-06,1.4284e-11,0,0,1,5.742,5.742,1,0
0,2.5516e-08,1.5853e-07,5.2621e-06,-2.8453e-11,0,0,1,5.76,5.76,1,0
0,4.5523e-08,1.3317e-07,4.8117e-06,-7.1189e-11,0,0,1,5.778,5.778,1,0
0,6.553e-08,1.078e-07,4.3612e-06,-1.1393e-10,0,0,1,5.796,5.796,1,0
0,8.1311e-08,9.2198e-08,4.0595e-06,-1.2505e-10,0,0,1,5.814,5.814,1,0
0,7.5375e-08,8.0475e-08,3.9636e-06,-1.1994e-10,0,0,1,5.832,5.832,1,0
0,6.9439e-08,6.8752e-08,3.8676e-06,-1.1483e-10,0,0,1,5.85,5.85,1,0
0,6.3503e-08,5.7029e-08,3.7716e-06,-1.0972e-10,0,0,1,5.868,5.868,1,0
0,5.7567e-08,4.5306e-08,3.6757e-06,-1.0461e-10,0,0,1,5.886,5.886,1,0
0,5.1631e-08,3.3583e-08,3.5797e-06,-9.9505e-11,0,0,1,5.904,5.904,1,0
0,4.5695e-08,2.186e-08,3.4837e-06,-9.4396e-11,0,0,1,5.922,5.922,1,0
0,3.9759e-08,1.0137e-08,3.3878e-06,-8.9287e-11,0,0,1,5.94,5.94,1,0
0,3.3824e-08,-1.5866e-09,3.2918e-06,-8.4177e-11,0,0,1,5.958,5.958,1,0
0,2.7888e-08,-1.3309e-08,3.1958e-06,-7.9068e-11,0,0,1,5.976,5.976,1,0
0,2.1952e-08,-2.5033e-08,3.0998e-06,-7.3959e-11,0,0,1,5.994,5.994,1,0
0,1.6016e-08,-3.6756e-08,3.0039e-06,-6.885e-11,0,0,1,6.012,6.012,1,0
0,1.008e-08,-4.8479e-08,2.9079e-06,-6.3741e-11,0,0,1,6.03,6.03,1,0
0,4.1441e-09,-6.0202e-08,2.8119e-06,-5.8632e-11,0,0,1,6.048,6.048,1,0
0,-1.7919e-09,-7.1925e-08,2.716e-06,-5.3523e-11,0,0,1,6.066,6.066,1,0
0,-7.7278e-09,-8.3648e-08,2.62e-06,-4.8413e-11,0,0,1,6.084,6.084,1,0
0,-1.3664e-08,-9.5371e-08,2.524e-06,-4.3304e-11,0,0,1,6.102,6.102,1,0
0,-1.96e-08,-1.0709e-07,2.428e-06,-3.8195e-11,0,0,1,6.12,6.12,1,0
0,-2.5535e-08,-1.1882e-07,2.3321e-06,-3.3086e-11,0,0,1,6.138,6.138,1,0
0,-3.1471e-08,-1.3054e-07,2.2361e-06,-2.7977e-11,0,0,1,6.156,6.156,1,0
0,-3.7407e-08,-1.4226e-07,2.1401e-06,-2.2868e-11,0,0,1,6.174,6.174,1,0
0,-4.3343e-08,-1.5399e-07,2.0442e-06,-1.7758e-11,0,0,1,6.192,6.192,1,0
0,-4.9279e-08,-1.6571e-07,1.9482e-06,-1.2649e-11,0,0,1,6.21,6.21,1,0
0,-5.5215e-08,-1.7743e-07,1.8522e-06,-7.54e-12,0,0,1,6.228,6.228,1,0
0,-6.1151e-08,-1.8916e-07,1.7563e-06,-2.4309e-12,0,0,1,6.246,6.246,1,0
-1.3359e-09,-6.6806e-08,-2.0081e-07,1.6664e-06,2.646e-12,0,0,1,6.264,6.264,1,0
-1.098e-09,-7.2792e-08,-2.1255e-07,1.5693e-06,7.7609e-12,0,0,1,6.282,6.282,1,0
-8.601e-10,-7.8778e-08,-2.2428e-07,1.4723e-06,1.2876e-11,0,0,1,6.3,6.3,1,0
-6.2222e-10,-8.4764e-08,-2.3602e-07,1.3752e-06,1.7991e-11,0,0,1,6.318,6.318,1,0
-3.8434e-10,-9.075e-08,-2.4775e-07,1.2782e-06,2.3106e-11,0,0,1,6.336,6.336,1,0
-1.4645e-10,-9.6736e-08,-2.5949e-07,1.1811e-06,2.8221e-11,0,0,1,6.354,6.354,1,0
-1.3732e-17,-1.0547e-07,-2.5178e-07,1.1873e-06,3.0993e-11,0,0,1,6.372,6.372,1,0
-1.3575e-17,-1.1861e-07,-2.1294e-07,1.3588e-06,3.0013e-11,0,0,1,6.39,6.39,1,0
-1.3418e-17,-1.3174e-07,-1.741e-07,1.5303e-06,2.9033e-11,0,0,1,6.408,6.408,1,0
-1.3261e-17,-1.4488e-07,-1.3526e-07,1.7018e-06,2.8053e-11,0,0,1,6.426,6.426,1,0
-1.3104e-17,-1.5802e-07,-9.6419e-08,1.8733e-06,2.7073e-11,0,0,1,6.444,6.444,1,0
-1.2947e-17,-1.7116e-07,-5.7578e-08,2.0448e-06,2.6093e-11,0,0,1,6.462,6.462,1,0
-1.279e-17,-1.8429e-07,-1.8736e-08,2.2163e-06,2.5113e-11,0,0,1,6.48,6.48,1,0
-1.2633e-17,-1.9743e-07,2.0106e-08,2.3879e-06,2.4133e-11,0,0,1,6.498,6.498,1,0
-1.2476e-17,-2.1057e-07,5.8946e-08,2.5594e-06,2.3153e-11,0,0,1,6.516,6.516,1,0
-1.2319e-17,-2.2371e-07,9.7788e-08,2.7309e-06,2.2173e-11,0,0,1,6.534,6.534,1,0
-1.2162e-17,-2.3684e-07,1.3663e-07,2.9024e-06,2.1193e-11,0,0,1,6.552,6.552,1,0
-1.2005e-17,-2.4998e-07,1.7547e-07,3.0739e-06,2.0213e-11,0,0,1,6.57,6.57,1,0
0,-2.6312e-07,2.1431e-07,3.2454e-06,1.9233e-11,0,0,1,6.588,6.588,1,0
0,-2.7625e-07,2.5315e-07,3.4169e-06,1.8253e-11,0,0,1,6.606,6.606,1,0
0,-2.8939e-07,2.9199e-07,3.5884e-06,1.7273e-11,0,0,1,6.624,6.624,1,0
0,-3.0253e-07,3.3084e-07,3.76e-06,1.6293e-11,0,0,1,6.642,6.642,1,0
0,-3.1567e-07,3.6968e-07,3.9315e-06,1.5313e-11,0,0,1,6.66,6.66,1,0
0,-3.288e-07,4.0852e-07,4.103e-06,1.4333e-11,0,0,1,6.678,6.678,1,0
0,-3.4194e-07,4.4736e-07,4.2745e-06,1.3353e-11,0,0,1,6.696,6.696,1,0
0,-3.5508e-07,4.862e-07,4.446e-06,1.2373e-11,0,0,1,6.714,6.714,1,0
0,-3.6822e-07,5.2504e-07,4.6175e-06,1.1393e-11,0,0,1,6.732,6.732,1,0
0,-3.8135e-07,5.6388e-07,4.789e-06,1.0413e-11,0,0,1,6.75,6.75,1,0
0,-3.9449e-07,6.0273e-07,4.9605e-06,9.4334e-12,0,0,1,6.768,6.768,1,0
4.4752e-23,-3.9098e-07,5.9792e-07,4.9474e-06,8.7377e-12,0,0,1,6.786,6.786,1,0
8.2247e-23,-3.7687e-07,5.6534e-07,4.8168e-06,8.2228e-12,0,0,1,6.804,6.804,1,0
-1.4514e-23,-3.6276e-07,5.3275e-07,4.6862e-06,7.708e-12,0,0,1,6.822,6.822,1,0
-9.6762e-24,-3.4865e-07,5.0017e-07,4.5556e-06,7.1931e-12,0,0,1,6.84,6.84,1,0
-1.9352e-23,-3.3455e-07,4.6759e-07,4.425e-06,6.6783e-12,0,0,1,6.858,6.858,1,0
9.6762e-24,-3.2044e-07,4.35e-07,4.2944e-06,6.1635e-12,0,0,1,6.876,6.876,1,0
0,-3.0633e-07,4.0242e-07,4.1637e-06,5.6486e-12,0,0,1,6.894,6.894,1,0
3.8705e-23,-2.9222e-07,3.6984e-07,4.0331e-06,5.1338e-12,0,0,1,6.912,6.912,1,0
1.9352e-23,-2.7812e-07,3.3725e-07,3.9025e-06,4.619e-12,0,0,1,6.93,6.93,1,0
1.9352e-23,-2.6401e-07,3.0467e-07,3.7719e-06,4.1041e-12,0,0,1,6.948,6.948,1,0
0,-2.499e-07,2.7209e-07,3.6413e-06,3.5893e-12,0,0,1,6.966,6.966,1,0
0,-2.3579e-07,2.395e-07,3.5107e-06,3.0744e-12,0,0,1,6.984,6.984,1,0
3.8705e-23,-2.2168e-07,2.0692e-07,3.3801e-06,2.5596e-12,0,0,1,7.002,7.002,1,0
3.8705e-23,-2.0758e-07,1.7434e-07,3.2495e-06,2.0448e-12,0,0,1,7.02,7.02,1,0
0,-1.9347e-07,1.4176e-07,3.1188e-06,1.5299e-12,0,0,1,7.038,7.038,1,0
3.8705e-23,-1.7936e-07,1.0917e-07,2.9882e-06,1.0151e-12,0,0,1,7.056,7.056,1,0
0,-1.6525e-07,7.659e-08,2.8576e-06,5.0026e-13,0,0,1,7.074,7.074,1,0
0,-1.5114e-07,4.4007e-08,2.727e-06,-1.4579e-14,0,0,1,7.092,7.092,1,0
0,-1.3704e-07,1.1424e-08,2.5964e-06,-5.2942e-13,0,0,1,7.11,7.11,1,0
3.8705e-23,-1.2293e-07,-2.1159e-08,2.4658e-06,-1.0442e-12,0,0,1,7.128,7.128,1,0
0,-1.0882e-07,-5.3742e-08,2.3352e-06,-1.5591e-12,0,0,1,7.146,7.146,1,0
3.8705e-23,-9.4713e-08,-8.6325e-08,2.2045e-06,-2.0739e-12,0,0,1,7.164,7.164,1,0
-8.769e-24,-8.2905e-08,-1.1224e-07,2.083e-06,-2.4823e-12,0,0,1,7.182,7.182,1,0
-5.08e-23,-8.2744e-08,-1.044e-07,2.0072e-06,-2.3516e-12,0,0,1,7.2,7.2,1,0
-3.8705e-23,-8.2583e-08,-9.6553e-08,1.9314e-06,-2.2209e-12,0,0,1,7.218,7.218,1,0
0,-8.13e-08,-8.8821e-08,1.8526e-06,-2.0866e-12,0,0,1,7.236,7.236,1,0
0,-7.94e-08,-8.1153e-08,1.772e-06,-1.9504e-12,0,0,1,7.254,7.254,1,0
0,-7.7501e-08,-7.3484e-08,1.6914e-06,-1.8141e-12,0,0,1,7.272,7.272,1,0
0,-7.5602e-08,-6.5815e-08,1.6108e-06,-1.6778e-12,0,0,1,7.29,7.29,1,0
0,-7.3703e-08,-5.8146e-08,1.5302e-06,-1.5416e-12,0,0,1,7.308,7.308,1,0
0,-7.1803e-08,-5.0477e-08,1.4497e-06,-1.4053e-12,0,0,1,7.326,7.326,1,0
0,-6.9904e-08,-4.2808e-08,1.3691e-06,-1.2691e-12,0,0,1,7.344,7.344,1,0
0,-6.8005e-08,-3.514e-08,1.2885e-06,-1.1328e-12,0,0,1,7.362,7.362,1,0
0,-6.6106e-08,-2.7471e-08,1.2079e-06,-9.9656e-13,0,0,1,7.38,7.38,1,0
0,-6.4206e-08,-1.9802e-08,1.1274e-06,-8.6031e-13,0,0,1,7.398,7.398,1,0
0,-6.2307e-08,-1.2133e-08,1.0468e-06,-7.2405e-13,0,0,1,7.416,7.416,1,0
0,-6.0408e-08,-4.4641e-09,9.6621e-07,-5.878e-13,0,0,1,7.434,7.434,1,0
0,-5.8509e-08,3.2048e-09,8.8563e-07,-4.5154e-13,0,0,1,7.452,7.452,1,0
0,-5.661e-08,1.0874e-08,8.0506e-07,-3.1529e-13,0,0,1,7.47,7.47,1,0
0,-5.471e-08,1.8542e-08,7.2448e-07,-1.7903e-13,0,0,1,7.488,7.488,1,0
0,-5.2811e-08,2.6211e-08,6.439e-07,-4.2774e-14,0,0,1,7.506,7.506,1,0
0,-5.0912e-08,3.388e-08,5.6332e-07,9.3483e-14,0,0,1,7.524,7.524,1,0
0,-4.9013e-08,4.1549e-08,4.8275e-07,2.2974e-13,0,0,1,7.542,7.542,1,0
0,-4.6444e-08,4.3769e-08,4.4726e-07,2.8949e-13,0,0,1,7.56,7.56,1,0
0,-4.321e-08,4.0561e-08,4.5671e-07,2.7302e-13,0,0,1,7.578,7.578,1,0
0,-3.9976e-08,3.7353e-08,4.6615e-07,2.5655e-13,0,0,1,7.596,7.596,1,0
0,-3.6741e-08,3.4145e-08,4.7559e-07,2.4008e-13,0,0,1,7.614,7.614,1,0
0,-3.3507e-08,3.0938e-08,4.8503e-07,2.2361e-13,0,0,1,7.632,7.632,1,0
0,-3.0272e-08,2.773e-08,4.9447e-07,2.0714e-13,0,0,1,7.65,7.65,1,0
0,-2.7038e-08,2.4522e-08,5.0391e-07,1.9067e-13,0,0,1,7.668,7.668,1,0
0,-2.3803e-08,2.1314e-08,5.1336e-07,1.742e-13,0,0,1,7.686,7.686,1,0
0,-2.0569e-08,1.8106e-08,5.228e-07,1.5773e-13,0,0,1,7.704,7.704,1,0
0,-1.7334e-08,1.4898e-08,5.3224e-07,1.4126e-13,0,0,1,7.722,7.722,1,0
0,-1.41e-08,1.169e-08,5.4168e-07,1.2479e-13,0,0,1,7.74,7.74,1,0
0,-1.0866e-08,8.4823e-09,5.5112e-07,1.0833e-13,0,0,1,7.758,7.758,1,0
0,-7.6311e-09,5.2744e-09,5.6056e-07,9.1856e-14,0,0,1,7.776,7.776,1,0
0,-4.3966e-09,2.0665e-09,5.7e-07,7.5387e-14,0,0,1,7.794,7.794,1,0
0,-1.1623e-09,-1.1413e-09,5.7945e-07,5.8918e-14,0,0,1,7.812,7.812,1,0
0,2.0722e-09,-4.3493e-09,5.8889e-07,4.2449e-14,0,0,1,7.83,7.83,1,0
0,4.975e-09,-6.7767e-09,5.9567e-07,2.8067e-14,0,0,1,7.848,7.848,1,0
0,4.4604e-09,-5.6714e-09,5.8971e-07,2.7756e-14,0,0,1,7.866,7.866,1,0
0,3.9459e-09,-4.5661e-09,5.8376e-07,2.7445e-14,0,0,1,7.884,7.884,1,0
0,3.4313e-09,-3.4608e-09,5.7781e-07,2.7134e-14,0,0,1,7.902,7.902,1,0
-1.4894e-11,2.9101e-09,-2.3587e-09,5.7183e-07,2.6802e-14,0,0,1,7.92,7.92,1,0
2.0508e-11,2.4115e-09,-1.2456e-09,5.6592e-07,2.6539e-14,0,0,1,7.938,7.938,1,0
5.5909e-11,1.9128e-09,-1.326e-10,5.6001e-07,2.6277e-14,0,0,1,7.956,7.956,1,0
0,1.4298e-09,1.114e-09,5.5315e-07,2.5758e-14,0,0,1,7.974,7.974,1,0
0,9.3727e-10,2.2788e-09,5.4688e-07,2.5397e-14,0,0,1,7.992,7.992,1,0
0,4.4469e-10,3.4436e-09,5.406e-07,2.5035e-14,0,0,1,8.01,8.01,1,0
0,-4.7877e-11,4.6084e-09,5.3432e-07,2.4673e-14,0,0,1,8.028,8.028,1,0
0,-5.4044e-10,5.7732e-09,5.2804e-07,2.4311e-14,0,0,1,8.046,8.046,1,0
0,-1.033e-09,6.9381e-09,5.2176e-07,2.3949e-14,0,0,1,8.064,8.064,1,0
0,-1.5256e-09,8.1029e-09,5.1548e-07,2.3588e-14,0,0,1,8.082,8.082,1,0
0,-2.0182e-09,9.2677e-09,5.092e-07,2.3226e-14,0,0,1,8.1,8.1,1,0
0,-2.5108e-09,1.0433e-08,5.0293e-07,2.2864e-14,0,0,1,8.118,8.118,1,0
0,-3.0033e-09,1.1597e-08,4.9665e-07,2.2502e-14,0,0,1,8.136,8.136,1,0
0,-3.4959e-09,1.2762e-08,4.9037e-07,2.214e-14,0,0,1,8.154,8.154,1,0
0,-3.9885e-09,1.3927e-08,4.8409e-07,2.1778e-14,0,0,1,8.172,8.172,1,0
0,-4.481e-09,1.5092e-08,4.7781e-07,2.1417e-14,0,0,1,8.19,8.19,1,0
0,-4.9736e-09,1.6257e-08,4.7153e-07,2.1055e-14,0,0,1,8.208,8.208,1,0
0,-5.4662e-09,1.7421e-08,4.6526e-07,2.0693e-14,0,0,1,8.226,8.226,1,0
0,-5.9431e-09,1.8505e-08,4.5882e-07,2.0437e-14,0,0,1,8.244,8.244,1,0
0,-5.6713e-09,1.7446e-08,4.4611e-07,2.0397e-14,0,0,1,8.262,8.262,1,0
0,-5.2476e-09,1.6302e-08,4.3234e-07,1.9446e-14,0,0,1,8.28,8.28,1,0
0,-4.8238e-09,1.5158e-08,4.1856e-07,1.8494e-14,0,0,1,8.298,8.298,1,0
0,-4.4e-09,1.4013e-08,4.0478e-07,1.7543e-14,0,0,1,8.316,8.316,1,0
0,-3.9762e-09,1.2869e-08,3.9101e-07,1.6592e-14,0,0,1,8.334,8.334,1,0
0,-3.5524e-09,1.1725e-08,3.7723e-07,1.564e-14,0,0,1,8.352,8.352,1,0
0,-3.1287e-09,1.058e-08,3.6345e-07,1.4689e-14,0,0,1,8.37,8.37,1,0
0,-2.7049e-09,9.436e-09,3.4967e-07,1.3738e-14,0,0,1,8.388,8.388,1,0
0,-2.2811e-09,8.2917e-09,3.359e-07,1.2787e-14,0,0,1,8.406,8.406,1,0
0,-1.8574e-09,7.1474e-09,3.2212e-07,1.1835e-14,0,0,1,8.424,8.424,1,0
0,-1.4336e-09,6.003e-09,3.0834e-07,1.0884e-14,0,0,1,8.442,8.442,1,0
0,-1.0098e-09,4.8587e-09,2.9457e-07,9.9328e-15,0,0,1,8.46,8.46,1,0
0,-5.8603e-10,3.7144e-09,2.8079e-07,8.9815e-15,0,0,1,8.478,8.478,1,0
0,-1.6224e-10,2.57e-09,2.6701e-07,8.0302e-15,0,0,1,8.496,8.496,1,0
0,2.6153e-10,1.4257e-09,2.5324e-07,7.079e-15,0,0,1,8.514,8.514,1,0
0,6.853e-10,2.8142e-10,2.3946e-07,6.1277e-15,0,0,1,8.532,8.532,1,0
0,1.1091e-09,-8.6295e-10,2.2568e-07,5.1764e-15,0,0,1,8.55,8.55,1,0
0,1.5329e-09,-2.0073e-09,2.119e-07,4.2251e-15,0,0,1,8.568,8.568,1,0
0,1.9566e-09,-3.1516e-09,1.9813e-07,3.2738e-15,0,0,1,8.586,8.586,1,0
0,2.3804e-09,-4.2959e-09,1.8435e-07,2.3226e-15,0,0,1,8.604,8.604,1,0
0,2.8042e-09,-5.4402e-09,1.7057e-07,1.3713e-15,0,0,1,8.622,8.622,1,0
0,3.228e-09,-6.5846e-09,1.568e-07,4.2e-16,0,0,1,8.64,8.64,1,0
0,3.5489e-09,-7.3723e-09,1.4551e-07,-3.4831e-16,0,0,1,8.658,8.658,1,0
0,3.5824e-09,-6.5198e-09,1.431e-07,-2.5035e-16,0,0,1,8.676,8.676,1,0
0,3.6159e-09,-5.6673e-09,1.4068e-07,-1.5239e-16,0,0,1,8.694,8.694,1,0
0,3.6494e-09,-4.8148e-09,1.3826e-07,-5.4439e-17,0,0,1,8.712,8.712,1,0
0,3.6829e-09,-3.9623e-09,1.3585e-07,4.3515e-17,0,0,1,8.73,8.73,1,0
0,3.7164e-09,-3.1098e-09,1.3343e-07,1.4147e-16,0,0,1,8.748,8.748,1,0
0,3.7499e-09,-2.2573e-09,1.3101e-07,2.3943e-16,0,0,1,8.766,8.766,1,0
0,3.7833e-09,-1.4047e-09,1.286e-07,3.3739e-16,0,0,1,8.784,8.784,1,0
0,3.8168e-09,-5.5225e-10,1.2618e-07,4.3534e-16,0,0,1,8.802,8.802,1,0
0,3.8503e-09,3.0025e-10,1.2376e-07,5.3329e-16,0,0,1,8.82,8.82,1,0
0,3.8838e-09,1.1528e-09,1.2135e-07,6.3125e-16,0,0,1,8.838,8.838,1,0
0,3.9173e-09,2.0053e-09,1.1893e-07,7.2921e-16,0,0,1,8.856,8.856,1,0
0,3.9508e-09,2.8578e-09,1.1652e-07,8.2716e-16,0,0,1,8.874,8.874,1,0
0,3.9843e-09,3.7103e-09,1.141e-07,9.2512e-16,0,0,1,8.892,8.892,1,0
0,4.0178e-09,4.5628e-09,1.1168e-07,1.0231e-15,0,0,1,8.91,8.91,1,0
0,4.0513e-09,5.4154e-09,1.0927e-07,1.121e-15,0,0,1,8.928,8.928,1,0
0,4.0848e-09,6.2678e-09,1.0685e-07,1.219e-15,0,0,1,8.946,8.946,1,0
0,3.8406e-09,5.9594e-09,1.041e-07,1.1432e-15,0,0,1,8.964,8.964,1,0
0,3.5652e-09,5.5204e-09,1.0131e-07,1.0479e-15,0,0,1,8.982,8.982,1,0
5.3038e-25,3.2898e-09,5.0815e-09,9.8517e-08,9.5255e-16,0,0,1,9,9,1,0
-2.6519e-25,3.0144e-09,4.6426e-09,9.5728e-08,8.5723e-16,0,0,1,9.018,9.018,1,0
0,2.739e-09,4.2037e-09,9.2938e-08,7.6191e-16,0,0,1,9.036,9.036,1,0
2.6519e-25,2.4636e-09,3.7647e-09,9.0148e-08,6.6659e-16,0,0,1,9.054,9.054,1,0
-5.3038e-25,2.1882e-09,3.3258e-09,8.7358e-08,5.7127e-16,0,0,1,9.072,9.072,1,0
5.3038e-25,1.9128e-09,2.8869e-09,8.4569e-08,4.7595e-16,0,0,1,9.09,9.09,1,0
-2.6519e-25,1.6374e-09,2.4479e-09,8.1779e-08,3.8063e-16,0,0,1,9.108,9.108,1,0
-5.3038e-25,1.362e-09,2.009e-09,7.8989e-08,2.8531e-16,0,0,1,9.126,9.126,1,0
2.6519e-25,1.0866e-09,1.5701e-09,7.6199e-08,1.8999e-16,0,0,1,9.144,9.144,1,0
-2.6519e-25,8.112e-10,1.1311e-09,7.341e-08,9.4674e-17,0,0,1,9.162,9.162,1,0
-2.6519e-25,5.3579e-10,6.9219e-10,7.062e-08,-6.4947e-19,0,0,1,9.18,9.18,1,0
-2.6519e-25,2.6039e-10,2.5327e-10,6.783e-08,-9.5968e-17,0,0,1,9.198,9.198,1,0
-1.326e-25,-1.4999e-11,-1.8566e-10,6.504e-08,-1.9129e-16,0,0,1,9.216,9.216,1,0
1.326e-25,-2.9041e-10,-6.246e-10,6.2251e-08,-2.8661e-16,0,0,1,9.234,9.234,1,0
3.9779e-25,-5.658e-10,-1.0635e-09,5.9461e-08,-3.8193e-16,0,0,1,9.252,9.252,1,0
-1.9889e-25,-8.4121e-10,-1.5025e-09,5.6671e-08,-4.7725e-16,0,0,1,9.27,9.27,1,0
-1.4254e-24,-1.1238e-09,-1.8039e-09,5.4773e-08,-5.2261e-16,0,0,1,9.288,9.288,1,0
-4.6409e-25,-1.4097e-09,-2.0428e-09,5.3282e-08,-5.4524e-16,0,0,1,9.306,9.306,1,0
0,-1.6362e-09,-2.1835e-09,5.2111e-08,-5.5708e-16,0,0,1,9.324,9.324,1,0
0,-1.6191e-09,-1.9216e-09,5.2256e-08,-5.2464e-16,0,0,1,9.342,9.342,1,0
0,-1.602e-09,-1.6598e-09,5.2401e-08,-4.9219e-16,0,0,1,9.36,9.36,1,0
0,-1.5849e-09,-1.3979e-09,5.2546e-08,-4.5975e-16,0,0,1,9.378,9.378,1,0
