u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
0,0,0,-1.9712e-07,9.0627e-60,2.2511e-62,1,10.8,10.8,1,0
0,0,0,-2.0714e-07,4.5732e-63,7.0209e-65,1,10.98,10.98,1,0
0,0,0,-2.1385e-07,-3.6388e-62,-1.0074e-64,1,11.16,11.16,1,0
0,0,0,-2.1805e-07,-4.5754e-63,-1.4455e-65,1,11.34,11.34,1,0
0,0,0,-2.2034e-07,-4.2262e-64,-1.5297e-66,1,11.52,11.52,1,0
0,0,0,-2.212e-07,-3.3848e-65,-1.4325e-67,1,11.7,11.7,1,0
0,0,0,-2.2092e-07,6.5631e-68,-4.3664e-70,1,11.88,11.88,1,0
0,0,0,-2.1983e-07,1.2133e-67,6.392e-70,1,12.06,12.06,1,0
0,0,0,-2.1813e-07,1.2743e-68,9.1437e-71,1,12.24,12.24,1,0
0,0,0,-2.1596e-07,9.0338e-70,9.6494e-72,1,12.42,12.42,1,0
0,0,0,-2.1342e-07,4.3195e-71,9.0108e-73,1,12.6,12.6,1,0
0,0,0,-2.1058e-07,-1.0885e-72,2.6712e-75,1,12.78,12.78,1,0
0,0,0,-2.0753e-07,2.1938e-74,-4.0078e-75,1,12.96,12.96,1,0
0,0,0,-2.0432e-07,3.6485e-74,-5.7126e-76,1,13.14,13.14,1,0
0,0,0,-2.0097e-07,7.0409e-75,-6.0092e-77,1,13.32,13.32,1,0
0,0,0,-1.9751e-07,9.5502e-76,-5.5933e-78,1,13.5,13.5,1,0
0,0,0,-1.9396e-07,1.1626e-77,-1.6054e-80,1,13.68,13.68,1,0
0,0,0,-1.9033e-07,-5.795e-78,2.4784e-80,1,13.86,13.86,1,0
0,0,0,-1.8665e-07,-1.0671e-78,3.5178e-81,1,14.04,14.04,1,0
0,0,0,-1.8292e-07,-1.354e-79,3.6862e-82,1,14.22,14.22,1,0
0,0,0,-1.7914e-07,-1.4768e-80,3.4177e-83,1,14.4,14.4,1,0
0,0,0,-1.7531e-07,-1.0658e-82,9.4098e-86,1,14.58,14.58,1,0
0,0,0,-1.7145e-07,7.6735e-83,-1.5074e-85,1,14.76,14.76,1,0
0,0,0,-1.6755e-07,1.266e-83,-2.1288e-86,1,14.94,14.94,1,0
0,0,0,-1.6364e-07,1.497e-84,-2.2201e-87,1,15.12,15.12,1,0
0,0,0,-1.5972e-07,1.548e-85,-2.0485e-88,1,15.3,15.3,1,0
0,0,0,-1.558e-07,9.0238e-88,-5.3416e-91,1,15.48,15.48,1,0
0,0,0,-1.5191e-07,-7.6659e-88,8.9832e-91,1,15.66,15.66,1,0
0,0,0,-1.4805e-07,-1.2143e-88,1.2604e-91,1,15.84,15.84,1,0
0,0,0,-1.4423e-07,-1.3941e-89,1.3065e-92,1,16.02,16.02,1,0
0,0,0,-1.4049e-07,-1.4068e-90,1.198e-93,1,16.2,16.2,1,0
0,0,0,-1.3686e-07,-7.2704e-93,2.8962e-96,1,16.38,16.38,1,0
0,0,0,-1.3338e-07,6.8035e-93,-5.2138e-96,1,16.56,16.56,1,0
0,0,0,-1.3008e-07,1.0548e-93,-7.252e-97,1,16.74,16.74,1,0
0,0,0,-1.2702e-07,1.1912e-94,-7.4556e-98,1,16.92,16.92,1,0
0,0,0,-1.2426e-07,1.1851e-95,-6.7777e-99,1,17.1,17.1,1,0
0,0,0,-1.2189e-07,5.6672e-98,-1.4647e-101,1,17.28,17.28,1,0
0,0,0,-1.1995e-07,-5.6499e-98,2.9186e-101,1,17.46,17.46,1,0
0,0,0,-1.185e-07,-8.6419e-99,4.0095e-102,1,17.64,17.64,1,0
0,0,0,-1.1759e-07,-9.6608e-100,4.0738e-103,1,17.82,17.82,1,0
0,0,0,-1.1727e-07,-1.9035e-100,7.3112e-104,1,18,18,1,0
