u,v,p,s,d,points0,points1,points2
-2.7882e-08,0.00094208,-1.5227e-07,1.4268e-14,0,2.9,1,0
-2.0015e-08,0.00080212,1.2105e-07,-3.7177e-15,0,3,1,0
-1.4266e-08,0.0006829,3.155e-07,9.6815e-16,0,3.1,1,0
-1.0067e-08,0.00058138,4.5224e-07,-2.5196e-16,0,3.2,1,0
-6.9877e-09,0.00049492,5.4657e-07,6.553e-17,0,3.3,1,0
-4.7322e-09,0.00042132,6.097e-07,-1.7031e-17,0,3.4,1,0
-3.0807e-09,0.00035865,6.4991e-07,4.4231e-18,0,3.5,1,0
-1.8729e-09,0.0003053,6.733e-07,-1.1478e-18,0,3.6,1,0
-9.8433e-10,0.00025988,6.8429e-07,2.9763e-19,0,3.7,1,0
-3.2115e-10,0.00022122,6.8603e-07,-7.7107e-20,0,3.8,1,0
1.8645e-10,0.00018831,6.8069e-07,1.9958e-20,0,3.9,1,0
5.8648e-10,0.00016029,6.6973e-07,-5.1607e-21,0,4,1,0
9.0952e-10,0.00013645,6.5416e-07,1.333e-21,0,4.1,1,0
1.1728e-09,0.00011615,6.3473e-07,-3.4396e-22,0,4.2,1,0
1.3856e-09,9.8865e-05,6.1209e-07,8.8643e-23,0,4.3,1,0
1.5546e-09,8.4156e-05,5.8681e-07,-2.2815e-23,0,4.4,1,0
1.6867e-09,7.1635e-05,5.5943e-07,5.8643e-24,0,4.5,1,0
1.7897e-09,6.0977e-05,5.3038e-07,-1.5051e-24,0,4.6,1,0
1.8721e-09,5.1904e-05,5.0001e-07,3.8567e-25,0,4.7,1,0
1.9415e-09,4.4182e-05,4.6853e-07,-9.8654e-26,0,4.8,1,0
2.0039e-09,3.7608e-05,4.3608e-07,2.5188e-26,0,4.9,1,0
2.0626e-09,3.2013e-05,4.0271e-07,-6.4175e-27,0,5,1,0
2.118e-09,2.725e-05,3.6845e-07,1.6314e-27,0,5.1,1,0
2.1686e-09,2.3195e-05,3.3337e-07,-4.1368e-28,0,5.2,1,0
2.2116e-09,1.9744e-05,2.9754e-07,1.0461e-28,0,5.3,1,0
2.2451e-09,1.6806e-05,2.6112e-07,-2.6371e-29,0,5.4,1,0
2.2685e-09,1.4306e-05,2.2424e-07,6.6249e-30,0,5.5,1,0
2.2832e-09,1.2177e-05,1.8707e-07,-1.6578e-30,0,5.6,1,0
2.2918e-09,1.0365e-05,1.4973e-07,4.1302e-31,0,5.7,1,0
2.2972e-09,8.8232e-06,1.1228e-07,-1.0237e-31,0,5.8,1,0
2.301e-09,7.5104e-06,7.4756e-08,2.5225e-32,0,5.9,1,0
2.3035e-09,6.393e-06,3.7189e-08,-6.1723e-33,0,6,1,0
2.303e-09,5.4418e-06,-3.9105e-10,1.4979e-33,0,6.1,1,0
2.2971e-09,4.6321e-06,-3.7916e-08,-3.5988e-34,0,6.2,1,0
2.2834e-09,3.9429e-06,-7.5277e-08,8.5399e-35,0,6.3,1,0
2.2608e-09,3.3562e-06,-1.1233e-07,-1.995e-35,0,6.4,1,0
2.2296e-09,2.8569e-06,-1.4894e-07,4.5659e-36,0,6.5,1,0
2.1919e-09,2.4318e-06,-1.8498e-07,-1.0161e-36,0,6.6,1,0
2.1505e-09,2.07e-06,-2.2036e-07,2.1715e-37,0,6.7,1,0
2.1089e-09,1.762e-06,-2.5505e-07,-4.3531e-38,0,6.8,1,0
2.0694e-09,1.4998e-06,-2.8907e-07,7.7679e-39,0,6.9,1,0
2.0335e-09,1.2766e-06,-3.2246e-07,-1.0456e-39,0,7,1,0
2.001e-09,1.0867e-06,-3.553e-07,4.8023e-42,0,7.1,1,0
1.9707e-09,9.25e-07,-3.8762e-07,7.1919e-41,0,7.2,1,0
1.9407e-09,7.8737e-07,-4.1944e-07,-3.8731e-41,0,7.3,1,0
1.9092e-09,6.7021e-07,-4.5076e-07,1.5551e-41,0,7.4,1,0
1.8749e-09,5.7049e-07,-4.8155e-07,-5.5422e-42,0,7.5,1,0
1.8371e-09,4.856e-07,-5.1174e-07,1.8506e-42,0,7.6,1,0
1.7959e-09,4.1334e-07,-5.4128e-07,-5.9303e-43,0,7.7,1,0
1.7515e-09,3.5184e-07,-5.7012e-07,1.8473e-43,0,7.8,1,0
1.7045e-09,2.9949e-07,-5.9821e-07,-5.6363e-44,0,7.9,1,0
1.6554e-09,2.5493e-07,-6.2552e-07,1.6927e-44,0,8,1,0
1.6048e-09,2.1699e-07,-6.5201e-07,-5.0206e-45,0,8.1,1,0
1.5534e-09,1.8471e-07,-6.7766e-07,1.4742e-45,0,8.2,1,0
1.5022e-09,1.5722e-07,-7.0248e-07,-4.2926e-46,0,8.3,1,0
1.4526e-09,1.3382e-07,-7.2647e-07,1.2412e-46,0,8.4,1,0
1.4059e-09,1.1391e-07,-7.4967e-07,-3.5679e-47,0,8.5,1,0
1.363e-09,9.6953e-08,-7.7215e-07,1.0203e-47,0,8.6,1,0
1.3245e-09,8.2523e-08,-7.9397e-07,-2.9048e-48,0,8.7,1,0
1.2897e-09,7.0241e-08,-8.1519e-07,8.2374e-49,0,8.8,1,0
1.2574e-09,5.9787e-08,-8.3588e-07,-2.3279e-49,0,8.9,1,0
1.2254e-09,5.0891e-08,-8.5604e-07,6.5581e-50,0,9,1,0
1.1915e-09,4.3319e-08,-8.7567e-07,-1.8424e-50,0,9.1,1,0
1.1537e-09,3.6874e-08,-8.9471e-07,5.1632e-51,0,9.2,1,0
1.1107e-09,3.1388e-08,-9.1308e-07,-1.4436e-51,0,9.3,1,0
1.0622e-09,2.6717e-08,-9.307e-07,4.028e-52,0,9.4,1,0
1.0087e-09,2.274e-08,-9.4747e-07,-1.1217e-52,0,9.5,1,0
9.5162e-10,1.9354e-08,-9.6331e-07,3.1185e-53,0,9.6,1,0
8.9244e-10,1.6471e-08,-9.7818e-07,-8.6557e-54,0,9.7,1,0
8.3271e-10,1.4017e-08,-9.9206e-07,2.3989e-54,0,9.8,1,0
7.7356e-10,1.1928e-08,-1.005e-06,-6.6393e-55,0,9.9,1,0
7.1567e-10,1.0149e-08,-1.0169e-06,1.8352e-55,0,10,1,0
6.5921e-10,8.6353e-09,-1.0278e-06,-5.0666e-56,0,10.1,1,0
6.0407e-10,7.3467e-09,-1.0379e-06,1.3972e-56,0,10.2,1,0
5.4998e-10,6.2499e-09,-1.047e-06,-3.8492e-57,0,10.3,1,0
4.9672e-10,5.3167e-09,-1.0552e-06,1.0594e-57,0,10.4,1,0
4.4419e-10,4.523e-09,-1.0625e-06,-2.9128e-58,0,10.5,1,0
3.9238e-10,3.8481e-09,-1.0689e-06,8.0021e-59,0,10.6,1,0
3.4137e-10,3.2747e-09,-1.0745e-06,-2.1966e-59,0,10.7,1,0
2.9123e-10,2.7877e-09,-1.0793e-06,6.0248e-60,0,10.8,1,0
2.4196e-10,2.374e-09,-1.0832e-06,-1.6513e-60,0,10.9,1,0
1.9349e-10,2.0223e-09,-1.0862e-06,4.5228e-61,0,11,1,0
1.4573e-10,1.7228e-09,-1.0885e-06,-1.2379e-61,0,11.1,1,0
9.8648e-11,1.4672e-09,-1.09e-06,3.3862e-62,0,11.2,1,0
5.2314e-11,1.2483e-09,-1.0907e-06,-9.2572e-63,0,11.3,1,0
6.9229e-12,1.0603e-09,-1.0906e-06,2.5292e-63,0,11.4,1,0
-3.7245e-11,8.9861e-10,-1.0898e-06,-6.9066e-64,0,11.5,1,0
-7.9908e-11,7.5957e-10,-1.0883e-06,1.885e-64,0,11.6,1,0
-1.209e-10,6.4035e-10,-1.086e-06,-5.1422e-65,0,11.7,1,0
-1.6024e-10,5.3878e-10,-1.0831e-06,1.4021e-65,0,11.8,1,0
-1.9819e-10,4.5306e-10,-1.0796e-06,-3.8212e-66,0,11.9,1,0
-2.3522e-10,3.816e-10,-1.0754e-06,1.041e-66,0,12,1,0
-2.7189e-10,3.2283e-10,-1.0706e-06,-2.8346e-67,0,12.1,1,0
-3.0875e-10,2.7515e-10,-1.0652e-06,7.7157e-68,0,12.2,1,0
-3.4615e-10,2.3683e-10,-1.0591e-06,-2.0994e-68,0,12.3,1,0
-3.8416e-10,2.0609e-10,-1.0525e-06,5.7101e-69,0,12.4,1,0
-4.2252e-10,1.8118e-10,-1.0451e-06,-1.5525e-69,0,12.5,1,0
-4.6067e-10,1.6043e-10,-1.0372e-06,4.2197e-70,0,12.6,1,0
-4.9789e-10,1.424e-10,-1.0286e-06,-1.1465e-70,0,12.7,1,0
-5.3343e-10,1.2594e-10,-1.0193e-06,3.1141e-71,0,12.8,1,0
-5.6673e-10,1.1024e-10,-1.0095e-06,-8.4559e-72,0,12.9,1,0
-5.9757e-10,9.4842e-11,-9.9914e-07,2.2954e-72,0,13,1,0
-6.2609e-10,7.9633e-11,-9.8827e-07,-6.229e-73,0,13.1,1,0
-6.5286e-10,6.4746e-11,-9.7693e-07,1.6899e-73,0,13.2,1,0
-6.7873e-10,5.0505e-11,-9.6515e-07,-4.5834e-74,0,13.3,1,0
-7.0467e-10,3.7319e-11,-9.5294e-07,1.2428e-74,0,13.4,1,0
-7.3157e-10,2.5609e-11,-9.403e-07,-3.369e-75,0,13.5,1,0
-7.6008e-10,1.5729e-11,-9.2722e-07,9.1305e-76,0,13.6,1,0
-7.9043e-10,7.9216e-12,-9.1368e-07,-2.4739e-76,0,13.7,1,0
-8.2238e-10,2.2909e-12,-8.9965e-07,6.7015e-77,0,13.8,1,0
-8.5526e-10,-1.2055e-12,-8.8512e-07,-1.8149e-77,0,13.9,1,0
-8.8811e-10,-2.7453e-12,-8.7008e-07,4.9142e-78,0,14,1,0
-9.198e-10,-2.6196e-12,-8.5456e-07,-1.3303e-78,0,14.1,1,0
-9.4928e-10,-1.2031e-12,-8.3859e-07,3.6006e-79,0,14.2,1,0
-9.7576e-10,1.0788e-12,-8.222e-07,-9.743e-80,0,14.3,1,0
-9.9887e-10,3.7849e-12,-8.0547e-07,2.6359e-80,0,14.4,1,0
-1.0187e-09,6.4909e-12,-7.8844e-07,-7.13e-81,0,14.5,1,0
-1.0357e-09,8.8199e-12,-7.7117e-07,1.9282e-81,0,14.6,1,0
-1.0508e-09,1.0469e-11,-7.537e-07,-5.2138e-82,0,14.7,1,0
-1.0649e-09,1.1227e-11,-7.3605e-07,1.4095e-82,0,14.8,1,0
-1.079e-09,1.0985e-11,-7.1823e-07,-3.81e-83,0,14.9,1,0
-1.0938e-09,9.7349e-12,-7.0024e-07,1.0297e-83,0,15,1,0
-1.1096e-09,7.5567e-12,-6.8206e-07,-2.7822e-84,0,15.1,1,0
-1.1263e-09,4.5959e-12,-6.6366e-07,7.5167e-85,0,15.2,1,0
-1.1431e-09,1.0347e-12,-6.4504e-07,-2.0304e-85,0,15.3,1,0
-1.1591e-09,-2.9398e-12,-6.2618e-07,5.4839e-86,0,15.4,1,0
-1.1728e-09,-7.1659e-12,-6.0712e-07,-1.4809e-86,0,15.5,1,0
-1.1824e-09,-1.1533e-11,-5.8789e-07,3.9984e-87,0,15.6,1,0
-1.1866e-09,-1.6e-11,-5.6857e-07,-1.0794e-87,0,15.7,1,0
-1.1838e-09,-2.0607e-11,-5.4924e-07,2.9137e-88,0,15.8,1,0
-1.1731e-09,-2.5475e-11,-5.3003e-07,-7.8638e-89,0,15.9,1,0
-1.1538e-09,-3.0807e-11,-5.1106e-07,2.1221e-89,0,16,1,0
-1.1259e-09,-3.6877e-11,-4.9248e-07,-5.7258e-90,0,16.1,1,0
-1.0899e-09,-4.4021e-11,-4.7443e-07,1.5447e-90,0,16.2,1,0
-1.0465e-09,-5.2624e-11,-4.5701e-07,-4.167e-91,0,16.3,1,0
-9.9725e-10,-6.3111e-11,-4.4035e-07,1.1239e-91,0,16.4,1,0
-9.4347e-10,-7.5928e-11,-4.2453e-07,-3.0311e-92,0,16.5,1,0
-8.868e-10,-9.1535e-11,-4.0962e-07,8.1734e-93,0,16.6,1,0
-8.2877e-10,-1.1038e-10,-3.9563e-07,-2.2038e-93,0,16.7,1,0
-7.7066e-10,-1.329e-10,-3.826e-07,5.9412e-94,0,16.8,1,0
-7.1339e-10,-1.5942e-10,-3.705e-07,-1.6015e-94,0,16.9,1,0
-6.5742e-10,-1.9018e-10,-3.5933e-07,4.3167e-95,0,17,1,0
-6.0262e-10,-2.252e-10,-3.4907e-07,-1.1634e-95,0,17.1,1,0
-5.4842e-10,-2.6425e-10,-3.3969e-07,3.1351e-96,0,17.2,1,0
-4.9347e-10,-3.0649e-10,-3.312e-07,-8.4476e-97,0,17.3,1,0
-4.3668e-10,-3.509e-10,-3.2362e-07,2.276e-97,0,17.4,1,0
-3.7589e-10,-3.9511e-10,-3.1699e-07,-6.1315e-98,0,17.5,1,0
-3.1091e-10,-4.3764e-10,-3.1139e-07,1.6517e-98,0,17.6,1,0
-2.3915e-10,-4.7408e-10,-3.069e-07,-4.4504e-99,0,17.7,1,0
-1.6308e-10,-5.063e-10,-3.0363e-07,1.2044e-99,0,17.8,1,0
-8.0309e-11,-5.2434e-10,-3.0163e-07,-3.4605e-100,0,17.9,1,0
0,-5.326e-10,-3.0099e-07,1.7377e-100,0,18,1,0
-0.00016515,-0.0069971,-0.076583,1,0,0.1,1.1,0
0,-0.0069146,-0.076858,1,0,0,1.1,0
-0.00033125,-0.007245,-0.075757,1,0,0.2,1.1,0
-0.00049821,-0.0076597,-0.074375,1,0,0.3,1.1,0
-0.00066604,-0.0082423,-0.072439,1,0,0.4,1.1,0
-0.00083086,-0.0089932,-0.069945,1,0,0.5,1.1,0
-0.00099098,-0.0099079,-0.066917,1,0,0.6,1.1,0
-0.0011349,-0.010979,-0.063373,1,0,0.7,1.1,0
-0.0012627,-0.012187,-0.059396,0.99996,0,0.8,1.1,0
-0.0013502,-0.013522,-0.055036,1.0001,0,0.9,1.1,0
-0.0014142,-0.014728,-0.050453,0.99635,0,1,1.1,0
-0.0014377,0.013442,-0.045685,0.0039814,0,1.1,1.1,0
-0.0014096,0.012195,-0.040894,-0.00011073,0,1.2,1.1,0
-0.001354,0.010794,-0.036236,2.9099e-05,0,1.3,1.1,0
-0.0012639,0.0094819,-0.031844,-7.6446e-06,0,1.4,1.1,0
-0.0011587,0.0082683,-0.027773,2.0076e-06,0,1.5,1.1,0
-0.0010428,0.007169,-0.024084,-5.2703e-07,0,1.6,1.1,0
-0.00092674,0.006187,-0.020785,1.383e-07,0,1.7,1.1,0
-0.00081432,0.0053207,-0.017873,-3.6275e-08,0,1.8,1.1,0
-0.00070995,0.0045634,-0.015325,9.5108e-09,0,1.9,1.1,0
-0.00061494,0.0039061,-0.013113,-2.4925e-09,0,2,1.1,0
-0.00053025,0.0033385,-0.011202,6.5292e-10,0,2.1,1.1,0
-0.00045559,0.0028502,-0.0095592,-1.7096e-10,0,2.2,1.1,0
-0.00039047,0.0024314,-0.00815,4.4742e-11,0,2.3,1.1,0
-0.00033403,0.0020729,-0.0069442,-1.1704e-11,0,2.4,1.1,0
-0.00028535,0.0017665,-0.0059141,3.0602e-12,0,2.5,1.1,0
-0.00024353,0.0015049,-0.0050352,-7.9974e-13,0,2.6,1.1,0
-0.00020769,0.0012818,-0.0042859,2.0889e-13,0,2.7,1.1,0
-0.00017703,0.0010915,-0.0036474,-5.4535e-14,0,2.8,1.1,0
-0.00015084,0.00092942,-0.0031037,1.423e-14,0,2.9,1.1,0
-0.00012848,0.00079132,-0.0026407,-3.7108e-15,0,3,1.1,0
-0.00010942,0.0006737,-0.0022467,9.6712e-16,0,3.1,1.1,0
-9.3177e-05,0.00057353,-0.0019113,-2.519e-16,0,3.2,1.1,0
-7.9334e-05,0.00048824,-0.001626,6.557e-17,0,3.3,1.1,0
-6.7543e-05,0.00041563,-0.0013832,-1.7057e-17,0,3.4,1.1,0
-5.7502e-05,0.0003538,-0.0011766,4.4338e-18,0,3.5,1.1,0
-4.8951e-05,0.00030117,-0.0010009,-1.1517e-18,0,3.6,1.1,0
-4.167e-05,0.00025637,-0.00085136,2.9892e-19,0,3.7,1.1,0
-3.5472e-05,0.00021823,-0.00072416,-7.7522e-20,0,3.8,1.1,0
-3.0195e-05,0.00018576,-0.00061596,2.0087e-20,0,3.9,1.1,0
-2.5703e-05,0.00015813,-0.00052391,-5.2e-21,0,4,1.1,0
-2.1879e-05,0.0001346,-0.00044561,1.3449e-21,0,4.1,1.1,0
-1.8624e-05,0.00011457,-0.00037901,-3.4745e-22,0,4.2,1.1,0
-1.5852e-05,9.7528e-05,-0.00032235,8.9667e-23,0,4.3,1.1,0
-1.3494e-05,8.3018e-05,-0.00027416,-2.3113e-23,0,4.4,1.1,0
-1.1486e-05,7.0666e-05,-0.00023317,5.9502e-24,0,4.5,1.1,0
-9.7765e-06,6.0152e-05,-0.0001983,-1.5297e-24,0,4.6,1.1,0
-8.3216e-06,5.1202e-05,-0.00016864,3.927e-25,0,4.7,1.1,0
-7.0831e-06,4.3584e-05,-0.00014342,-1.0065e-25,0,4.8,1.1,0
-6.0289e-06,3.7099e-05,-0.00012197,2.5754e-26,0,4.9,1.1,0
-5.1316e-06,3.158e-05,-0.00010373,-6.5771e-27,0,5,1.1,0
-4.3677e-06,2.6881e-05,-8.8215e-05,1.6763e-27,0,5.1,1.1,0
-3.7175e-06,2.2881e-05,-7.5024e-05,-4.2628e-28,0,5.2,1.1,0
-3.164e-06,1.9477e-05,-6.3808e-05,1.0813e-28,0,5.3,1.1,0
-2.6929e-06,1.6579e-05,-5.4273e-05,-2.7356e-29,0,5.4,1.1,0
-2.2919e-06,1.4112e-05,-4.6167e-05,6.8994e-30,0,5.5,1.1,0
-1.9505e-06,1.2013e-05,-3.9278e-05,-1.7342e-30,0,5.6,1.1,0
-1.66e-06,1.0225e-05,-3.3423e-05,4.3422e-31,0,5.7,1.1,0
-1.4126e-06,8.7039e-06,-2.8447e-05,-1.0825e-31,0,5.8,1.1,0
-1.2021e-06,7.4088e-06,-2.422e-05,2.6853e-32,0,5.9,1.1,0
-1.0229e-06,6.3065e-06,-2.063e-05,-6.6225e-33,0,6,1.1,0
-8.7037e-07,5.3682e-06,-1.7582e-05,1.6222e-33,0,6.1,1.1,0
-7.4054e-07,4.5694e-06,-1.4994e-05,-3.9418e-34,0,6.2,1.1,0
-6.3003e-07,3.8896e-06,-1.2798e-05,9.4854e-35,0,6.3,1.1,0
-5.3597e-07,3.3108e-06,-1.0936e-05,-2.2553e-35,0,6.4,1.1,0
-4.5592e-07,2.8182e-06,-9.356e-06,5.2819e-36,0,6.5,1.1,0
-3.8779e-07,2.3989e-06,-8.0172e-06,-1.2129e-36,0,6.6,1.1,0
-3.2981e-07,2.042e-06,-6.8829e-06,2.7118e-37,0,6.7,1.1,0
-2.8046e-07,1.7381e-06,-5.9227e-06,-5.8354e-38,0,6.8,1.1,0
-2.3845e-07,1.4795e-06,-5.1104e-06,1.1832e-38,0,6.9,1.1,0
-2.027e-07,1.2594e-06,-4.4238e-06,-2.159e-39,0,7,1.1,0
-1.7227e-07,1.072e-06,-3.8441e-06,3.0963e-40,0,7.1,1.1,0
-1.4637e-07,9.1249e-07,-3.3555e-06,-1.1486e-41,0,7.2,1.1,0
-1.2433e-07,7.7671e-07,-2.9441e-06,-1.5925e-41,0,7.3,1.1,0
-1.0558e-07,6.6114e-07,-2.5983e-06,9.3186e-42,0,7.4,1.1,0
-8.9618e-08,5.6276e-07,-2.3083e-06,-3.8398e-42,0,7.5,1.1,0
-7.6042e-08,4.7902e-07,-2.0657e-06,1.3858e-42,0,7.6,1.1,0
-6.4495e-08,4.0774e-07,-1.8631e-06,-4.6622e-43,0,7.7,1.1,0
-5.4675e-08,3.4707e-07,-1.6945e-06,1.5015e-43,0,7.8,1.1,0
-4.6326e-08,2.9543e-07,-1.5547e-06,-4.6936e-44,0,7.9,1.1,0
-3.9228e-08,2.5147e-07,-1.4391e-06,1.4358e-44,0,8,1.1,0
-3.3196e-08,2.1405e-07,-1.3441e-06,-4.321e-45,0,8.1,1.1,0
-2.807e-08,1.822e-07,-1.2664e-06,1.2837e-45,0,8.2,1.1,0
-2.3714e-08,1.5508e-07,-1.2033e-06,-3.7742e-46,0,8.3,1.1,0
-2.0012e-08,1.32e-07,-1.1525e-06,1.1002e-46,0,8.4,1.1,0
-1.6865e-08,1.1236e-07,-1.112e-06,-3.1843e-47,0,8.5,1.1,0
-1.4189e-08,9.5639e-08,-1.0804e-06,9.1604e-48,0,8.6,1.1,0
-1.1912e-08,8.1407e-08,-1.0562e-06,-2.6214e-48,0,8.7,1.1,0
-9.9764e-09,6.9294e-08,-1.0382e-06,7.4676e-49,0,8.8,1.1,0
-8.3313e-09,5.8984e-08,-1.0257e-06,-2.1188e-49,0,8.9,1.1,0
-6.9358e-09,5.0209e-08,-1.0175e-06,5.9905e-50,0,9,1.1,0
-5.7552e-09,4.2739e-08,-1.0131e-06,-1.6884e-50,0,9.1,1.1,0
-4.7599e-09,3.6381e-08,-1.0117e-06,4.7451e-51,0,9.2,1.1,0
-3.9238e-09,3.0967e-08,-1.0126e-06,-1.3302e-51,0,9.3,1.1,0
-3.2243e-09,2.6358e-08,-1.0154e-06,3.7204e-52,0,9.4,1.1,0
-2.6409e-09,2.2433e-08,-1.0195e-06,-1.0384e-52,0,9.5,1.1,0
-2.1557e-09,1.9092e-08,-1.0246e-06,2.8925e-53,0,9.6,1.1,0
-1.7529e-09,1.6248e-08,-1.0303e-06,-8.0432e-54,0,9.7,1.1,0
-1.4193e-09,1.3826e-08,-1.0364e-06,2.2329e-54,0,9.8,1.1,0
-1.1434e-09,1.1765e-08,-1.0426e-06,-6.1898e-55,0,9.9,1.1,0
-9.1603e-10,1.001e-08,-1.0489e-06,1.7134e-55,0,10,1.1,0
-7.2967e-10,8.5171e-09,-1.055e-06,-4.737e-56,0,10.1,1.1,0
-5.7808e-10,7.2459e-09,-1.0609e-06,1.308e-56,0,10.2,1.1,0
-4.5604e-10,6.164e-09,-1.0665e-06,-3.6077e-57,0,10.3,1.1,0
-3.5914e-10,5.2435e-09,-1.0718e-06,9.94e-58,0,10.4,1.1,0
-2.8356e-10,4.4606e-09,-1.0766e-06,-2.736e-58,0,10.5,1.1,0
-2.2608e-10,3.7951e-09,-1.0809e-06,7.5239e-59,0,10.6,1.1,0
-1.8394e-10,3.2298e-09,-1.0847e-06,-2.0672e-59,0,10.7,1.1,0
-1.549e-10,2.7498e-09,-1.0879e-06,5.6751e-60,0,10.8,1.1,0
-1.3713e-10,2.342e-09,-1.0905e-06,-1.5568e-60,0,10.9,1.1,0
-1.2908e-10,1.9953e-09,-1.0925e-06,4.2672e-61,0,11,1.1,0
-1.2937e-10,1.6998e-09,-1.0938e-06,-1.1689e-61,0,11.1,1.1,0
-1.3667e-10,1.4474e-09,-1.0945e-06,3.1996e-62,0,11.2,1.1,0
-1.4959e-10,1.231e-09,-1.0945e-06,-8.753e-63,0,11.3,1.1,0
-1.667e-10,1.045e-09,-1.0938e-06,2.393e-63,0,11.4,1.1,0
-1.8663e-10,8.8497e-10,-1.0924e-06,-6.5387e-64,0,11.5,1.1,0
-2.0818e-10,7.4743e-10,-1.0904e-06,1.7857e-64,0,11.6,1.1,0
-2.3045e-10,6.2971e-10,-1.0877e-06,-4.8739e-65,0,11.7,1.1,0
-2.5301e-10,5.2971e-10,-1.0844e-06,1.3297e-65,0,11.8,1.1,0
-2.7585e-10,4.4564e-10,-1.0805e-06,-3.6257e-66,0,11.9,1.1,0
-2.9938e-10,3.7586e-10,-1.0761e-06,9.8821e-67,0,12,1.1,0
-3.2419e-10,3.187e-10,-1.0712e-06,-2.6922e-67,0,12.1,1.1,0
-3.5093e-10,2.7241e-10,-1.0657e-06,7.3315e-68,0,12.2,1.1,0
-3.8001e-10,2.3517e-10,-1.0596e-06,-1.9957e-68,0,12.3,1.1,0
-4.1153e-10,2.0512e-10,-1.0529e-06,5.4304e-69,0,12.4,1.1,0
-4.4512e-10,1.8047e-10,-1.0456e-06,-1.4771e-69,0,12.5,1.1,0
-4.8003e-10,1.596e-10,-1.0377e-06,4.0162e-70,0,12.6,1.1,0
-5.1527e-10,1.4117e-10,-1.0291e-06,-1.0916e-70,0,12.7,1.1,0
-5.4975e-10,1.2415e-10,-1.0198e-06,2.9662e-71,0,12.8,1.1,0
-5.8255e-10,1.0788e-10,-1.01e-06,-8.057e-72,0,12.9,1.1,0
-6.1309e-10,9.2038e-11,-9.9953e-07,2.1878e-72,0,13,1.1,0
-6.4127e-10,7.6604e-11,-9.8858e-07,-5.9392e-73,0,13.1,1.1,0
-6.6744e-10,6.1764e-11,-9.7713e-07,1.6118e-73,0,13.2,1.1,0
-6.9234e-10,4.7837e-11,-9.6524e-07,-4.3729e-74,0,13.3,1.1,0
-7.1691e-10,3.5187e-11,-9.5293e-07,1.1861e-74,0,13.4,1.1,0
-7.421e-10,2.4148e-11,-9.4019e-07,-3.2161e-75,0,13.5,1.1,0
-7.6863e-10,1.498e-11,-9.2704e-07,8.7187e-76,0,13.6,1.1,0
-7.9687e-10,7.8302e-12,-9.1344e-07,-2.363e-76,0,13.7,1.1,0
-8.2671e-10,2.7276e-12,-8.9937e-07,6.4027e-77,0,13.8,1.1,0
-8.5763e-10,-4.1795e-13,-8.8484e-07,-1.7344e-77,0,13.9,1.1,0
-8.8874e-10,-1.8012e-12,-8.6982e-07,4.6975e-78,0,14,1.1,0
-9.1902e-10,-1.7018e-12,-8.5434e-07,-1.2719e-78,0,14.1,1.1,0
-9.4748e-10,-4.6096e-13,-8.3842e-07,3.4433e-79,0,14.2,1.1,0
-9.7336e-10,1.544e-12,-8.221e-07,-9.3197e-80,0,14.3,1.1,0
-9.9628e-10,3.9254e-12,-8.0543e-07,2.522e-80,0,14.4,1.1,0
-1.0163e-09,6.3113e-12,-7.8846e-07,-6.8232e-81,0,14.5,1.1,0
-1.0338e-09,8.3696e-12,-7.7124e-07,1.8457e-81,0,14.6,1.1,0
-1.0496e-09,9.8302e-12,-7.538e-07,-4.9916e-82,0,14.7,1.1,0
-1.0646e-09,1.05e-11,-7.3618e-07,1.3497e-82,0,14.8,1.1,0
-1.0797e-09,1.0275e-11,-7.1837e-07,-3.649e-83,0,14.9,1.1,0
-1.0954e-09,9.1325e-12,-7.0036e-07,9.8633e-84,0,15,1.1,0
-1.1121e-09,7.1304e-12,-6.8215e-07,-2.6656e-84,0,15.1,1.1,0
-1.1295e-09,4.3813e-12,-6.6371e-07,7.203e-85,0,15.2,1.1,0
-1.1469e-09,1.0313e-12,-6.4503e-07,-1.946e-85,0,15.3,1.1,0
-1.1632e-09,-2.7673e-12,-6.2611e-07,5.2568e-86,0,15.4,1.1,0
-1.177e-09,-6.882e-12,-6.0697e-07,-1.4198e-86,0,15.5,1.1,0
-1.1869e-09,-1.1222e-11,-5.8767e-07,3.8341e-87,0,15.6,1.1,0
-1.1912e-09,-1.5756e-11,-5.6827e-07,-1.0352e-87,0,15.7,1.1,0
-1.1886e-09,-2.0521e-11,-5.4886e-07,2.7948e-88,0,15.8,1.1,0
-1.1783e-09,-2.5634e-11,-5.2957e-07,-7.5442e-89,0,15.9,1.1,0
-1.1596e-09,-3.1285e-11,-5.1052e-07,2.0361e-89,0,16,1.1,0
-1.1327e-09,-3.7742e-11,-4.9184e-07,-5.4947e-90,0,16.1,1.1,0
-1.0979e-09,-4.5342e-11,-4.7366e-07,1.4826e-90,0,16.2,1.1,0
-1.0563e-09,-5.4484e-11,-4.5611e-07,-3.9999e-91,0,16.3,1.1,0
-1.0092e-09,-6.5627e-11,-4.3929e-07,1.079e-91,0,16.4,1.1,0
-9.5812e-10,-7.9278e-11,-4.2326e-07,-2.9103e-92,0,16.5,1.1,0
-9.0463e-10,-9.5982e-11,-4.081e-07,7.8488e-93,0,16.6,1.1,0
-8.5028e-10,-1.1631e-10,-3.9381e-07,-2.1165e-93,0,16.7,1.1,0
