u,v,p,s,d,points0,points1,points2
7.1802e-12,1.176e-11,1.2672e-08,-7.3311e-45,0,15.4,0.6,0
3.0396e-12,1.0124e-11,1.2574e-08,1.9632e-45,0,15.6,0.6,0
-1.3622e-13,8.3795e-12,1.2549e-08,-5.2574e-46,0,15.8,0.6,0
-2.1708e-12,7.2065e-12,1.2574e-08,1.4079e-46,0,16,0.6,0
-2.8748e-12,7.1901e-12,1.2627e-08,-3.7702e-47,0,16.2,0.6,0
-2.2462e-12,8.6741e-12,1.2679e-08,1.0096e-47,0,16.4,0.6,0
-5.4518e-13,1.1699e-11,1.2707e-08,-2.7038e-48,0,16.6,0.6,0
1.7419e-12,1.6024e-11,1.2694e-08,7.2405e-49,0,16.8,0.6,0
3.9263e-12,2.1124e-11,1.2635e-08,-1.939e-49,0,17,0.6,0
5.6034e-12,2.6472e-11,1.2538e-08,5.1926e-50,0,17.2,0.6,0
6.7604e-12,3.143e-11,1.2413e-08,-1.391e-50,0,17.4,0.6,0
6.9323e-12,3.4761e-11,1.2274e-08,3.7428e-51,0,17.6,0.6,0
4.8038e-12,3.6353e-11,1.2151e-08,-1.0687e-51,0,17.8,0.6,0
0,3.6927e-11,1.2099e-08,5.3411e-52,0,18,0.6,0
0.00020578,-0.0021043,0.15676,1,0,0.2,0.8,0
0,-0.0020017,0.15885,1,0,0,0.8,0
0.00041918,-0.0024241,0.15043,1,0,0.4,0.8,0
0.00062991,-0.002965,0.13971,0.99998,0,0.6,0.8,0
0.00082272,-0.0037568,0.12484,1.0001,0,0.8,0.8,0
0.0009276,-0.0046714,0.10648,0.99979,0,1,0.8,0
0.0009456,0.0043352,0.086559,0.00027229,0,1.2,0.8,0
0.00087866,0.003385,0.067464,-7.2918e-05,0,1.4,0.8,0
0.00073031,0.0025163,0.051031,1.9527e-05,0,1.6,0.8,0
0.00057432,0.0018503,0.037745,-5.2292e-06,0,1.8,0.8,0
0.00043147,0.001344,0.027579,1.4003e-06,0,2,0.8,0
0.00031831,0.00097355,0.02001,-3.75e-07,0,2.2,0.8,0
0.00023177,0.00070279,0.014471,1.0042e-07,0,2.4,0.8,0
0.00016804,0.0005071,0.010445,-2.6893e-08,0,2.6,0.8,0
0.00012139,0.00036552,0.007533,7.2017e-09,0,2.8,0.8,0
8.7605e-05,0.00026347,0.0054301,-1.9286e-09,0,3,0.8,0
6.3159e-05,0.00018985,0.0039134,5.1646e-10,0,3.2,0.8,0
4.5527e-05,0.00013681,0.00282,-1.383e-10,0,3.4,0.8,0
3.2807e-05,9.8572e-05,0.002032,3.7037e-11,0,3.6,0.8,0
2.3641e-05,7.1026e-05,0.0014642,-9.9183e-12,0,3.8,0.8,0
1.7034e-05,5.1176e-05,0.001055,2.6561e-12,0,4,0.8,0
1.2274e-05,3.6874e-05,0.00076015,-7.1127e-13,0,4.2,0.8,0
8.8436e-06,2.6568e-05,0.00054772,1.9047e-13,0,4.4,0.8,0
6.372e-06,1.9143e-05,0.00039466,-5.1008e-14,0,4.6,0.8,0
4.5912e-06,1.3793e-05,0.00028437,1.366e-14,0,4.8,0.8,0
3.3081e-06,9.9385e-06,0.00020491,-3.658e-15,0,5,0.8,0
2.3836e-06,7.1611e-06,0.00014765,9.7958e-16,0,5.2,0.8,0
1.7174e-06,5.1598e-06,0.0001064,-2.6232e-16,0,5.4,0.8,0
1.2375e-06,3.7179e-06,7.6675e-05,7.0249e-17,0,5.6,0.8,0
8.9163e-07,2.6789e-06,5.5257e-05,-1.8812e-17,0,5.8,0.8,0
6.4246e-07,1.9302e-06,3.9825e-05,5.0378e-18,0,6,0.8,0
4.6292e-07,1.3908e-06,2.8705e-05,-1.3491e-18,0,6.2,0.8,0
3.3356e-07,1.0022e-06,2.0693e-05,3.6128e-19,0,6.4,0.8,0
2.4034e-07,7.2212e-07,1.492e-05,-9.6747e-20,0,6.6,0.8,0
1.7318e-07,5.2033e-07,1.076e-05,2.5908e-20,0,6.8,0.8,0
1.2478e-07,3.7493e-07,7.7626e-06,-6.9381e-21,0,7,0.8,0
8.9913e-08,2.7016e-07,5.6029e-06,1.858e-21,0,7.2,0.8,0
6.4786e-08,1.9467e-07,4.0466e-06,-4.9755e-22,0,7.4,0.8,0
4.6681e-08,1.4028e-07,2.9253e-06,1.3324e-22,0,7.6,0.8,0
3.3634e-08,1.0108e-07,2.1174e-06,-3.5681e-23,0,7.8,0.8,0
2.4231e-08,7.2834e-08,1.5353e-06,9.5552e-24,0,8,0.8,0
1.7453e-08,5.2481e-08,1.1159e-06,-2.5588e-24,0,8.2,0.8,0
1.2568e-08,3.7813e-08,8.1395e-07,6.8524e-25,0,8.4,0.8,0
9.0508e-09,2.7242e-08,5.9648e-07,-1.835e-25,0,8.6,0.8,0
6.5206e-09,1.9624e-08,4.3984e-07,4.9141e-26,0,8.8,0.8,0
4.6997e-09,1.4136e-08,3.2697e-07,-1.316e-26,0,9,0.8,0
3.3868e-09,1.0184e-08,2.4562e-07,3.524e-27,0,9.2,0.8,0
2.4389e-09,7.3383e-09,1.8701e-07,-9.4372e-28,0,9.4,0.8,0
1.7563e-09,5.2879e-09,1.4481e-07,2.5272e-28,0,9.6,0.8,0
1.2678e-09,3.8092e-09,1.1439e-07,-6.7677e-29,0,9.8,0.8,0
9.1906e-10,2.7429e-09,9.2396e-08,1.8123e-29,0,10,0.8,0
6.6848e-10,1.975e-09,7.6422e-08,-4.8534e-30,0,10.2,0.8,0
4.8642e-10,1.423e-09,6.48e-08,1.2997e-30,0,10.4,0.8,0
3.5427e-10,1.0264e-09,5.6343e-08,-3.4805e-31,0,10.6,0.8,0
2.6094e-10,7.4083e-10,5.016e-08,9.3206e-32,0,10.8,0.8,0
1.9846e-10,5.34e-10,4.5547e-08,-2.496e-32,0,11,0.8,0
1.5903e-10,3.8324e-10,4.1956e-08,6.6841e-33,0,11.2,0.8,0
1.3474e-10,2.7303e-10,3.9e-08,-1.79e-33,0,11.4,0.8,0
1.1879e-10,1.9275e-10,3.6445e-08,4.7934e-34,0,11.6,0.8,0
1.069e-10,1.3487e-10,3.417e-08,-1.2836e-34,0,11.8,0.8,0
9.7485e-11,9.3757e-11,3.2111e-08,3.4375e-35,0,12,0.8,0
9.0521e-11,6.5079e-11,3.0219e-08,-9.2054e-36,0,12.2,0.8,0
8.6037e-11,4.5532e-11,2.8444e-08,2.4652e-36,0,12.4,0.8,0
8.3288e-11,3.262e-11,2.674e-08,-6.6015e-37,0,12.6,0.8,0
8.0976e-11,2.438e-11,2.5087e-08,1.7678e-37,0,12.8,0.8,0
7.8045e-11,1.9199e-11,2.3485e-08,-4.7342e-38,0,13,0.8,0
7.4209e-11,1.5787e-11,2.1953e-08,1.2678e-38,0,13.2,0.8,0
6.9829e-11,1.3274e-11,2.0504e-08,-3.395e-39,0,13.4,0.8,0
6.5342e-11,1.1298e-11,1.9145e-08,9.0917e-40,0,13.6,0.8,0
6.0782e-11,9.9262e-12,1.7876e-08,-2.4347e-40,0,13.8,0.8,0
5.5741e-11,9.4086e-12,1.6703e-08,6.52e-41,0,14,0.8,0
4.9717e-11,9.8775e-12,1.5641e-08,-1.746e-41,0,14.2,0.8,0
4.2521e-11,1.1148e-11,1.4712e-08,4.6757e-42,0,14.4,0.8,0
3.4437e-11,1.2716e-11,1.3937e-08,-1.2521e-42,0,14.6,0.8,0
2.6082e-11,1.394e-11,1.3329e-08,3.3531e-43,0,14.8,0.8,0
1.8129e-11,1.4299e-11,1.2886e-08,-8.9794e-44,0,15,0.8,0
1.11e-11,1.3593e-11,1.2594e-08,2.4046e-44,0,15.2,0.8,0
5.3233e-12,1.2016e-11,1.2431e-08,-6.4394e-45,0,15.4,0.8,0
1.0201e-12,1.0093e-11,1.2369e-08,1.7244e-45,0,15.6,0.8,0
-1.6297e-12,8.5059e-12,1.2378e-08,-4.6179e-46,0,15.8,0.8,0
-2.5049e-12,7.909e-12,1.2422e-08,1.2366e-46,0,16,0.8,0
-1.6347e-12,8.7767e-12,1.2466e-08,-3.3117e-47,0,16.2,0.8,0
6.9016e-13,1.1321e-11,1.2478e-08,8.8684e-48,0,16.4,0.8,0
3.9265e-12,1.55e-11,1.2433e-08,-2.3749e-48,0,16.6,0.8,0
7.3201e-12,2.1034e-11,1.232e-08,6.3598e-49,0,16.8,0.8,0
1.0001e-11,2.7501e-11,1.2145e-08,-1.7031e-49,0,17,0.8,0
1.1564e-11,3.4067e-11,1.1927e-08,4.561e-50,0,17.2,0.8,0
1.167e-11,4.0064e-11,1.1691e-08,-1.2218e-50,0,17.4,0.8,0
9.4886e-12,4.5042e-11,1.1474e-08,3.2876e-51,0,17.6,0.8,0
5.222e-12,4.678e-11,1.1324e-08,-9.3866e-52,0,17.8,0.8,0
0,4.6327e-11,1.1271e-08,4.6896e-52,0,18,0.8,0
1.5224e-08,-0.0021907,-2.4398e-06,1,0,0.2,1,0
0,-0.0020853,-1.9203e-06,1,0,0,1,0
6.1607e-08,-0.0025059,-3.6376e-06,1,0,0.4,1,0
6.1658e-08,-0.0030384,-6.6627e-06,0.99998,0,0.6,1,0
2.0924e-07,-0.0037595,-1.0743e-05,1.0001,0,0.8,1,0
1.0163e-07,-0.0046696,-1.9094e-05,0.99975,0,1,1,0
-1.1543e-07,0.0043183,-1.9087e-05,0.00024542,0,1.2,1,0
-2.1898e-07,0.0033702,-1.0672e-05,-6.5721e-05,0,1.4,1,0
-6.849e-08,0.0025691,-6.4768e-06,1.76e-05,0,1.6,1,0
-6.9405e-08,0.0019061,-3.3126e-06,-4.7131e-06,0,1.8,1,0
-2.2749e-08,0.0013965,-1.8407e-06,1.2621e-06,0,2,1,0
-1.9255e-08,0.0010141,-8.9529e-07,-3.3799e-07,0,2.2,1,0
-6.3124e-09,0.00073397,-4.7345e-07,9.0512e-08,0,2.4,1,0
-5.1158e-09,0.00052986,-2.1499e-07,-2.4238e-08,0,2.6,1,0
-1.6954e-09,0.00038223,-1.0022e-07,6.4909e-09,0,2.8,1,0
-1.3462e-09,0.00027553,-3.1029e-08,-1.7382e-09,0,3,1,0
-4.4856e-10,0.00019859,-2.2555e-10,4.6548e-10,0,3.2,1,0
-3.4798e-10,0.0001431,1.8105e-08,-1.2465e-10,0,3.4,1,0
-1.1532e-10,0.00010311,2.6257e-08,3.3381e-11,0,3.6,1,0
-8.747e-11,7.4298e-05,3.1062e-08,-8.9393e-12,0,3.8,1,0
-2.3849e-11,5.3534e-05,3.3142e-08,2.3939e-12,0,4,1,0
-1.3259e-11,3.8573e-05,3.4252e-08,-6.4107e-13,0,4.2,1,0
3.9443e-12,2.7793e-05,3.4607e-08,1.7167e-13,0,4.4,1,0
6.7691e-12,2.0026e-05,3.4698e-08,-4.5973e-14,0,4.6,1,0
1.1065e-11,1.4429e-05,3.459e-08,1.2311e-14,0,4.8,1,0
9.5038e-12,1.0397e-05,3.4433e-08,-3.2969e-15,0,5,1,0
5.2533e-12,7.4911e-06,3.43e-08,8.8289e-16,0,5.2,1,0
-7.8193e-13,5.3976e-06,3.4272e-08,-2.3643e-16,0,5.4,1,0
-3.4879e-12,3.8892e-06,3.4329e-08,6.3315e-17,0,5.6,1,0
-1.3751e-12,2.8024e-06,3.4389e-08,-1.6955e-17,0,5.8,1,0
3.3878e-12,2.0192e-06,3.437e-08,4.5405e-18,0,6,1,0
6.7549e-12,1.4549e-06,3.4264e-08,-1.2159e-18,0,6.2,1,0
7.4711e-12,1.0484e-06,3.4118e-08,3.2562e-19,0,6.4,1,0
6.9535e-12,7.554e-07,3.3974e-08,-8.7198e-20,0,6.6,1,0
6.2431e-12,5.4431e-07,3.3841e-08,2.3351e-20,0,6.8,1,0
4.6559e-12,3.9221e-07,3.373e-08,-6.2533e-21,0,7,1,0
1.651e-12,2.8261e-07,3.3664e-08,1.6746e-21,0,7.2,1,0
-1.7736e-12,2.0364e-07,3.3666e-08,-4.4844e-22,0,7.4,1,0
-4.2172e-12,1.4673e-07,3.3728e-08,1.2009e-22,0,7.6,1,0
-5.8581e-12,1.0573e-07,3.3829e-08,-3.2159e-23,0,7.8,1,0
-8.5983e-12,7.6179e-08,3.3969e-08,8.6121e-24,0,8,1,0
-1.3711e-11,5.4891e-08,3.4188e-08,-2.3063e-24,0,8.2,1,0
-1.924e-11,3.9551e-08,3.452e-08,6.176e-25,0,8.4,1,0
-2.0756e-11,2.8496e-08,3.4931e-08,-1.6539e-25,0,8.6,1,0
-1.5952e-11,2.0529e-08,3.5308e-08,4.429e-26,0,8.8,1,0
-8.0156e-12,1.479e-08,3.5547e-08,-1.1861e-26,0,9,1,0
-2.8069e-12,1.0657e-08,3.5646e-08,3.1762e-27,0,9.2,1,0
-2.5569e-12,7.681e-09,3.5692e-08,-8.5057e-28,0,9.4,1,0
-3.7922e-12,5.5365e-09,3.5758e-08,2.2778e-28,0,9.6,1,0
-1.8666e-12,3.9897e-09,3.5823e-08,-6.0997e-29,0,9.8,1,0
3.8142e-12,2.8738e-09,3.5808e-08,1.6335e-29,0,10,1,0
9.8186e-12,2.0697e-09,3.5668e-08,-4.3743e-30,0,10.2,1,0
1.2938e-11,1.4912e-09,3.5434e-08,1.1714e-30,0,10.4,1,0
1.3444e-11,1.0748e-09,3.5169e-08,-3.137e-31,0,10.6,1,0
1.4518e-11,7.7427e-10,3.4894e-08,8.4006e-32,0,10.8,1,0
1.9307e-11,5.562e-10,3.4565e-08,-2.2496e-32,0,11,1,0
2.851e-11,3.9741e-10,3.4095e-08,6.0244e-33,0,11.2,1,0
4.011e-11,2.8209e-10,3.3412e-08,-1.6133e-33,0,11.4,1,0
5.1001e-11,1.9923e-10,3.2499e-08,4.3203e-34,0,11.6,1,0
5.9057e-11,1.4059e-10,3.1396e-08,-1.1569e-34,0,11.8,1,0
6.414e-11,9.9537e-11,3.0163e-08,3.0982e-35,0,12,1,0
6.7509e-11,7.0838e-11,2.8849e-08,-8.2968e-36,0,12.2,1,0
7.0379e-11,5.0656e-11,2.7474e-08,2.2218e-36,0,12.4,1,0
7.2905e-11,3.6452e-11,2.6044e-08,-5.9499e-37,0,12.6,1,0
7.433e-11,2.6603e-11,2.4573e-08,1.5934e-37,0,12.8,1,0
7.3884e-11,1.9948e-11,2.3091e-08,-4.2669e-38,0,13,1,0
7.1557e-11,1.5537e-11,2.1637e-08,1.1426e-38,0,13.2,1,0
6.8088e-11,1.2635e-11,2.0243e-08,-3.0599e-39,0,13.4,1,0
6.4337e-11,1.0814e-11,1.8923e-08,8.1943e-40,0,13.6,1,0
6.0615e-11,9.9524e-12,1.7677e-08,-2.1944e-40,0,13.8,1,0
5.6512e-11,1.0059e-11,1.6507e-08,5.8764e-41,0,14,1,0
5.1279e-11,1.1025e-11,1.543e-08,-1.5737e-41,0,14.2,1,0
4.4406e-11,1.2475e-11,1.4473e-08,4.2142e-42,0,14.4,1,0
3.6001e-11,1.3812e-11,1.3669e-08,-1.1285e-42,0,14.6,1,0
2.6763e-11,1.4442e-11,1.3042e-08,3.0221e-43,0,14.8,1,0
1.7676e-11,1.4022e-11,1.26e-08,-8.0931e-44,0,15,1,0
9.6701e-12,1.2615e-11,1.2329e-08,2.1673e-44,0,15.2,1,0
3.4221e-12,1.0661e-11,1.2202e-08,-5.8038e-45,0,15.4,1,0
-6.7112e-13,8.8193e-12,1.2179e-08,1.5542e-45,0,15.6,1,0
-2.4493e-12,7.7604e-12,1.2214e-08,-4.1621e-46,0,15.8,1,0
-1.9564e-12,7.9909e-12,1.2262e-08,1.1146e-46,0,16,1,0
5.3361e-13,9.7875e-12,1.228e-08,-2.9848e-47,0,16.2,1,0
4.5133e-12,1.3189e-11,1.2232e-08,7.9931e-48,0,16.4,1,0
9.2366e-12,1.8109e-11,1.2095e-08,-2.1405e-48,0,16.6,1,0
1.3884e-11,2.4362e-11,1.1864e-08,5.7321e-49,0,16.8,1,0
1.7411e-11,3.1775e-11,1.1549e-08,-1.535e-49,0,17,1,0
1.8653e-11,4.0126e-11,1.1186e-08,4.1108e-50,0,17.2,1,0
1.7975e-11,4.73e-11,1.082e-08,-1.1012e-50,0,17.4,1,0
1.4616e-11,5.2634e-11,1.049e-08,2.9631e-51,0,17.6,1,0
7.5515e-12,5.9227e-11,1.0266e-08,-8.462e-52,0,17.8,1,0
0,6.3259e-11,1.0196e-08,4.2339e-52,0,18,1,0
-0.00020577,-0.0021044,-0.15676,1,0,0.2,1.2,0
0,-0.0020017,-0.15885,1,0,0,1.2,0
-0.00041907,-0.0024241,-0.15043,1,0,0.4,1.2,0
-0.00062983,-0.0029651,-0.13972,0.99998,0,0.6,1.2,0
-0.00082234,-0.0037571,-0.12487,1.0001,0,0.8,1.2,0
-0.00092749,-0.0046709,-0.10652,0.99972,0,1,1.2,0
-0.00094574,0.0043356,-0.086598,0.00021852,0,1.2,1.2,0
-0.00087906,0.0033846,-0.067485,-5.8519e-05,0,1.4,1.2,0
-0.0007304,0.0025163,-0.051043,1.5671e-05,0,1.6,1.2,0
-0.00057444,0.0018502,-0.037751,-4.1966e-06,0,1.8,1.2,0
-0.0004315,0.001344,-0.027582,1.1238e-06,0,2,1.2,0
-0.00031834,0.00097353,-0.020012,-3.0095e-07,0,2.2,1.2,0
-0.00023178,0.00070278,-0.014472,8.0593e-08,0,2.4,1.2,0
-0.00016805,0.0005071,-0.010445,-2.1582e-08,0,2.6,1.2,0
-0.00012139,0.00036552,-0.0075331,5.7796e-09,0,2.8,1.2,0
-8.7607e-05,0.00026347,-0.0054301,-1.5477e-09,0,3,1.2,0
-6.3159e-05,0.00018985,-0.0039134,4.1447e-10,0,3.2,1.2,0
-4.5527e-05,0.00013681,-0.00282,-1.1099e-10,0,3.4,1.2,0
-3.2807e-05,9.8572e-05,-0.002032,2.9723e-11,0,3.6,1.2,0
-2.3641e-05,7.1026e-05,-0.0014641,-7.9597e-12,0,3.8,1.2,0
-1.7034e-05,5.1175e-05,-0.0010549,2.1316e-12,0,4,1.2,0
-1.2274e-05,3.6874e-05,-0.00076008,-5.7082e-13,0,4.2,1.2,0
-8.8436e-06,2.6568e-05,-0.00054765,1.5286e-13,0,4.4,1.2,0
-6.372e-06,1.9143e-05,-0.00039459,-4.0935e-14,0,4.6,1.2,0
-4.5912e-06,1.3793e-05,-0.0002843,1.0962e-14,0,4.8,1.2,0
-3.3081e-06,9.9386e-06,-0.00020484,-2.9356e-15,0,5,1.2,0
-2.3836e-06,7.1611e-06,-0.00014759,7.8614e-16,0,5.2,1.2,0
-1.7174e-06,5.1598e-06,-0.00010633,-2.1052e-16,0,5.4,1.2,0
-1.2375e-06,3.7179e-06,-7.6607e-05,5.6376e-17,0,5.6,1.2,0
-8.9164e-07,2.6789e-06,-5.5189e-05,-1.5097e-17,0,5.8,1.2,0
-6.4245e-07,1.9303e-06,-3.9756e-05,4.0429e-18,0,6,1.2,0
-4.6291e-07,1.3908e-06,-2.8637e-05,-1.0827e-18,0,6.2,1.2,0
-3.3354e-07,1.0022e-06,-2.0625e-05,2.8993e-19,0,6.4,1.2,0
-2.4033e-07,7.2212e-07,-1.4852e-05,-7.7642e-20,0,6.6,1.2,0
-1.7317e-07,5.2033e-07,-1.0692e-05,2.0792e-20,0,6.8,1.2,0
-1.2478e-07,3.7492e-07,-7.6951e-06,-5.568e-21,0,7,1.2,0
-8.9911e-08,2.7015e-07,-5.5354e-06,1.4911e-21,0,7.2,1.2,0
-6.4791e-08,1.9466e-07,-3.9792e-06,-3.993e-22,0,7.4,1.2,0
-4.6691e-08,1.4026e-07,-2.8577e-06,1.0693e-22,0,7.6,1.2,0
-3.3646e-08,1.0106e-07,-2.0495e-06,-2.8635e-23,0,7.8,1.2,0
-2.4247e-08,7.2815e-08,-1.4671e-06,7.6683e-24,0,8,1.2,0
-1.7477e-08,5.2467e-08,-1.0474e-06,-2.0535e-24,0,8.2,1.2,0
-1.2602e-08,3.7806e-08,-7.4484e-07,5.4992e-25,0,8.4,1.2,0
-9.0893e-09,2.7242e-08,-5.2662e-07,-1.4727e-25,0,8.6,1.2,0
-6.5508e-09,1.9628e-08,-3.6927e-07,3.9437e-26,0,8.8,1.2,0
-4.7148e-09,1.4142e-08,-2.5594e-07,-1.0561e-26,0,9,1.2,0
-3.3916e-09,1.0191e-08,-1.744e-07,2.8281e-27,0,9.2,1.2,0
-2.4433e-09,7.3473e-09,-1.1572e-07,-7.5736e-28,0,9.4,1.2,0
-1.7638e-09,5.2978e-09,-7.3398e-08,2.0282e-28,0,9.6,1.2,0
-1.2721e-09,3.8187e-09,-4.2848e-08,-5.4313e-29,0,9.8,1.2,0
-9.1269e-10,2.7506e-09,-2.0861e-08,1.4545e-29,0,10,1.2,0
-6.5036e-10,1.9802e-09,-5.1377e-09,-3.8949e-30,0,10.2,1.2,0
-4.6199e-10,1.4255e-09,6.0463e-09,1.043e-30,0,10.4,1.2,0
-3.2864e-10,1.0265e-09,1.3996e-08,-2.7932e-31,0,10.6,1.2,0
-2.3302e-10,7.3889e-10,1.9649e-08,7.48e-32,0,10.8,1.2,0
-1.6083e-10,5.304e-10,2.3619e-08,-2.0031e-32,0,11,1.2,0
-1.0273e-10,3.7864e-10,2.6279e-08,5.3642e-33,0,11.2,1.2,0
-5.4761e-11,2.6856e-10,2.7867e-08,-1.4365e-33,0,11.4,1.2,0
-1.6503e-11,1.8987e-10,2.8582e-08,3.8468e-34,0,11.6,1.2,0
1.1749e-11,1.3474e-10,2.8624e-08,-1.0302e-34,0,11.8,1.2,0
3.1069e-11,9.6619e-11,2.8188e-08,2.7587e-35,0,12,1.2,0
4.4026e-11,7.0001e-11,2.743e-08,-7.3876e-36,0,12.2,1.2,0
5.3318e-11,5.0827e-11,2.6451e-08,1.9783e-36,0,12.4,1.2,0
6.0404e-11,3.6605e-11,2.5307e-08,-5.2979e-37,0,12.6,1.2,0
6.5325e-11,2.6091e-11,2.4041e-08,1.4187e-37,0,12.8,1.2,0
6.7619e-11,1.8662e-11,2.2701e-08,-3.7993e-38,0,13,1.2,0
6.7347e-11,1.3812e-11,2.1341e-08,1.0174e-38,0,13.2,1.2,0
6.5361e-11,1.0971e-11,2.0006e-08,-2.7246e-39,0,13.4,1.2,0
6.274e-11,9.5953e-12,1.8717e-08,7.2963e-40,0,13.6,1.2,0
6.0001e-11,9.2913e-12,1.7483e-08,-1.9539e-40,0,13.8,1.2,0
5.6771e-11,9.8011e-12,1.6307e-08,5.2324e-41,0,14,1.2,0
5.2144e-11,1.086e-11,1.5209e-08,-1.4012e-41,0,14.2,1.2,0
4.539e-11,1.2073e-11,1.4224e-08,3.7524e-42,0,14.4,1.2,0
3.6526e-11,1.2931e-11,1.3398e-08,-1.0049e-42,0,14.6,1.2,0
2.6401e-11,1.2982e-11,1.2764e-08,2.6909e-43,0,14.8,1.2,0
1.6355e-11,1.2053e-11,1.2336e-08,-7.2062e-44,0,15,1.2,0
7.7206e-12,1.0356e-11,1.2098e-08,1.9298e-44,0,15.2,1.2,0
1.4529e-12,8.442e-12,1.201e-08,-5.1678e-45,0,15.4,1.2,0
-1.9835e-12,6.9983e-12,1.202e-08,1.3839e-45,0,15.6,1.2,0
-2.5685e-12,6.63e-12,1.207e-08,-3.706e-46,0,15.8,1.2,0
-5.914e-13,7.6958e-12,1.2105e-08,9.9244e-47,0,16,1.2,0
3.4356e-12,1.0283e-11,1.2078e-08,-2.6577e-47,0,16.2,1.2,0
8.8249e-12,1.4304e-11,1.1955e-08,7.1172e-48,0,16.4,1.2,0
1.4884e-11,1.9585e-11,1.1716e-08,-1.9059e-48,0,16.6,1.2,0
2.0634e-11,2.6197e-11,1.1355e-08,5.104e-49,0,16.8,1.2,0
2.5615e-11,3.4071e-11,1.0887e-08,-1.3668e-49,0,17,1.2,0
2.8131e-11,4.4128e-11,1.0336e-08,3.6603e-50,0,17.2,1.2,0
2.4771e-11,5.6533e-11,9.786e-09,-9.8054e-51,0,17.4,1.2,0
1.9309e-11,6.4713e-11,9.3392e-09,2.6382e-51,0,17.6,1.2,0
1.3295e-11,6.5912e-11,8.9934e-09,-7.5275e-52,0,17.8,1.2,0
0,6.563e-11,8.8372e-09,3.743e-52,0,18,1.2,0
-0.0004255,-0.0017582,-0.31756,1,0,0.2,1.4,0
0,-0.0016637,-0.32163,1,0,0,1.4,0
-0.00087421,-0.0020463,-0.30502,1,0,0.4,1.4,0
-0.0013691,-0.0025774,-0.28348,0.99998,0,0.6,1.4,0
-0.0018304,-0.003348,-0.25249,1.0001,0,0.8,1.4,0
-0.0022336,-0.0044794,-0.21426,0.99968,0,1,1.4,0
-0.0022699,0.0042034,-0.17263,0.00018088,0,1.2,1.4,0
-0.0019428,0.0030403,-0.13296,-4.8439e-05,0,1.4,1.4,0
-0.0015691,0.0022068,-0.09896,1.2972e-05,0,1.6,1.4,0
-0.0011834,0.001572,-0.072525,-3.4738e-06,0,1.8,1.4,0
-0.00087675,0.0011282,-0.052673,9.3025e-07,0,2,1.4,0
-0.00063821,0.00080927,-0.038117,-2.4911e-07,0,2.2,1.4,0
-0.00046329,0.00058243,-0.027517,6.6711e-08,0,2.4,1.4,0
-0.00033453,0.0004191,-0.019849,-1.7865e-08,0,2.6,1.4,0
-0.00024156,0.00030189,-0.014308,4.7841e-09,0,2.8,1.4,0
-0.0001741,0.00021744,-0.010312,-1.2811e-09,0,3,1.4,0
-0.00012553,0.00015666,-0.0074309,3.4308e-10,0,3.2,1.4,0
-9.0445e-05,0.00011286,-0.0053545,-9.1876e-11,0,3.4,1.4,0
-6.5183e-05,8.132e-05,-0.0038581,2.4604e-11,0,3.6,1.4,0
-4.6963e-05,5.8591e-05,-0.0027799,-6.5887e-12,0,3.8,1.4,0
-3.384e-05,4.2216e-05,-0.002003,1.7644e-12,0,4,1.4,0
-2.4382e-05,3.0418e-05,-0.0014432,-4.725e-13,0,4.2,1.4,0
-1.7568e-05,2.1917e-05,-0.0010398,1.2653e-13,0,4.4,1.4,0
-1.2658e-05,1.5792e-05,-0.00074923,-3.3884e-14,0,4.6,1.4,0
-9.1206e-06,1.1379e-05,-0.00053983,9.074e-15,0,4.8,1.4,0
-6.5715e-06,8.1987e-06,-0.00038896,-2.43e-15,0,5,1.4,0
-4.735e-06,5.9075e-06,-0.00028025,6.5073e-16,0,5.2,1.4,0
-3.4117e-06,4.2566e-06,-0.00020192,-1.7426e-16,0,5.4,1.4,0
-2.4583e-06,3.0671e-06,-0.00014548,4.6666e-17,0,5.6,1.4,0
-1.7713e-06,2.21e-06,-0.00010482,-1.2497e-17,0,5.8,1.4,0
-1.2763e-06,1.5924e-06,-7.5516e-05,3.3466e-18,0,6,1.4,0
-9.1959e-07,1.1474e-06,-5.4404e-05,-8.9619e-19,0,6.2,1.4,0
-6.6261e-07,8.2677e-07,-3.9191e-05,2.4e-19,0,6.4,1.4,0
-4.7744e-07,5.9573e-07,-2.823e-05,-6.4269e-20,0,6.6,1.4,0
-3.4402e-07,4.2926e-07,-2.0332e-05,1.7211e-20,0,6.8,1.4,0
-2.4788e-07,3.093e-07,-1.4641e-05,-4.609e-21,0,7,1.4,0
-1.7862e-07,2.2287e-07,-1.054e-05,1.2342e-21,0,7.2,1.4,0
-1.2871e-07,1.6059e-07,-7.5854e-06,-3.3052e-22,0,7.4,1.4,0
-9.2751e-08,1.1571e-07,-5.4561e-06,8.8512e-23,0,7.6,1.4,0
-6.6835e-08,8.3369e-08,-3.9217e-06,-2.3703e-23,0,7.8,1.4,0
-4.8157e-08,6.0067e-08,-2.816e-06,6.3475e-24,0,8,1.4,0
-3.4701e-08,4.3283e-08,-2.0194e-06,-1.6998e-24,0,8.2,1.4,0
-2.5013e-08,3.1193e-08,-1.4453e-06,4.552e-25,0,8.4,1.4,0
-1.8035e-08,2.248e-08,-1.0314e-06,-1.219e-25,0,8.6,1.4,0
