u,v,p,s,d,points0,points1,points2
3.0565e-09,1.4937e-10,5.5485e-07,-8.9485e-74,0,13.3,1,0
3.1266e-09,1.4956e-10,5.4745e-07,2.3941e-74,0,13.4,1,0
3.1968e-09,1.452e-10,5.3978e-07,-6.4049e-75,0,13.5,1,0
3.2659e-09,1.3591e-10,5.3185e-07,1.7133e-75,0,13.6,1,0
3.3315e-09,1.2193e-10,5.2365e-07,-4.5827e-76,0,13.7,1,0
3.3911e-09,1.0399e-10,5.152e-07,1.2257e-76,0,13.8,1,0
3.4419e-09,8.3235e-11,5.065e-07,-3.2778e-77,0,13.9,1,0
3.4826e-09,6.0995e-11,4.9758e-07,8.7651e-78,0,14,1,0
3.5128e-09,3.8696e-11,4.8845e-07,-2.3437e-78,0,14.1,1,0
3.5342e-09,1.7707e-11,4.7915e-07,6.2661e-79,0,14.2,1,0
3.5496e-09,-7.697e-13,4.6969e-07,-1.6752e-79,0,14.3,1,0
3.5634e-09,-1.5792e-11,4.6008e-07,4.4781e-80,0,14.4,1,0
3.5801e-09,-2.6749e-11,4.5033e-07,-1.197e-80,0,14.5,1,0
3.6042e-09,-3.3399e-11,4.4045e-07,3.1993e-81,0,14.6,1,0
3.6388e-09,-3.5875e-11,4.304e-07,-8.5503e-82,0,14.7,1,0
3.6857e-09,-3.4663e-11,4.2019e-07,2.2849e-82,0,14.8,1,0
3.7445e-09,-3.0529e-11,4.0977e-07,-6.1056e-83,0,14.9,1,0
3.8124e-09,-2.4433e-11,3.9913e-07,1.6313e-83,0,15,1,0
3.885e-09,-1.7416e-11,3.8825e-07,-4.3585e-84,0,15.1,1,0
3.9562e-09,-1.0485e-11,3.7714e-07,1.1644e-84,0,15.2,1,0
4.0193e-09,-4.5102e-12,3.6581e-07,-3.1103e-85,0,15.3,1,0
4.0674e-09,-1.4678e-13,3.5427e-07,8.3078e-86,0,15.4,1,0
4.0943e-09,2.2174e-12,3.4258e-07,-2.2189e-86,0,15.5,1,0
4.095e-09,2.4779e-12,3.308e-07,5.9258e-87,0,15.6,1,0
4.0663e-09,8.0233e-13,3.1899e-07,-1.5824e-87,0,15.7,1,0
4.0071e-09,-2.402e-12,3.0723e-07,4.2255e-88,0,15.8,1,0
3.9181e-09,-6.5338e-12,2.956e-07,-1.1282e-88,0,15.9,1,0
3.802e-09,-1.0849e-11,2.8418e-07,3.0121e-89,0,16,1,0
3.6628e-09,-1.451e-11,2.7304e-07,-8.041e-90,0,16.1,1,0
3.5056e-09,-1.6636e-11,2.6224e-07,2.1465e-90,0,16.2,1,0
3.3357e-09,-1.6336e-11,2.5184e-07,-5.7293e-91,0,16.3,1,0
3.1583e-09,-1.2751e-11,2.4186e-07,1.5291e-91,0,16.4,1,0
2.9782e-09,-5.0732e-12,2.3233e-07,-4.0809e-92,0,16.5,1,0
2.7988e-09,7.4257e-12,2.2326e-07,1.089e-92,0,16.6,1,0
2.6225e-09,2.5397e-11,2.1467e-07,-2.9059e-93,0,16.7,1,0
2.4499e-09,4.9364e-11,2.0654e-07,7.7533e-94,0,16.8,1,0
2.2808e-09,7.9772e-11,1.9887e-07,-2.0685e-94,0,16.9,1,0
2.1128e-09,1.1678e-10,1.9168e-07,5.5183e-95,0,17,1,0
1.9439e-09,1.6051e-10,1.8496e-07,-1.472e-95,0,17.1,1,0
1.7695e-09,2.1023e-10,1.7875e-07,3.9264e-96,0,17.2,1,0
1.5873e-09,2.656e-10,1.7306e-07,-1.0472e-96,0,17.3,1,0
1.3923e-09,3.2353e-10,1.6794e-07,2.7928e-97,0,17.4,1,0
1.1826e-09,3.842e-10,1.6347e-07,-7.4476e-98,0,17.5,1,0
9.5782e-10,4.3867e-10,1.5969e-07,1.9859e-98,0,17.6,1,0
7.18e-10,4.9357e-10,1.5668e-07,-5.2968e-99,0,17.7,1,0
4.5759e-10,5.1706e-10,1.5449e-07,1.4188e-99,0,17.8,1,0
2.6294e-10,5.2769e-10,1.5316e-07,-4.0307e-100,0,17.9,1,0
0,4.3331e-10,1.5247e-07,2.0063e-100,0,18,1,0
-0.00027508,-0.011636,-0.076664,1,0,0.1,1.1,0
0,-0.011498,-0.076938,1,0,0,1.1,0
-0.00055191,-0.012049,-0.075845,1,0,0.2,1.1,0
-0.00082965,-0.012741,-0.074474,1,0,0.3,1.1,0
-0.0011095,-0.013712,-0.072555,1,0,0.4,1.1,0
-0.0013831,-0.014964,-0.070081,1,0,0.5,1.1,0
-0.0016501,-0.016488,-0.067086,1,0,0.6,1.1,0
-0.0018882,-0.018274,-0.063577,1,0,0.7,1.1,0
-0.0020983,-0.020289,-0.059658,0.99999,0,0.8,1.1,0
-0.0022416,-0.022518,-0.055376,1,0,0.9,1.1,0
-0.0023499,-0.02433,-0.050874,0.99365,0,1,1.1,0
-0.0024078,0.022202,-0.046102,0.0068636,0,1.1,1.1,0
-0.0023575,0.020315,-0.041226,1.8293e-05,0,1.2,1.1,0
-0.0022655,0.017976,-0.036501,-5.5572e-06,0,1.3,1.1,0
-0.0021148,0.015787,-0.03205,1.6632e-06,0,1.4,1.1,0
-0.0019388,0.013765,-0.027922,-4.92e-07,0,1.5,1.1,0
-0.0017433,0.011934,-0.024193,1.4417e-07,0,1.6,1.1,0
-0.0015491,0.010298,-0.020859,-4.1917e-08,0,1.7,1.1,0
-0.0013602,0.0088548,-0.017925,1.2107e-08,0,1.8,1.1,0
-0.0011856,0.0075928,-0.015358,-3.4767e-09,0,1.9,1.1,0
-0.0010264,0.0064978,-0.013134,9.9346e-10,0,2,1.1,0
-0.00088479,0.0055521,-0.011214,-2.8263e-10,0,2.1,1.1,0
-0.00075987,0.0047389,-0.0095651,8.009e-11,0,2.2,1.1,0
-0.00065106,0.0040415,-0.0081515,-2.2616e-11,0,2.3,1.1,0
-0.00055672,0.0034447,-0.006943,6.3662e-12,0,2.4,1.1,0
-0.00047544,0.0029347,-0.0059111,-1.7869e-12,0,2.5,1.1,0
-0.00040561,0.0024994,-0.0050311,5.0024e-13,0,2.6,1.1,0
-0.0003458,0.0021283,-0.0042813,-1.3971e-13,0,2.7,1.1,0
-0.00029465,0.0018119,-0.0036426,3.8934e-14,0,2.8,1.1,0
-0.00025098,0.0015424,-0.003099,-1.0828e-14,0,2.9,1.1,0
-0.00021372,0.0013128,-0.0026363,3.006e-15,0,3,1.1,0
-0.00018195,0.0011174,-0.0022425,-8.3304e-16,0,3.1,1.1,0
-0.00015489,0.00095095,-0.0019076,2.3049e-16,0,3.2,1.1,0
-0.00013184,0.00080931,-0.0016226,-6.3681e-17,0,3.3,1.1,0
-0.00011221,0.00068874,-0.0013802,1.757e-17,0,3.4,1.1,0
-9.55e-05,0.00058613,-0.001174,-4.8413e-18,0,3.5,1.1,0
-8.1275e-05,0.0004988,-0.00099863,1.3324e-18,0,3.6,1.1,0
-6.9167e-05,0.00042447,-0.00084945,-3.6629e-19,0,3.7,1.1,0
-5.8862e-05,0.00036122,-0.00072256,1.0059e-19,0,3.8,1.1,0
-5.0092e-05,0.00030739,-0.00061464,-2.7596e-20,0,3.9,1.1,0
-4.2629e-05,0.00026158,-0.00052283,7.5637e-21,0,4,1.1,0
-3.6277e-05,0.0002226,-0.00044475,-2.0713e-21,0,4.1,1.1,0
-3.0872e-05,0.00018943,-0.00037833,5.6673e-22,0,4.2,1.1,0
-2.6272e-05,0.0001612,-0.00032184,-1.5494e-22,0,4.3,1.1,0
-2.2358e-05,0.00013718,-0.00027378,4.233e-23,0,4.4,1.1,0
-1.9027e-05,0.00011673,-0.00023291,-1.1556e-23,0,4.5,1.1,0
-1.6192e-05,9.9337e-05,-0.00019814,3.1527e-24,0,4.6,1.1,0
-1.378e-05,8.4533e-05,-0.00016856,-8.5954e-25,0,4.7,1.1,0
-1.1728e-05,7.1935e-05,-0.0001434,2.342e-25,0,4.8,1.1,0
-9.981e-06,6.1214e-05,-0.00012199,-6.3775e-26,0,4.9,1.1,0
-8.4946e-06,5.2091e-05,-0.00010378,1.7357e-26,0,5,1.1,0
-7.2298e-06,4.4328e-05,-8.8291e-05,-4.7213e-27,0,5.1,1.1,0
-6.1534e-06,3.7722e-05,-7.5111e-05,1.2836e-27,0,5.2,1.1,0
-5.2374e-06,3.21e-05,-6.3897e-05,-3.488e-28,0,5.3,1.1,0
-4.4579e-06,2.7316e-05,-5.4355e-05,9.4737e-29,0,5.4,1.1,0
-3.7945e-06,2.3245e-05,-4.6235e-05,-2.572e-29,0,5.5,1.1,0
-3.23e-06,1.9781e-05,-3.9326e-05,6.9796e-30,0,5.6,1.1,0
-2.7497e-06,1.6833e-05,-3.3446e-05,-1.8933e-30,0,5.7,1.1,0
-2.3409e-06,1.4324e-05,-2.8441e-05,5.1335e-31,0,5.8,1.1,0
-1.993e-06,1.219e-05,-2.4181e-05,-1.3914e-31,0,5.9,1.1,0
-1.697e-06,1.0373e-05,-2.0554e-05,3.7698e-32,0,6,1.1,0
-1.445e-06,8.827e-06,-1.7465e-05,-1.021e-32,0,6.1,1.1,0
-1.2306e-06,7.5115e-06,-1.4835e-05,2.7643e-33,0,6.2,1.1,0
-1.0481e-06,6.392e-06,-1.2595e-05,-7.4818e-34,0,6.3,1.1,0
-8.9268e-07,5.4394e-06,-1.0687e-05,2.0243e-34,0,6.4,1.1,0
-7.6043e-07,4.6288e-06,-9.0612e-06,-5.4754e-35,0,6.5,1.1,0
-6.4786e-07,3.9389e-06,-7.6754e-06,1.4806e-35,0,6.6,1.1,0
-5.5205e-07,3.3519e-06,-6.4941e-06,-4.0022e-36,0,6.7,1.1,0
-4.7052e-07,2.8524e-06,-5.4867e-06,1.0816e-36,0,6.8,1.1,0
-4.0114e-07,2.4273e-06,-4.6271e-06,-2.922e-37,0,6.9,1.1,0
-3.421e-07,2.0655e-06,-3.8934e-06,7.8921e-38,0,7,1.1,0
-2.9186e-07,1.7577e-06,-3.2667e-06,-2.131e-38,0,7.1,1.1,0
-2.4908e-07,1.4957e-06,-2.7311e-06,5.7527e-39,0,7.2,1.1,0
-2.1266e-07,1.2728e-06,-2.273e-06,-1.5526e-39,0,7.3,1.1,0
-1.8164e-07,1.0832e-06,-1.8808e-06,4.1892e-40,0,7.4,1.1,0
-1.5521e-07,9.2174e-07,-1.5449e-06,-1.1301e-40,0,7.5,1.1,0
-1.3268e-07,7.8438e-07,-1.2569e-06,3.0477e-41,0,7.6,1.1,0
-1.1348e-07,6.6749e-07,-1.0096e-06,-8.2177e-42,0,7.7,1.1,0
-9.7101e-08,5.6802e-07,-7.9723e-07,2.2153e-42,0,7.8,1.1,0
-8.3137e-08,4.8338e-07,-6.1452e-07,-5.9706e-43,0,7.9,1.1,0
-7.1232e-08,4.1135e-07,-4.5715e-07,1.6089e-43,0,8,1.1,0
-6.1087e-08,3.5006e-07,-3.2137e-07,-4.3344e-44,0,8.1,1.1,0
-5.2448e-08,2.979e-07,-2.0401e-07,1.1675e-44,0,8.2,1.1,0
-4.5096e-08,2.5351e-07,-1.0234e-07,-3.1441e-45,0,8.3,1.1,0
-3.8842e-08,2.1573e-07,-1.4031e-08,8.4657e-46,0,8.4,1.1,0
-3.3522e-08,1.8357e-07,6.2901e-08,-2.279e-46,0,8.5,1.1,0
-2.899e-08,1.5621e-07,1.3014e-07,6.1341e-47,0,8.6,1.1,0
-2.5119e-08,1.3292e-07,1.891e-07,-1.6507e-47,0,8.7,1.1,0
-2.18e-08,1.131e-07,2.4097e-07,4.4415e-48,0,8.8,1.1,0
-1.8941e-08,9.624e-08,2.8672e-07,-1.1948e-48,0,8.9,1.1,0
-1.6467e-08,8.1901e-08,3.2718e-07,3.2138e-49,0,9,1.1,0
-1.4317e-08,6.9706e-08,3.6303e-07,-8.6428e-50,0,9.1,1.1,0
-1.2445e-08,5.9334e-08,3.9484e-07,2.3239e-50,0,9.2,1.1,0
-1.0814e-08,5.0512e-08,4.231e-07,-6.2477e-51,0,9.3,1.1,0
-9.3938e-09,4.3006e-08,4.4823e-07,1.6794e-51,0,9.4,1.1,0
-8.1571e-09,3.6617e-08,4.7061e-07,-4.5137e-52,0,9.5,1.1,0
-7.0801e-09,3.1177e-08,4.9055e-07,1.2129e-52,0,9.6,1.1,0
-6.14e-09,2.6545e-08,5.0834e-07,-3.2589e-53,0,9.7,1.1,0
-5.3155e-09,2.26e-08,5.2422e-07,8.7551e-54,0,9.8,1.1,0
-4.5877e-09,1.9242e-08,5.384e-07,-2.3517e-54,0,9.9,1.1,0
-3.9409e-09,1.6384e-08,5.5104e-07,6.316e-55,0,10,1.1,0
-3.363e-09,1.3952e-08,5.6229e-07,-1.6961e-55,0,10.1,1.1,0
-2.8452e-09,1.1881e-08,5.7228e-07,4.554e-56,0,10.2,1.1,0
-2.3814e-09,1.0117e-08,5.8113e-07,-1.2226e-56,0,10.3,1.1,0
-1.9668e-09,8.6133e-09,5.8893e-07,3.2818e-57,0,10.4,1.1,0
-1.5969e-09,7.33e-09,5.9578e-07,-8.8083e-58,0,10.5,1.1,0
-1.2667e-09,6.2344e-09,6.0176e-07,2.3638e-58,0,10.6,1.1,0
-9.7064e-10,5.2998e-09,6.0696e-07,-6.343e-59,0,10.7,1.1,0
-7.0275e-10,4.5042e-09,6.1143e-07,1.7018e-59,0,10.8,1.1,0
-4.5726e-10,3.8292e-09,6.1522e-07,-4.5654e-60,0,10.9,1.1,0
-2.2932e-10,3.2591e-09,6.1837e-07,1.2246e-60,0,11,1.1,0
-1.5483e-11,2.7798e-09,6.2092e-07,-3.2845e-61,0,11.1,1.1,0
1.8623e-10,2.378e-09,6.2288e-07,8.8081e-62,0,11.2,1.1,0
3.7662e-10,2.0409e-09,6.2429e-07,-2.3618e-62,0,11.3,1.1,0
5.5599e-10,1.7568e-09,6.2516e-07,6.3324e-63,0,11.4,1.1,0
7.2481e-10,1.5146e-09,6.2551e-07,-1.6976e-63,0,11.5,1.1,0
8.8434e-10,1.3049e-09,6.2536e-07,4.5506e-64,0,11.6,1.1,0
1.0369e-09,1.12e-09,6.2474e-07,-1.2197e-64,0,11.7,1.1,0
1.1854e-09,9.5441e-10,6.2365e-07,3.2688e-65,0,11.8,1.1,0
1.3334e-09,8.048e-10,6.2211e-07,-8.7594e-66,0,11.9,1.1,0
1.4837e-09,6.6964e-10,6.2012e-07,2.347e-66,0,12,1.1,0
1.6379e-09,5.4883e-10,6.1766e-07,-6.2881e-67,0,12.1,1.1,0
1.7959e-09,4.4314e-10,6.1474e-07,1.6845e-67,0,12.2,1.1,0
1.9558e-09,3.5355e-10,6.1134e-07,-4.5122e-68,0,12.3,1.1,0
2.1142e-09,2.8076e-10,6.0747e-07,1.2085e-68,0,12.4,1.1,0
2.2669e-09,2.2476e-10,6.0313e-07,-3.2366e-69,0,12.5,1.1,0
2.4098e-09,1.8472e-10,5.9834e-07,8.667e-70,0,12.6,1.1,0
2.5396e-09,1.5888e-10,5.9312e-07,-2.3207e-70,0,12.7,1.1,0
2.6546e-09,1.4479e-10,5.875e-07,6.2132e-71,0,12.8,1.1,0
2.7548e-09,1.395e-10,5.8152e-07,-1.6633e-71,0,12.9,1.1,0
2.8421e-09,1.3993e-10,5.752e-07,4.4525e-72,0,13,1.1,0
2.9194e-09,1.4311e-10,5.6859e-07,-1.1917e-72,0,13.1,1.1,0
2.9902e-09,1.4644e-10,5.6169e-07,3.1895e-73,0,13.2,1.1,0
3.0576e-09,1.4788e-10,5.5453e-07,-8.5355e-74,0,13.3,1.1,0
3.1237e-09,1.4603e-10,5.4712e-07,2.284e-74,0,13.4,1.1,0
3.1893e-09,1.4012e-10,5.3945e-07,-6.1111e-75,0,13.5,1.1,0
3.2539e-09,1.2995e-10,5.3152e-07,1.6349e-75,0,13.6,1.1,0
3.3155e-09,1.1584e-10,5.2335e-07,-4.3737e-76,0,13.7,1.1,0
3.3719e-09,9.8465e-11,5.1492e-07,1.1699e-76,0,13.8,1.1,0
3.4208e-09,7.8787e-11,5.0626e-07,-3.1292e-77,0,13.9,1.1,0
3.4608e-09,5.7929e-11,4.9738e-07,8.3689e-78,0,14,1.1,0
3.4917e-09,3.7081e-11,4.883e-07,-2.238e-78,0,14.1,1.1,0
3.5149e-09,1.7403e-11,4.7904e-07,5.9845e-79,0,14.2,1.1,0
3.5332e-09,-5.4305e-14,4.6962e-07,-1.6001e-79,0,14.3,1.1,0
3.5506e-09,-1.444e-11,4.6005e-07,4.278e-80,0,14.4,1.1,0
3.5714e-09,-2.5165e-11,4.5034e-07,-1.1436e-80,0,14.5,1.1,0
3.5995e-09,-3.1956e-11,4.4047e-07,3.0571e-81,0,14.6,1.1,0
3.6381e-09,-3.4869e-11,4.3044e-07,-8.1712e-82,0,14.7,1.1,0
3.6882e-09,-3.4283e-11,4.2022e-07,2.1839e-82,0,14.8,1.1,0
3.7494e-09,-3.0846e-11,4.098e-07,-5.8363e-83,0,14.9,1.1,0
3.8189e-09,-2.5397e-11,3.9914e-07,1.5596e-83,0,15,1.1,0
3.892e-09,-1.8869e-11,3.8825e-07,-4.1672e-84,0,15.1,1.1,0
3.9628e-09,-1.2184e-11,3.7711e-07,1.1134e-84,0,15.2,1.1,0
4.0247e-09,-6.1606e-12,3.6575e-07,-2.9745e-85,0,15.3,1.1,0
4.0711e-09,-1.4378e-12,3.5419e-07,7.946e-86,0,15.4,1.1,0
4.096e-09,1.5725e-12,3.4248e-07,-2.1225e-86,0,15.5,1.1,0
4.0947e-09,2.7092e-12,3.3068e-07,5.669e-87,0,15.6,1.1,0
4.0644e-09,2.061e-12,3.1885e-07,-1.514e-87,0,15.7,1.1,0
4.0039e-09,-5.169e-14,3.0708e-07,4.0432e-88,0,15.8,1.1,0
3.9143e-09,-3.1069e-12,2.9544e-07,-1.0797e-88,0,15.9,1.1,0
3.7984e-09,-6.4187e-12,2.84e-07,2.8828e-89,0,16,1.1,0
3.6603e-09,-9.1773e-12,2.7284e-07,-7.6967e-90,0,16.1,1.1,0
3.505e-09,-1.049e-11,2.6201e-07,2.0547e-90,0,16.2,1.1,0
3.3379e-09,-9.4209e-12,2.5155e-07,-5.485e-91,0,16.3,1.1,0
3.1643e-09,-5.0217e-12,2.4152e-07,1.4641e-91,0,16.4,1.1,0
2.9888e-09,3.6388e-12,2.3191e-07,-3.9077e-92,0,16.5,1.1,0
2.8148e-09,1.7461e-11,2.2274e-07,1.0429e-92,0,16.6,1.1,0
2.6446e-09,3.7294e-11,2.1402e-07,-2.7831e-93,0,16.7,1.1,0
2.4787e-09,6.3956e-11,2.0573e-07,7.4264e-94,0,16.8,1.1,0
2.3167e-09,9.8139e-11,1.9788e-07,-1.9815e-94,0,16.9,1.1,0
2.1565e-09,1.4053e-10,1.9046e-07,5.2866e-95,0,17,1.1,0
1.9947e-09,1.9131e-10,1.8349e-07,-1.4103e-95,0,17.1,1.1,0
1.828e-09,2.5086e-10,1.7698e-07,3.7622e-96,0,17.2,1.1,0
1.6503e-09,3.1746e-10,1.7096e-07,-1.0035e-96,0,17.3,1.1,0
1.461e-09,3.9133e-10,1.6549e-07,2.6765e-97,0,17.4,1.1,0
1.2469e-09,4.6479e-10,1.6064e-07,-7.1381e-98,0,17.5,1.1,0
1.0254e-09,5.4269e-10,1.5653e-07,1.9036e-98,0,17.6,1.1,0
7.5766e-10,6.0022e-10,1.5318e-07,-5.0776e-99,0,17.7,1.1,0
4.9133e-10,6.8347e-10,1.5087e-07,1.3602e-99,0,17.8,1.1,0
1.754e-10,7.3966e-10,1.4952e-07,-3.8646e-100,0,17.9,1.1,0
0,9.3618e-10,1.4951e-07,1.9238e-100,0,18,1.1,0
-0.00054912,-0.011245,-0.15385,1,0,0.1,1.2,0
0,-0.011109,-0.15439,1,0,0,1.2,0
-0.0011027,-0.011656,-0.1522,1,0,0.2,1.2,0
-0.0016598,-0.012348,-0.14945,1,0,0.3,1.2,0
-0.0022241,-0.013322,-0.14559,1,0,0.4,1.2,0
-0.0027786,-0.014589,-0.1406,1,0,0.5,1.2,0
-0.0033246,-0.016143,-0.13454,1,0,0.6,1.2,0
-0.0038144,-0.017984,-0.12741,1,0,0.7,1.2,0
-0.0042658,-0.020071,-0.11941,1,0,0.8,1.2,0
-0.0045796,-0.022344,-0.11053,1,0,0.9,1.2,0
-0.0047833,-0.024221,-0.10124,0.99328,0,1,1.2,0
-0.0048696,0.022207,-0.091549,0.0065275,0,1.1,1.2,0
-0.0047794,0.020219,-0.081763,1.2539e-05,0,1.2,1.2,0
-0.0045704,0.017839,-0.072224,-3.9394e-06,0,1.3,1.2,0
-0.0042417,0.015584,-0.063346,1.2109e-06,0,1.4,1.2,0
-0.0038783,0.013517,-0.05514,-3.662e-07,0,1.5,1.2,0
-0.0034774,0.011667,-0.047747,1.0936e-07,0,1.6,1.2,0
-0.0030827,0.01003,-0.041145,-3.2326e-08,0,1.7,1.2,0
-0.0027011,0.0085995,-0.035342,9.4747e-09,0,1.8,1.2,0
-0.0023504,0.0073572,-0.030273,-2.757e-09,0,1.9,1.2,0
-0.0020321,0.0062855,-0.025884,7.972e-10,0,2,1.2,0
-0.00175,0.0053638,-0.022098,-2.2925e-10,0,2.1,1.2,0
-0.0015018,0.0045739,-0.018848,6.5603e-11,0,2.2,1.2,0
-0.001286,0.003898,-0.016062,-1.8691e-11,0,2.3,1.2,0
-0.0010992,0.0033207,-0.013681,5.3045e-12,0,2.4,1.2,0
-0.0009385,0.002828,-0.011648,-1.5e-12,0,2.5,1.2,0
-0.0008005,0.0024079,-0.0099145,4.2283e-13,0,2.6,1.2,0
-0.00068237,0.0020499,-0.0084371,-1.1884e-13,0,2.7,1.2,0
-0.00058138,0.0017449,-0.0071789,3.3311e-14,0,2.8,1.2,0
-0.00049518,0.0014852,-0.0061077,-9.3142e-15,0,2.9,1.2,0
-0.00042165,0.0012641,-0.0051959,2.5985e-15,0,3,1.2,0
-0.00035898,0.0010758,-0.00442,-7.2345e-16,0,3.1,1.2,0
-0.00030558,0.00091557,-0.0037599,2.0103e-16,0,3.2,1.2,0
-0.0002601,0.00077917,-0.0031983,-5.5763e-17,0,3.3,1.2,0
-0.00022138,0.00066308,-0.0027205,1.5442e-17,0,3.4,1.2,0
-0.00018841,0.00056429,-0.0023141,-4.2699e-18,0,3.5,1.2,0
-0.00016034,0.0004802,-0.0019684,1.179e-18,0,3.6,1.2,0
-0.00013646,0.00040865,-0.0016743,-3.2509e-19,0,3.7,1.2,0
-0.00011613,0.00034775,-0.0014242,8.9531e-20,0,3.8,1.2,0
-9.8825e-05,0.00029593,-0.0012114,-2.4628e-20,0,3.9,1.2,0
-8.41e-05,0.00025183,-0.0010304,6.7674e-21,0,4,1.2,0
-7.1569e-05,0.0002143,-0.0008765,-1.8577e-21,0,4.1,1.2,0
-6.0904e-05,0.00018237,-0.00074556,5.0943e-22,0,4.2,1.2,0
-5.1829e-05,0.00015519,-0.00063419,-1.3957e-22,0,4.3,1.2,0
-4.4106e-05,0.00013206,-0.00053946,3.8208e-23,0,4.4,1.2,0
-3.7534e-05,0.00011238,-0.00045889,-1.0451e-23,0,4.5,1.2,0
-3.1942e-05,9.5632e-05,-0.00039035,2.8563e-24,0,4.6,1.2,0
-2.7183e-05,8.138e-05,-0.00033205,-7.8007e-25,0,4.7,1.2,0
-2.3133e-05,6.9252e-05,-0.00028245,2.129e-25,0,4.8,1.2,0
-1.9686e-05,5.8932e-05,-0.00024027,-5.8065e-26,0,4.9,1.2,0
-1.6754e-05,5.0149e-05,-0.00020439,1.5826e-26,0,5,1.2,0
-1.4258e-05,4.2675e-05,-0.00017386,-4.3111e-27,0,5.1,1.2,0
-1.2134e-05,3.6316e-05,-0.00014789,1.1737e-27,0,5.2,1.2,0
-1.0327e-05,3.0903e-05,-0.0001258,-3.1934e-28,0,5.3,1.2,0
-8.7888e-06,2.6298e-05,-0.00010701,8.6845e-29,0,5.4,1.2,0
-7.48e-06,2.2379e-05,-9.1022e-05,-2.3605e-29,0,5.5,1.2,0
-6.3663e-06,1.9044e-05,-7.742e-05,6.4131e-30,0,5.6,1.2,0
-5.4185e-06,1.6205e-05,-6.5847e-05,-1.7415e-30,0,5.7,1.2,0
-4.612e-06,1.379e-05,-5.6e-05,4.727e-31,0,5.8,1.2,0
-3.9257e-06,1.1735e-05,-4.7621e-05,-1.2825e-31,0,5.9,1.2,0
-3.3416e-06,9.9862e-06,-4.0491e-05,3.4782e-32,0,6,1.2,0
-2.8446e-06,8.4979e-06,-3.4424e-05,-9.4291e-33,0,6.1,1.2,0
-2.4215e-06,7.2315e-06,-2.9259e-05,2.5552e-33,0,6.2,1.2,0
-2.0615e-06,6.1537e-06,-2.4864e-05,-6.9218e-34,0,6.3,1.2,0
-1.7551e-06,5.2366e-06,-2.1122e-05,1.8744e-34,0,6.4,1.2,0
-1.4943e-06,4.4562e-06,-1.7937e-05,-5.074e-35,0,6.5,1.2,0
-1.2724e-06,3.7921e-06,-1.5225e-05,1.3731e-35,0,6.6,1.2,0
-1.0835e-06,3.227e-06,-1.2915e-05,-3.7145e-36,0,6.7,1.2,0
-9.2276e-07,2.7461e-06,-1.0948e-05,1.0045e-36,0,6.8,1.2,0
-7.8599e-07,2.3368e-06,-9.2726e-06,-2.7158e-37,0,6.9,1.2,0
-6.6959e-07,1.9885e-06,-7.8446e-06,7.3402e-38,0,7,1.2,0
-5.7053e-07,1.6922e-06,-6.6275e-06,-1.9833e-38,0,7.1,1.2,0
-4.8622e-07,1.44e-06,-5.5896e-06,5.3575e-39,0,7.2,1.2,0
-4.1446e-07,1.2254e-06,-4.7044e-06,-1.4468e-39,0,7.3,1.2,0
-3.5336e-07,1.0428e-06,-3.9489e-06,3.9061e-40,0,7.4,1.2,0
-3.0134e-07,8.8741e-07,-3.304e-06,-1.0543e-40,0,7.5,1.2,0
-2.5703e-07,7.5517e-07,-2.7531e-06,2.8451e-41,0,7.6,1.2,0
-2.193e-07,6.4264e-07,-2.2823e-06,-7.6756e-42,0,7.7,1.2,0
-1.8715e-07,5.4688e-07,-1.8797e-06,2.0703e-42,0,7.8,1.2,0
-1.5977e-07,4.6539e-07,-1.5353e-06,-5.5827e-43,0,7.9,1.2,0
-1.3644e-07,3.9604e-07,-1.2403e-06,1.5051e-43,0,8,1.2,0
-1.1658e-07,3.3702e-07,-9.8755e-07,-4.0569e-44,0,8.1,1.2,0
-9.9675e-08,2.868e-07,-7.7065e-07,1.0933e-44,0,8.2,1.2,0
-8.5291e-08,2.4405e-07,-5.843e-07,-2.9456e-45,0,8.3,1.2,0
-7.3052e-08,2.0767e-07,-4.2396e-07,7.9347e-46,0,8.4,1.2,0
-6.2638e-08,1.767e-07,-2.8575e-07,-2.137e-46,0,8.5,1.2,0
-5.3768e-08,1.5035e-07,-1.6639e-07,5.7544e-47,0,8.6,1.2,0
-4.6202e-08,1.2793e-07,-6.3095e-08,-1.5492e-47,0,8.7,1.2,0
-3.9736e-08,1.0886e-07,2.6474e-08,4.17e-48,0,8.8,1.2,0
-3.4196e-08,9.2632e-08,1.0428e-07,-1.1223e-48,0,8.9,1.2,0
-2.944e-08,7.8836e-08,1.7199e-07,3.0197e-49,0,9,1.2,0
-2.535e-08,6.7103e-08,2.31e-07,-8.124e-50,0,9.1,1.2,0
-2.183e-08,5.7124e-08,2.825e-07,2.1853e-50,0,9.2,1.2,0
-1.8799e-08,4.8635e-08,3.2749e-07,-5.8771e-51,0,9.3,1.2,0
-1.6189e-08,4.141e-08,3.6686e-07,1.5803e-51,0,9.4,1.2,0
-1.3943e-08,3.5258e-08,4.0135e-07,-4.2488e-52,0,9.5,1.2,0
-1.2007e-08,3.002e-08,4.316e-07,1.1422e-52,0,9.6,1.2,0
-1.0336e-08,2.5558e-08,4.5817e-07,-3.0698e-53,0,9.7,1.2,0
-8.8876e-09,2.176e-08,4.8152e-07,8.2496e-54,0,9.8,1.2,0
