u,v,p,s,d,points0,points1,points2
-1.7924e-09,5.7069e-08,1.7636e-06,-6.3874e-50,0,9.1,1,0
-1.6661e-09,4.8577e-08,1.7927e-06,1.729e-50,0,9.2,1,0
-1.5296e-09,4.1354e-08,1.82e-06,-4.6788e-51,0,9.3,1,0
-1.3889e-09,3.5209e-08,1.8454e-06,1.2658e-51,0,9.4,1,0
-1.2489e-09,2.9979e-08,1.869e-06,-3.4237e-52,0,9.5,1,0
-1.1128e-09,2.5527e-08,1.8906e-06,9.258e-53,0,9.6,1,0
-9.8138e-10,2.1736e-08,1.9103e-06,-2.5029e-53,0,9.7,1,0
-8.5372e-10,1.8509e-08,1.9281e-06,6.7649e-54,0,9.8,1,0
-7.2787e-10,1.576e-08,1.944e-06,-1.8281e-54,0,9.9,1,0
-6.0212e-10,1.342e-08,1.9581e-06,4.9388e-55,0,10,1,0
-4.758e-10,1.1428e-08,1.9704e-06,-1.334e-55,0,10.1,1,0
-3.4961e-10,9.7325e-09,1.9808e-06,3.6026e-56,0,10.2,1,0
-2.2536e-10,8.2883e-09,1.9895e-06,-9.7271e-57,0,10.3,1,0
-1.0538e-10,7.0574e-09,1.9963e-06,2.6258e-57,0,10.4,1,0
8.2883e-12,6.0075e-09,2.0015e-06,-7.0871e-58,0,10.5,1,0
1.1454e-10,5.1115e-09,2.0051e-06,1.9124e-58,0,10.6,1,0
2.135e-10,4.3471e-09,2.0071e-06,-5.1598e-59,0,10.7,1,0
3.064e-10,3.696e-09,2.0077e-06,1.3919e-59,0,10.8,1,0
3.9521e-10,3.1429e-09,2.0068e-06,-3.754e-60,0,10.9,1,0
4.8199e-10,2.6748e-09,2.0046e-06,1.0123e-60,0,11,1,0
5.6839e-10,2.2804e-09,2.001e-06,-2.7293e-61,0,11.1,1,0
6.553e-10,1.9491e-09,1.9961e-06,7.3576e-62,0,11.2,1,0
7.4287e-10,1.6709e-09,1.9899e-06,-1.9831e-62,0,11.3,1,0
8.3072e-10,1.4365e-09,1.9823e-06,5.3443e-63,0,11.4,1,0
9.1841e-10,1.2373e-09,1.9734e-06,-1.44e-63,0,11.5,1,0
1.0057e-09,1.0657e-09,1.9632e-06,3.8796e-64,0,11.6,1,0
1.0931e-09,9.152e-10,1.9517e-06,-1.0451e-64,0,11.7,1,0
1.1813e-09,7.8124e-10,1.939e-06,2.8147e-65,0,11.8,1,0
1.2715e-09,6.6065e-10,1.9249e-06,-7.58e-66,0,11.9,1,0
1.3645e-09,5.518e-10,1.9096e-06,2.041e-66,0,12,1,0
1.4605e-09,4.5427e-10,1.8929e-06,-5.4949e-67,0,12.1,1,0
1.559e-09,3.6841e-10,1.8749e-06,1.4792e-67,0,12.2,1,0
1.6583e-09,2.9494e-10,1.8555e-06,-3.9813e-68,0,12.3,1,0
1.756e-09,2.3447e-10,1.8348e-06,1.0715e-68,0,12.4,1,0
1.8493e-09,1.8718e-10,1.8127e-06,-2.8833e-69,0,12.5,1,0
1.9358e-09,1.5263e-10,1.7894e-06,7.7576e-70,0,12.6,1,0
2.0136e-09,1.297e-10,1.7648e-06,-2.087e-70,0,12.7,1,0
2.0821e-09,1.1661e-10,1.7392e-06,5.614e-71,0,12.8,1,0
2.1417e-09,1.1115e-10,1.7126e-06,-1.51e-71,0,12.9,1,0
2.1941e-09,1.1085e-10,1.6851e-06,4.0609e-72,0,13,1,0
2.2413e-09,1.1322e-10,1.6568e-06,-1.092e-72,0,13.1,1,0
2.2858e-09,1.1602e-10,1.6277e-06,2.9361e-73,0,13.2,1,0
2.3294e-09,1.1739e-10,1.598e-06,-7.8937e-74,0,13.3,1,0
2.3731e-09,1.1599e-10,1.5676e-06,2.122e-74,0,13.4,1,0
2.4168e-09,1.1104e-10,1.5364e-06,-5.7038e-75,0,13.5,1,0
2.4593e-09,1.0231e-10,1.5046e-06,1.533e-75,0,13.6,1,0
2.4988e-09,9.007e-11,1.472e-06,-4.1198e-76,0,13.7,1,0
2.5331e-09,7.496e-11,1.4388e-06,1.107e-76,0,13.8,1,0
2.5605e-09,5.7917e-11,1.405e-06,-2.9745e-77,0,13.9,1,0
2.5797e-09,4.0032e-11,1.3705e-06,7.9913e-78,0,14,1,0
2.5909e-09,2.2433e-11,1.3356e-06,-2.1468e-78,0,14.1,1,0
2.5954e-09,6.1772e-12,1.3003e-06,5.7665e-79,0,14.2,1,0
2.5959e-09,-7.8397e-12,1.2648e-06,-1.5488e-79,0,14.3,1,0
2.5958e-09,-1.8958e-11,1.2289e-06,4.1596e-80,0,14.4,1,0
2.5986e-09,-2.6804e-11,1.1929e-06,-1.117e-80,0,14.5,1,0
2.6079e-09,-3.1303e-11,1.1566e-06,2.9994e-81,0,14.6,1,0
2.626e-09,-3.268e-11,1.12e-06,-8.0532e-82,0,14.7,1,0
2.6541e-09,-3.1409e-11,1.083e-06,2.1621e-82,0,14.8,1,0
2.6918e-09,-2.8159e-11,1.0456e-06,-5.804e-83,0,14.9,1,0
2.7368e-09,-2.3709e-11,1.0076e-06,1.558e-83,0,15,1,0
2.7856e-09,-1.8863e-11,9.6893e-07,-4.1817e-84,0,15.1,1,0
2.8334e-09,-1.4367e-11,9.2965e-07,1.1223e-84,0,15.2,1,0
2.8751e-09,-1.0844e-11,8.8975e-07,-3.0119e-85,0,15.3,1,0
2.9053e-09,-8.7467e-12,8.4933e-07,8.0821e-86,0,15.4,1,0
2.9194e-09,-8.3343e-12,8.0853e-07,-2.1686e-86,0,15.5,1,0
2.9139e-09,-9.6721e-12,7.6756e-07,5.8184e-87,0,15.6,1,0
2.8864e-09,-1.2646e-11,7.2669e-07,-1.561e-87,0,15.7,1,0
2.8363e-09,-1.6988e-11,6.862e-07,4.1875e-88,0,15.8,1,0
2.7644e-09,-2.2309e-11,6.4639e-07,-1.1233e-88,0,15.9,1,0
2.6729e-09,-2.8126e-11,6.0754e-07,3.0129e-89,0,16,1,0
2.565e-09,-3.39e-11,5.6993e-07,-8.0806e-90,0,16.1,1,0
2.4446e-09,-3.906e-11,5.3379e-07,2.1671e-90,0,16.2,1,0
2.3158e-09,-4.3031e-11,4.993e-07,-5.8115e-91,0,16.3,1,0
2.1826e-09,-4.5263e-11,4.6658e-07,1.5583e-91,0,16.4,1,0
2.0483e-09,-4.525e-11,4.3572e-07,-4.1783e-92,0,16.5,1,0
1.9156e-09,-4.2551e-11,4.0675e-07,1.1203e-92,0,16.6,1,0
1.7861e-09,-3.68e-11,3.7966e-07,-3.0033e-93,0,16.7,1,0
1.6602e-09,-2.773e-11,3.5444e-07,8.0512e-94,0,16.8,1,0
1.5377e-09,-1.5153e-11,3.3103e-07,-2.1582e-94,0,16.9,1,0
1.4171e-09,9.4968e-13,3.094e-07,5.7848e-95,0,17,1,0
1.2967e-09,2.0545e-11,2.8953e-07,-1.5505e-95,0,17.1,1,0
1.1736e-09,4.3181e-11,2.7142e-07,4.1553e-96,0,17.2,1,0
1.0463e-09,6.8554e-11,2.5511e-07,-1.1136e-96,0,17.3,1,0
9.1161e-10,9.5148e-11,2.4066e-07,2.9841e-97,0,17.4,1,0
7.6846e-10,1.2284e-10,2.2819e-07,-7.9961e-98,0,17.5,1,0
6.1765e-10,1.477e-10,2.1781e-07,2.1425e-98,0,17.6,1,0
4.5584e-10,1.724e-10,2.0967e-07,-5.7423e-99,0,17.7,1,0
2.8617e-10,1.8375e-10,2.0395e-07,1.5457e-99,0,17.8,1,0
1.5489e-10,1.8953e-10,2.0058e-07,-4.4153e-100,0,17.9,1,0
0,1.5116e-10,1.9931e-07,2.2071e-100,0,18,1,0
-0.00022018,-0.009318,-0.076625,1,0,0.1,1.1,0
0,-0.0092079,-0.076899,1,0,0,1.1,0
-0.0004417,-0.0096486,-0.075802,1,0,0.2,1.1,0
-0.00066414,-0.010202,-0.074424,1,0,0.3,1.1,0
-0.00088802,-0.010979,-0.072495,1,0,0.4,1.1,0
-0.0011074,-0.011981,-0.07001,1,0,0.5,1.1,0
-0.001321,-0.0132,-0.066996,1,0,0.6,1.1,0
-0.0015122,-0.014629,-0.063466,1,0,0.7,1.1,0
-0.0016818,-0.01624,-0.059515,0.99998,0,0.8,1.1,0
-0.0017973,-0.018021,-0.055187,1.0001,0,0.9,1.1,0
-0.0018833,-0.01955,-0.05064,0.99501,0,1,1.1,0
-0.0019213,0.017841,-0.045869,0.0054407,0,1.1,1.1,0
-0.0018825,0.016256,-0.041041,-4.4414e-05,0,1.2,1.1,0
-0.0018088,0.014387,-0.036352,1.1252e-05,0,1.3,1.1,0
-0.0016883,0.012637,-0.031935,-2.8418e-06,0,1.4,1.1,0
-0.0015479,0.011019,-0.027838,7.1528e-07,0,1.5,1.1,0
-0.0013924,0.0095532,-0.024132,-1.7932e-07,0,1.6,1.1,0
-0.0012374,0.0082438,-0.020817,4.4752e-08,0,1.7,1.1,0
-0.0010869,0.0070889,-0.017895,-1.1111e-08,0,1.8,1.1,0
-0.00094751,0.0060792,-0.015339,2.7421e-09,0,1.9,1.1,0
-0.0008205,0.0052029,-0.013122,-6.7201e-10,0,2,1.1,0
-0.00070739,0.0044461,-0.011207,1.6334e-10,0,2.1,1.1,0
-0.00060765,0.0037953,-0.0095615,-3.9311e-11,0,2.2,1.1,0
-0.00052071,0.0032371,-0.0081505,9.347e-12,0,2.3,1.1,0
-0.00044534,0.0027593,-0.0069436,-2.1888e-12,0,2.4,1.1,0
-0.00038038,0.0023511,-0.0059128,5.0254e-13,0,2.5,1.1,0
-0.00032456,0.0020026,-0.0050336,-1.1234e-13,0,2.6,1.1,0
-0.00027674,0.0017054,-0.0042841,2.417e-14,0,2.7,1.1,0
-0.00023584,0.001452,-0.0036457,-4.9014e-15,0,2.8,1.1,0
-0.00020091,0.0012362,-0.003102,8.9517e-16,0,2.9,1.1,0
-0.00017111,0.0010523,-0.0026393,-1.2886e-16,0,3,1.1,0
-0.0001457,0.00089576,-0.0022455,5.0758e-18,0,3.1,1.1,0
-0.00012404,0.00076245,-0.0019103,6.4538e-18,0,3.2,1.1,0
-0.0001056,0.00064895,-0.0016252,-3.8019e-18,0,3.3,1.1,0
-8.9888e-05,0.00055234,-0.0013826,1.5683e-18,0,3.4,1.1,0
-7.6511e-05,0.0004701,-0.0011763,-5.6597e-19,0,3.5,1.1,0
-6.5122e-05,0.00040011,-0.0010007,1.9029e-19,0,3.6,1.1,0
-5.5428e-05,0.00034053,-0.00085137,-6.1228e-20,0,3.7,1.1,0
-4.7175e-05,0.00028982,-0.00072432,1.912e-20,0,3.8,1.1,0
-4.0151e-05,0.00024666,-0.00061625,-5.8426e-21,0,3.9,1.1,0
-3.4173e-05,0.00020993,-0.0005243,1.7561e-21,0,4,1.1,0
-2.9085e-05,0.00017866,-0.00044609,-5.2106e-22,0,4.1,1.1,0
-2.4754e-05,0.00015206,-0.00037955,1.53e-22,0,4.2,1.1,0
-2.1068e-05,0.00012941,-0.00032293,-4.454e-23,0,4.3,1.1,0
-1.7931e-05,0.00011014,-0.00027477,1.2873e-23,0,4.4,1.1,0
-1.5261e-05,9.3735e-05,-0.00023379,-3.6981e-24,0,4.5,1.1,0
-1.2989e-05,7.9775e-05,-0.00019892,1.0568e-24,0,4.6,1.1,0
-1.1055e-05,6.7894e-05,-0.00016925,-3.006e-25,0,4.7,1.1,0
-9.4097e-06,5.7783e-05,-0.000144,8.5164e-26,0,4.8,1.1,0
-8.0091e-06,4.9177e-05,-0.00012251,-2.4042e-26,0,4.9,1.1,0
-6.817e-06,4.1853e-05,-0.00010423,6.7659e-27,0,5,1.1,0
-5.8025e-06,3.562e-05,-8.8657e-05,-1.8986e-27,0,5.1,1.1,0
-4.939e-06,3.0315e-05,-7.5404e-05,5.3143e-28,0,5.2,1.1,0
-4.2042e-06,2.58e-05,-6.4119e-05,-1.484e-28,0,5.3,1.1,0
-3.5787e-06,2.1958e-05,-5.451e-05,4.1355e-29,0,5.4,1.1,0
-3.0464e-06,1.8687e-05,-4.6326e-05,-1.1502e-29,0,5.5,1.1,0
-2.5934e-06,1.5904e-05,-3.9354e-05,3.1932e-30,0,5.6,1.1,0
-2.2078e-06,1.3536e-05,-3.3413e-05,-8.8509e-31,0,5.7,1.1,0
-1.8797e-06,1.152e-05,-2.835e-05,2.4496e-31,0,5.8,1.1,0
-1.6004e-06,9.804e-06,-2.4032e-05,-6.77e-32,0,5.9,1.1,0
-1.3627e-06,8.3438e-06,-2.035e-05,1.8686e-32,0,6,1.1,0
-1.1604e-06,7.1011e-06,-1.7207e-05,-5.1513e-33,0,6.1,1.1,0
-9.8816e-07,6.0435e-06,-1.4525e-05,1.4185e-33,0,6.2,1.1,0
-8.4155e-07,5.1434e-06,-1.2234e-05,-3.9019e-34,0,6.3,1.1,0
-7.1674e-07,4.3774e-06,-1.0276e-05,1.0722e-34,0,6.4,1.1,0
-6.105e-07,3.7255e-06,-8.603e-06,-2.9437e-35,0,6.5,1.1,0
-5.2006e-07,3.1706e-06,-7.1717e-06,8.0745e-36,0,6.6,1.1,0
-4.4309e-07,2.6984e-06,-5.9464e-06,-2.213e-36,0,6.7,1.1,0
-3.7758e-07,2.2965e-06,-4.8965e-06,6.0603e-37,0,6.8,1.1,0
-3.2182e-07,1.9545e-06,-3.9959e-06,-1.6584e-37,0,6.9,1.1,0
-2.7437e-07,1.6634e-06,-3.2222e-06,4.535e-38,0,7,1.1,0
-2.3399e-07,1.4157e-06,-2.5566e-06,-1.2393e-38,0,7.1,1.1,0
-1.996e-07,1.2048e-06,-1.9829e-06,3.3844e-39,0,7.2,1.1,0
-1.7033e-07,1.0254e-06,-1.4877e-06,-9.2372e-40,0,7.3,1.1,0
-1.4539e-07,8.7268e-07,-1.0595e-06,2.5196e-40,0,7.4,1.1,0
-1.2414e-07,7.4272e-07,-6.8851e-07,-6.8691e-41,0,7.5,1.1,0
-1.0603e-07,6.3211e-07,-3.6655e-07,1.8717e-41,0,7.6,1.1,0
-9.0589e-08,5.3797e-07,-8.6637e-08,-5.0973e-42,0,7.7,1.1,0
-7.7425e-08,4.5785e-07,1.5716e-07,1.3875e-42,0,7.8,1.1,0
-6.62e-08,3.8967e-07,3.6993e-07,-3.7752e-43,0,7.9,1.1,0
-5.6632e-08,3.3164e-07,5.5602e-07,1.0267e-43,0,8,1.1,0
-4.848e-08,2.8226e-07,7.1919e-07,-2.791e-44,0,8.1,1.1,0
-4.1539e-08,2.4023e-07,8.6272e-07,7.5839e-45,0,8.2,1.1,0
-3.5633e-08,2.0446e-07,9.8946e-07,-2.06e-45,0,8.3,1.1,0
-3.0611e-08,1.7401e-07,1.1019e-06,5.5932e-46,0,8.4,1.1,0
-2.634e-08,1.4809e-07,1.2021e-06,-1.5181e-46,0,8.5,1.1,0
-2.2702e-08,1.2602e-07,1.2919e-06,4.119e-47,0,8.6,1.1,0
-1.9596e-08,1.0725e-07,1.3728e-06,-1.1172e-47,0,8.7,1.1,0
-1.6934e-08,9.1265e-08,1.4459e-06,3.0292e-48,0,8.8,1.1,0
-1.4643e-08,7.7669e-08,1.5122e-06,-8.2109e-49,0,8.9,1.1,0
-1.2662e-08,6.6104e-08,1.5724e-06,2.2249e-49,0,9,1.1,0
-1.0943e-08,5.6267e-08,1.6269e-06,-6.0271e-50,0,9.1,1.1,0
-9.45e-09,4.79e-08,1.6763e-06,1.6322e-50,0,9.2,1.1,0
-8.1517e-09,4.0781e-08,1.7208e-06,-4.419e-51,0,9.3,1.1,0
-7.0243e-09,3.4724e-08,1.7609e-06,1.1961e-51,0,9.4,1.1,0
-6.0462e-09,2.9568e-08,1.7969e-06,-3.2365e-52,0,9.5,1.1,0
-5.1977e-09,2.5177e-08,1.8291e-06,8.7555e-53,0,9.6,1.1,0
-4.4601e-09,2.1437e-08,1.8579e-06,-2.368e-53,0,9.7,1.1,0
-3.8159e-09,1.8253e-08,1.8834e-06,6.4029e-54,0,9.8,1.1,0
-3.2497e-09,1.5542e-08,1.9059e-06,-1.7309e-54,0,9.9,1.1,0
-2.7486e-09,1.3235e-08,1.9255e-06,4.6781e-55,0,10,1.1,0
-2.3029e-09,1.1271e-08,1.9426e-06,-1.2641e-55,0,10.1,1.1,0
-1.9053e-09,9.5989e-09,1.9571e-06,3.4149e-56,0,10.2,1.1,0
-1.551e-09,8.1746e-09,1.9692e-06,-9.2234e-57,0,10.3,1.1,0
-1.2359e-09,6.9603e-09,1.979e-06,2.4907e-57,0,10.4,1.1,0
-9.566e-10,5.9239e-09,1.9867e-06,-6.7245e-58,0,10.5,1.1,0
-7.0898e-10,5.0393e-09,1.9925e-06,1.8152e-58,0,10.6,1.1,0
-4.8859e-10,4.2846e-09,1.9964e-06,-4.8989e-59,0,10.7,1.1,0
-2.9068e-10,3.6421e-09,1.9986e-06,1.3219e-59,0,10.8,1.1,0
-1.1068e-10,3.0969e-09,1.9992e-06,-3.5663e-60,0,10.9,1.1,0
5.5202e-11,2.6364e-09,1.9981e-06,9.6196e-61,0,11,1.1,0
2.0969e-10,2.249e-09,1.9955e-06,-2.5943e-61,0,11.1,1.1,0
3.5433e-10,1.9238e-09,1.9913e-06,6.9956e-62,0,11.2,1.1,0
4.898e-10,1.6508e-09,1.9857e-06,-1.886e-62,0,11.3,1.1,0
6.164e-10,1.4203e-09,1.9786e-06,5.084e-63,0,11.4,1.1,0
7.3462e-10,1.2235e-09,1.97e-06,-1.3702e-63,0,11.5,1.1,0
8.4557e-10,1.053e-09,1.9602e-06,3.6925e-64,0,11.6,1.1,0
9.5116e-10,9.027e-10,1.949e-06,-9.949e-65,0,11.7,1.1,0
1.0539e-09,7.6834e-10,1.9365e-06,2.6802e-65,0,11.8,1.1,0
1.1565e-09,6.4728e-10,1.9228e-06,-7.2195e-66,0,11.9,1.1,0
1.2612e-09,5.3834e-10,1.9079e-06,1.9444e-66,0,12,1.1,0
1.3691e-09,4.4143e-10,1.8916e-06,-5.2359e-67,0,12.1,1.1,0
1.48e-09,3.5705e-10,1.874e-06,1.4098e-67,0,12.2,1.1,0
1.5924e-09,2.8586e-10,1.855e-06,-3.7953e-68,0,12.3,1.1,0
1.7035e-09,2.2823e-10,1.8345e-06,1.0216e-68,0,12.4,1.1,0
1.8099e-09,1.84e-10,1.8127e-06,-2.7496e-69,0,12.5,1.1,0
1.9085e-09,1.5233e-10,1.7895e-06,7.3996e-70,0,12.6,1.1,0
1.9969e-09,1.317e-10,1.765e-06,-1.9911e-70,0,12.7,1.1,0
2.0737e-09,1.2011e-10,1.7393e-06,5.357e-71,0,12.8,1.1,0
2.1393e-09,1.1519e-10,1.7125e-06,-1.4411e-71,0,12.9,1.1,0
2.1951e-09,1.1451e-10,1.6849e-06,3.8764e-72,0,13,1.1,0
2.2436e-09,1.1576e-10,1.6564e-06,-1.0426e-72,0,13.1,1.1,0
2.2873e-09,1.1698e-10,1.6272e-06,2.8037e-73,0,13.2,1.1,0
2.3287e-09,1.1663e-10,1.5973e-06,-7.5391e-74,0,13.3,1.1,0
2.3693e-09,1.1365e-10,1.5668e-06,2.027e-74,0,13.4,1.1,0
2.4094e-09,1.0753e-10,1.5356e-06,-5.4493e-75,0,13.5,1.1,0
2.4485e-09,9.8165e-11,1.5037e-06,1.4648e-75,0,13.6,1.1,0
2.4851e-09,8.5866e-11,1.4712e-06,-3.9372e-76,0,13.7,1.1,0
2.5172e-09,7.1227e-11,1.4381e-06,1.0582e-76,0,13.8,1.1,0
2.5433e-09,5.5052e-11,1.4044e-06,-2.8436e-77,0,13.9,1.1,0
2.5623e-09,3.8258e-11,1.3701e-06,7.6407e-78,0,14,1.1,0
2.5743e-09,2.1793e-11,1.3354e-06,-2.0529e-78,0,14.1,1.1,0
2.5806e-09,6.5553e-12,1.3003e-06,5.5151e-79,0,14.2,1.1,0
2.5836e-09,-6.6837e-12,1.2648e-06,-1.4815e-79,0,14.3,1.1,0
2.5864e-09,-1.7338e-11,1.2291e-06,3.9794e-80,0,14.4,1.1,0
2.5925e-09,-2.5052e-11,1.1932e-06,-1.0688e-80,0,14.5,1.1,0
2.6048e-09,-2.973e-11,1.157e-06,2.8702e-81,0,14.6,1.1,0
2.6258e-09,-3.1529e-11,1.1204e-06,-7.7074e-82,0,14.7,1.1,0
2.6562e-09,-3.0835e-11,1.0834e-06,2.0695e-82,0,14.8,1.1,0
2.6955e-09,-2.821e-11,1.0459e-06,-5.5563e-83,0,14.9,1.1,0
2.7414e-09,-2.4329e-11,1.0079e-06,1.4917e-83,0,15,1.1,0
2.7902e-09,-1.9905e-11,9.692e-07,-4.0042e-84,0,15.1,1.1,0
2.8375e-09,-1.5619e-11,9.2985e-07,1.0748e-84,0,15.2,1.1,0
2.8781e-09,-1.2061e-11,8.8988e-07,-2.8847e-85,0,15.3,1.1,0
2.9068e-09,-9.6872e-12,8.4939e-07,7.7418e-86,0,15.4,1.1,0
2.9193e-09,-8.7946e-12,8.0854e-07,-2.0775e-86,0,15.5,1.1,0
2.912e-09,-9.5103e-12,7.6754e-07,5.5747e-87,0,15.6,1.1,0
2.883e-09,-1.1795e-11,7.2665e-07,-1.4958e-87,0,15.7,1.1,0
2.8317e-09,-1.5452e-11,6.8615e-07,4.013e-88,0,15.8,1.1,0
2.759e-09,-2.0151e-11,6.4634e-07,-1.0766e-88,0,15.9,1.1,0
2.6673e-09,-2.5445e-11,6.075e-07,2.8879e-89,0,16,1.1,0
2.5596e-09,-3.0802e-11,5.6988e-07,-7.7464e-90,0,16.1,1.1,0
2.4401e-09,-3.5629e-11,5.3372e-07,2.0777e-90,0,16.2,1.1,0
2.3128e-09,-3.931e-11,4.9917e-07,-5.5722e-91,0,16.3,1.1,0
2.1816e-09,-4.123e-11,4.6637e-07,1.4943e-91,0,16.4,1.1,0
2.0499e-09,-4.0804e-11,4.3537e-07,-4.0071e-92,0,16.5,1.1,0
1.9202e-09,-3.7497e-11,4.0621e-07,1.0745e-92,0,16.6,1.1,0
1.794e-09,-3.0835e-11,3.7886e-07,-2.8808e-93,0,16.7,1.1,0
1.6719e-09,-2.0408e-11,3.5331e-07,7.7235e-94,0,16.8,1.1,0
1.5532e-09,-5.9056e-12,3.2948e-07,-2.0705e-94,0,16.9,1.1,0
1.4366e-09,1.2939e-11,3.0736e-07,5.5504e-95,0,17,1.1,0
1.3199e-09,3.613e-11,2.869e-07,-1.4878e-95,0,17.1,1.1,0
1.2005e-09,6.3705e-11,2.6811e-07,3.9877e-96,0,17.2,1.1,0
1.0754e-09,9.4759e-11,2.5105e-07,-1.0688e-96,0,17.3,1.1,0
9.4321e-10,1.2911e-10,2.3581e-07,2.8642e-97,0,17.4,1.1,0
7.9805e-10,1.6323e-10,2.2253e-07,-7.6755e-98,0,17.5,1.1,0
6.4818e-10,1.9876e-10,2.1138e-07,2.0568e-98,0,17.6,1.1,0
4.7441e-10,2.2532e-10,2.0255e-07,-5.513e-99,0,17.7,1.1,0
3.018e-10,2.6181e-10,1.9633e-07,1.4841e-99,0,17.8,1.1,0
1.1958e-10,2.8673e-10,1.9269e-07,-4.2397e-100,0,17.9,1.1,0
0,3.6689e-10,1.9174e-07,2.1195e-100,0,18,1.1,0
-0.00043938,-0.009,-0.15378,1,0,0.1,1.2,0
0,-0.0088907,-0.15433,1,0,0,1.2,0
-0.00088214,-0.0093285,-0.15213,1,0,0.2,1.2,0
-0.0013282,-0.0098806,-0.14937,1,0,0.3,1.2,0
-0.0017794,-0.010659,-0.14549,1,0,0.4,1.2,0
-0.002224,-0.011671,-0.14049,1,0,0.5,1.2,0
-0.0026604,-0.012913,-0.13441,1,0,0.6,1.2,0
-0.0030535,-0.014383,-0.12726,1,0,0.7,1.2,0
-0.0034123,-0.016051,-0.11923,0.99998,0,0.8,1.2,0
-0.0036624,-0.017881,-0.11033,1.0001,0,0.9,1.2,0
-0.0038294,-0.019467,-0.101,0.99476,0,1,1.2,0
-0.0038897,0.017841,-0.091316,0.005215,0,1.1,1.2,0
-0.0038151,0.01618,-0.081585,-4.5765e-05,0,1.2,1.2,0
-0.0036496,0.014264,-0.072116,1.1685e-05,0,1.3,1.2,0
-0.0033906,0.012462,-0.06327,-2.976e-06,0,1.4,1.2,0
-0.0030997,0.010811,-0.055094,7.557e-07,0,1.5,1.2,0
-0.0027803,0.0093323,-0.047716,-1.9125e-07,0,1.6,1.2,0
-0.0024644,0.0080239,-0.04113,4.8214e-08,0,1.7,1.2,0
-0.00216,0.0068804,-0.035336,-1.2103e-08,0,1.8,1.2,0
-0.0018796,0.0058872,-0.030275,3.0233e-09,0,1.9,1.2,0
-0.0016253,0.0050301,-0.02589,-7.5111e-10,0,2,1.2,0
-0.0013998,0.004293,-0.022108,1.8544e-10,0,2.1,1.2,0
-0.0012015,0.0036611,-0.018858,-4.545e-11,0,2.2,1.2,0
-0.0010289,0.0031205,-0.016074,1.1045e-11,0,2.3,1.2,0
-0.00087964,0.0026586,-0.013693,-2.6568e-12,0,2.4,1.2,0
-0.0007511,0.0022644,-0.01166,6.3112e-13,0,2.5,1.2,0
-0.00064074,0.0019283,-0.0099255,-1.4758e-13,0,2.6,1.2,0
-0.00054625,0.0016418,-0.0084476,3.3808e-14,0,2.7,1.2,0
-0.00046547,0.0013977,-0.0071886,-7.5326e-15,0,2.8,1.2,0
-0.0003965,0.0011898,-0.0061166,1.6124e-15,0,2.9,1.2,0
-0.00033767,0.0010127,-0.0052041,-3.2414e-16,0,3,1.2,0
-0.00028752,0.00086201,-0.0044275,5.8181e-17,0,3.1,1.2,0
-0.00024478,0.00073369,-0.0037667,-7.9746e-18,0,3.2,1.2,0
-0.00020837,0.00062446,-0.0032044,1.1507e-19,0,3.3,1.2,0
-0.00017737,0.00053149,-0.002726,5.0575e-19,0,3.4,1.2,0
-0.00015097,0.00045235,-0.002319,-2.7789e-19,0,3.5,1.2,0
-0.0001285,0.00038499,-0.0019728,1.1223e-19,0,3.6,1.2,0
-0.00010937,0.00032766,-0.0016783,-4.0088e-20,0,3.7,1.2,0
-9.3088e-05,0.00027887,-0.0014277,1.3398e-20,0,3.8,1.2,0
-7.9228e-05,0.00023734,-0.0012146,-4.294e-21,0,3.9,1.2,0
-6.743e-05,0.00020199,-0.0010333,1.3372e-21,0,4,1.2,0
-5.739e-05,0.00017191,-0.00087903,-4.0779e-22,0,4.1,1.2,0
-4.8844e-05,0.00014631,-0.00074782,1.2238e-22,0,4.2,1.2,0
-4.1571e-05,0.00012452,-0.0006362,-3.6265e-23,0,4.3,1.2,0
-3.538e-05,0.00010597,-0.00054124,1.0637e-23,0,4.4,1.2,0
-3.0112e-05,9.0192e-05,-0.00046046,-3.0941e-24,0,4.5,1.2,0
-2.5628e-05,7.676e-05,-0.00039173,8.9366e-25,0,4.6,1.2,0
-2.1812e-05,6.5328e-05,-0.00033326,-2.5656e-25,0,4.7,1.2,0
-1.8564e-05,5.5599e-05,-0.00028351,7.3277e-26,0,4.8,1.2,0
-1.58e-05,4.7318e-05,-0.00024119,-2.0834e-26,0,4.9,1.2,0
-1.3448e-05,4.0271e-05,-0.00020517,5.9003e-27,0,5,1.2,0
-1.1446e-05,3.4273e-05,-0.00017452,-1.6651e-27,0,5.1,1.2,0
-9.742e-06,2.9169e-05,-0.00014844,4.6844e-28,0,5.2,1.2,0
-8.2918e-06,2.4825e-05,-0.00012625,-1.3142e-28,0,5.3,1.2,0
-7.0575e-06,2.1128e-05,-0.00010736,3.6774e-29,0,5.4,1.2,0
-6.0071e-06,1.7981e-05,-9.1279e-05,-1.0267e-29,0,5.5,1.2,0
-5.1132e-06,1.5303e-05,-7.7592e-05,2.8603e-30,0,5.6,1.2,0
-4.3523e-06,1.3024e-05,-6.5939e-05,-7.9537e-31,0,5.7,1.2,0
-3.7048e-06,1.1084e-05,-5.6017e-05,2.2078e-31,0,5.8,1.2,0
-3.1537e-06,9.4334e-06,-4.7566e-05,-6.1184e-32,0,5.9,1.2,0
